rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
310,59.51999375195252,qualified,acmd_dab7c12ffcfd,James Somerville,https://en.wikipedia.org/wiki/James_Somerville,world_wars,8,3,5,0,0,7,0.875,0.21567905160128764,63.3552014995314,,60.09059668853484,29.194001874414244,58.90346766635426,95.64198687910029,74.60168697282099,4,0.5714285714285714,operation_heavy,higher_level_dependent
311,59.510777881911906,qualified,acmd_42dffd31a31c,Umar ibn al-Khattab,https://en.wikipedia.org/wiki/Umar,medieval,7,6,0,0,1,7,1.0,0.2370172472327223,66.35426429240863,,48.54732895970009,55.95126522961574,51.452671040299904,47.46954076850984,88.89409559512652,12,0.05511811023622047,battle_dominant,
312,59.45220243673851,qualified,acmd_0da413447226,Stringer Lawrence,https://en.wikipedia.org/wiki/Stringer_Lawrence,early_modern,5,4,0,0,1,5,1.0,0.34903926773259286,82.4742268041237,,48.54732895970009,34.817244611059046,10.028116213683223,47.46954076850984,88.89409559512652,5,0.08045977011494253,battle_dominant,
313,59.41127772571072,qualified,acmd_3520db47c040,John Burgoyne,https://en.wikipedia.org/wiki/John_Burgoyne,early_modern,7,5,0,0,2,5,0.7142857142857143,0.21678799814209979,63.63636363636363,,60.09059668853484,63.68322399250235,38.80037488284911,64.1518275538894,36.87910028116214,15,0.12280701754385964,battle_dominant,
314,59.35895032802249,qualified,acmd_b61b29d2dc5d,Gonzalo Fernández de Córdoba,https://en.wikipedia.org/wiki/Gonzalo_Fern%C3%A1ndez_de_C%C3%B3rdoba_(1585-1635),early_modern,6,5,0,0,1,5,0.8333333333333334,0.28428590025306655,72.35238987816307,,48.54732895970009,52.95220243673852,34.77038425492034,47.46954076850984,70.57169634489222,11,0.06542056074766354,battle_dominant,
315,59.30162449234615,qualified,acmd_6f46646f1c8b,Hayreddin Barbarossa,https://en.wikipedia.org/wiki/Hayreddin_Barbarossa,early_modern,5,5,0,0,0,3,0.6,0.30000000000000004,75.58575445173383,,39.80006248047485,86.78537956888472,25.445173383317716,18.181818181818183,16.869728209934394,27,0.0,battle_dominant,
316,59.30146829115902,qualified,acmd_20f3fc1da7f6,Philippe Pétain,https://en.wikipedia.org/wiki/Philippe_P%C3%A9tain,world_wars,10,7,2,0,1,8,0.8,0.13484120337163388,53.23336457357076,,65.58887847547642,50.328022492970945,73.66447985004686,86.26991565135896,53.42080599812559,10,0.2178770949720671,battle_dominant,
317,59.226647922524215,qualified,acmd_f2fce2c21dd3,Akbar,https://en.wikipedia.org/wiki/Akbar,early_modern,6,6,0,0,0,3,0.5,0.30000000000000004,75.58575445173383,,39.80006248047485,75.72633552014996,44.56419868791003,18.181818181818183,8.66916588566073,20,0.0,battle_dominant,
318,59.16869728209935,qualified,acmd_0f348c5a30d9,Étienne Maurice Gérard,https://en.wikipedia.org/wiki/%C3%89tienne_Maurice_G%C3%A9rard,revolutionary_napoleonic,6,6,0,0,0,6,1.0,0.1974216700321012,60.91846298031866,,56.46672914714153,75.72633552014996,44.56419868791003,18.181818181818183,88.89409559512652,20,0.0,battle_dominant,
319,59.12667916276164,qualified,acmd_d716337de812,Georg von Frundsberg,https://en.wikipedia.org/wiki/Georg_von_Frundsberg,early_modern,5,3,0,0,2,3,0.6,0.30000000000000004,75.58575445173383,,54.99843798812871,55.95126522961574,2.9522024367385193,64.1518275538894,39.4095595126523,12,0.18918918918918917,mixed_profile,
320,59.10153077163387,qualified,acmd_6e754d4d021f,Richmond K. Turner,https://en.wikipedia.org/wiki/Richmond_K._Turner,world_wars,8,8,0,0,0,8,1.0,0.3294716962836725,80.59981255857545,,39.80006248047485,22.492970946579195,68.50984067478912,18.181818181818183,88.89409559512652,3,0.0,battle_dominant,
321,59.06419868791003,qualified,acmd_322f5f25bf1f,Tōdō Takatora,https://en.wikipedia.org/wiki/T%C5%8Dd%C5%8D_Takatora,early_modern,10,10,0,0,0,8,0.8,0.1584880995831577,56.04498594189315,,44.89222118088097,91.89315838800376,80.50609184629803,18.181818181818183,48.50046860356139,31,0.0,battle_dominant,
322,59.04623555139019,qualified,acmd_2c2f7f6f9b6a,Władysław Anders,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Anders,world_wars,6,5,1,0,0,6,1.0,0.10058077490083427,49.203373945641985,,60.09059668853484,86.78537956888472,40.11246485473289,71.69634489222118,88.89409559512652,27,0.13793103448275862,battle_dominant,
323,59.00265542018119,qualified,acmd_4683a5b133b1,Shavendra Silva,https://en.wikipedia.org/wiki/Shavendra_Silva,contemporary,6,5,1,0,0,4,0.6666666666666666,0.3770996887996984,87.81630740393626,,42.752264917213374,8.481724461105905,40.11246485473289,71.69634489222118,33.73945641986879,1,0.13793103448275862,battle_dominant,
324,59.00234301780693,qualified,acmd_12cb57916ec1,"Friedrich Adolf, Count von Kalckreuth",https://en.wikipedia.org/wiki/Friedrich_Adolf%2C_Count_von_Kalckreuth,revolutionary_napoleonic,5,4,0,0,1,5,1.0,0.2871404059179312,72.63355201499532,,48.54732895970009,61.34020618556701,10.028116213683223,47.46954076850984,88.89409559512652,14,0.08045977011494253,battle_dominant,
325,58.97282099343955,qualified,acmd_d78906672e99,Selim I,https://en.wikipedia.org/wiki/Selim_I,early_modern,8,8,0,0,0,7,0.875,0.2871335892979221,72.5398313027179,,44.89222118088097,45.54826616682287,68.50984067478912,18.181818181818183,64.43298969072166,8,0.0,battle_dominant,
326,58.96532333645736,qualified,acmd_492f2027da9b,Gaius Marius,https://en.wikipedia.org/wiki/Gaius_Marius,ancient,8,6,0,0,2,8,1.0,0.23076607621570627,65.60449859418932,,48.54732895970009,45.54826616682287,54.9671977507029,64.1518275538894,88.89409559512652,8,0.1044776119402985,battle_dominant,
327,58.907841299593876,qualified,acmd_73c19b35a1d2,Cornplanter,https://en.wikipedia.org/wiki/Cornplanter,early_modern,6,5,0,0,1,6,1.0,0.20118848900871772,61.57450796626054,,54.99843798812871,68.79100281162137,34.77038425492034,47.46954076850984,88.89409559512652,17,0.06542056074766354,battle_dominant,
328,58.7970946579194,qualified,acmd_52ad45bc1e43,Nikolai Yudenich,https://en.wikipedia.org/wiki/Nikolai_Yudenich,world_wars,10,7,2,0,1,9,0.9,0.11560932782186614,50.89034676663543,,75.49203373945643,34.817244611059046,73.66447985004686,86.26991565135896,75.82005623242736,5,0.2178770949720671,battle_dominant,
329,58.749921899406445,qualified,acmd_48b3c6f83678,Xue Yue,https://en.wikipedia.org/wiki/Xue_Yue,world_wars,14,11,2,0,1,11,0.7857142857142857,-0.034942145270513605,32.052483598875355,,95.29834426741644,63.68322399250235,89.22211808809747,86.26991565135896,40.393626991565135,15,0.1505791505791506,battle_dominant,
330,58.68322399250235,qualified,acmd_8f8765618d71,William II of the Netherlands,https://en.wikipedia.org/wiki/William_II_of_the_Netherlands,long_nineteenth_century,6,6,0,0,0,4,0.6666666666666666,0.25029821540395464,68.50984067478912,,56.46672914714153,66.44798500468603,44.56419868791003,18.181818181818183,26.14807872539831,16,0.0,battle_dominant,
331,58.58934707903781,qualified,acmd_94977b3dbcce,Shamil Basayev,https://en.wikipedia.org/wiki/Shamil_Basayev,contemporary,12,6,0,0,6,5,0.4166666666666667,0.09907959516218824,48.73477038425492,,83.8019368947204,48.219306466729144,70.29053420805998,87.25398313027179,10.028116213683223,9,0.25925925925925924,mixed_profile,
332,58.499062792877226,qualified,acmd_3f1d7a6c8454,Ikeda Tsuneoki,https://en.wikipedia.org/wiki/Ikeda_Tsuneoki,early_modern,8,8,0,0,0,6,0.75,0.24360140174561318,67.66635426429241,,23.570759137769446,92.54920337394564,68.50984067478912,18.181818181818183,37.76944704779756,32,0.0,battle_dominant,
333,58.48859731333958,qualified,acmd_56a4edce1314,Manuel Belgrano,https://en.wikipedia.org/wiki/Manuel_Belgrano,revolutionary_napoleonic,7,7,0,0,0,4,0.5714285714285714,0.3777777777777778,88.0037488284911,,39.80006248047485,22.492970946579195,58.90346766635426,18.181818181818183,14.29240862230553,3,0.0,battle_dominant,
334,58.486254295532646,qualified,acmd_b30829532def,Oku Yasukata,https://en.wikipedia.org/wiki/Oku_Yasukata,long_nineteenth_century,7,6,0,0,1,6,0.8571428571428571,0.36467617547581255,86.87910028116214,,38.7691346454233,8.481724461105905,51.452671040299904,47.46954076850984,59.27835051546392,1,0.05511811023622047,battle_dominant,
335,58.46485473289596,qualified,acmd_b4af9d74ba95,Seishirō Itagaki,https://en.wikipedia.org/wiki/Seishir%C5%8D_Itagaki,world_wars,6,5,1,0,0,5,0.8333333333333334,0.24840960560804667,68.41611996251171,,48.54732895970009,45.54826616682287,40.11246485473289,71.69634489222118,70.57169634489222,8,0.13793103448275862,battle_dominant,
336,58.354108091221484,qualified,acmd_93904db123cd,Chagatai Khan,https://en.wikipedia.org/wiki/Chagatai_Khan,medieval,5,4,0,0,1,5,1.0,0.4,90.81537019681349,,38.7691346454233,15.510777881911903,10.028116213683223,47.46954076850984,88.89409559512652,2,0.08045977011494253,battle_dominant,
337,58.29240862230553,qualified,acmd_ca962c912141,Allen H. Turnage,https://en.wikipedia.org/wiki/Allen_H._Turnage,world_wars,6,6,0,0,0,6,1.0,0.4363636363636363,94.23617619493908,,27.553889409559513,8.481724461105905,44.56419868791003,18.181818181818183,88.89409559512652,1,0.0,battle_dominant,
338,58.277413308341146,qualified,acmd_2538fe1a8cce,Tewodros II,https://en.wikipedia.org/wiki/Tewodros_II,long_nineteenth_century,6,6,0,0,0,5,0.8333333333333334,0.24000000000000005,67.0103092783505,,44.89222118088097,75.72633552014996,44.56419868791003,18.181818181818183,55.95126522961574,20,0.0,battle_dominant,
339,58.25101530771634,qualified,acmd_4dd61409a511,Heraclius,https://en.wikipedia.org/wiki/Heraclius,medieval,12,12,0,0,0,12,1.0,0.1451272997910161,53.98313027179007,,39.80006248047485,84.20805998125586,87.20712277413308,18.181818181818183,88.89409559512652,25,0.0,battle_dominant,
340,58.10106216807248,qualified,acmd_6a6618f975fe,Gebhard Leberecht von Blücher,https://en.wikipedia.org/wiki/Gebhard_Leberecht_von_Bl%C3%BCcher,revolutionary_napoleonic,20,18,0,0,2,17,0.85,0.09812501067222767,48.547328959700096,,66.2293033427054,48.219306466729144,95.87628865979381,64.1518275538894,58.4817244611059,9,0.0374331550802139,battle_dominant,
341,58.08622305529522,qualified,acmd_aad8438406d5,Francisco Pizarro,https://en.wikipedia.org/wiki/Francisco_Pizarro,early_modern,5,5,0,0,0,5,1.0,0.38314413464563085,88.37863167760075,,21.46204311152765,45.54826616682287,25.445173383317716,18.181818181818183,88.89409559512652,8,0.0,battle_dominant,
342,58.08169322086849,qualified,acmd_12defd85a16c,"François, Duke of Guise",https://en.wikipedia.org/wiki/Fran%C3%A7ois%2C_Duke_of_Guise,early_modern,5,5,0,0,0,4,0.8,0.35555555555555557,84.20805998125586,,33.34895345204623,52.95220243673852,25.445173383317716,18.181818181818183,48.50046860356139,11,0.0,battle_dominant,
343,58.078569197125894,qualified,acmd_16f432a43cff,Satake Yoshinobu,https://en.wikipedia.org/wiki/Satake_Yoshinobu,early_modern,6,5,0,0,1,4,0.6666666666666666,0.15735599559186889,55.95126522961574,,60.09059668853484,88.0506091846298,34.77038425492034,47.46954076850984,33.73945641986879,28,0.06542056074766354,battle_dominant,
344,58.074976569821935,qualified,acmd_8e295f50b067,Hori Hidemasa,https://en.wikipedia.org/wiki/Hori_Hidemasa,early_modern,7,7,0,0,0,5,0.7142857142857143,0.35645708822094274,85.94189315838801,,21.46204311152765,45.54826616682287,58.90346766635426,18.181818181818183,32.3805060918463,8,0.0,battle_dominant,
345,58.03998750390503,qualified,acmd_d05cc84de8c6,Kuroda Kiyotaka,https://en.wikipedia.org/wiki/Kuroda_Kiyotaka,long_nineteenth_century,6,4,0,0,2,3,0.5,0.30000000000000004,75.58575445173383,,54.99843798812871,48.219306466729144,15.979381443298967,64.1518275538894,8.66916588566073,9,0.14893617021276595,mixed_profile,
346,58.039050296782264,qualified,acmd_ffe0c002944a,Humayun,https://en.wikipedia.org/wiki/Humayun,early_modern,7,7,0,0,0,5,0.7142857142857143,0.18429266951120787,59.512652296157455,,47.922524211184005,89.31583880037488,58.90346766635426,18.181818181818183,32.3805060918463,29,0.0,battle_dominant,
347,57.97625741955638,qualified,acmd_565395523d87,Muammar Gaddafi,https://en.wikipedia.org/wiki/Muammar_Gaddafi,contemporary,15,11,0,0,4,5,0.3333333333333333,-0.07027027027027027,28.39737582005623,,84.70790378006873,96.90721649484536,88.7066541705717,80.13120899718838,1.0309278350515463,42,0.1129032258064516,battle_dominant,
348,57.96251171508904,qualified,acmd_96837752d5e2,Takeda Katsuyori,https://en.wikipedia.org/wiki/Takeda_Katsuyori,early_modern,7,7,0,0,0,5,0.7142857142857143,0.34746492681164504,82.28678537956888,,23.570759137769446,52.95220243673852,58.90346766635426,18.181818181818183,32.3805060918463,11,0.0,battle_dominant,
349,57.865510777881916,qualified,acmd_7b449195d1e8,Dom Francisco de Almeida,https://en.wikipedia.org/wiki/Francisco_de_Almeida,early_modern,8,4,0,0,4,5,0.625,0.19078258403380435,60.26241799437676,,76.7572633552015,34.817244611059046,36.97282099343955,80.13120899718838,41.70571696344892,5,0.25925925925925924,mixed_profile,
350,57.83880037488285,qualified,acmd_0ad1185a6a66,Nguyễn Văn Toàn,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_V%C4%83n_To%C3%A0n_(general),cold_war,8,4,4,0,0,7,0.875,0.1796429420049903,58.85660731021556,,48.54732895970009,45.54826616682287,62.46485473289597,93.0178069353327,74.60168697282099,8,0.4444444444444445,operation_heavy,
351,57.81146516713526,qualified,acmd_80b07b7826a7,Roy Geiger,https://en.wikipedia.org/wiki/Roy_Geiger,world_wars,7,6,1,0,0,7,1.0,0.23928415347224424,66.72914714151827,,60.09059668853484,15.510777881911903,55.81068416119962,71.69634489222118,88.89409559512652,2,0.11764705882352942,battle_dominant,
352,57.81052796001249,qualified,acmd_89117464e78a,William I of the Netherlands,https://en.wikipedia.org/wiki/William_I_of_the_Netherlands,revolutionary_napoleonic,10,9,0,0,1,9,0.9,0.078963449686114,45.45454545454545,,60.09059668853484,79.70946579194002,77.4601686972821,47.46954076850984,69.68134957825679,22,0.0374331550802139,battle_dominant,
353,57.73164636051234,qualified,acmd_f24c208b6b23,Johann Maria Philipp Frimont,https://en.wikipedia.org/wiki/Johann_Maria_Philipp_Frimont,revolutionary_napoleonic,5,4,0,0,1,3,0.6,0.30000000000000004,75.58575445173383,,65.21399562636675,39.22211808809747,10.028116213683223,47.46954076850984,23.523898781630738,6,0.08045977011494253,battle_dominant,
354,57.663074039362705,qualified,acmd_70a7600b9014,Joan of Arc,https://en.wikipedia.org/wiki/Joan_of_Arc,medieval,8,8,0,0,0,7,0.875,0.3724528507473334,87.34770384254921,,27.553889409559513,15.510777881911903,68.50984067478912,18.181818181818183,64.43298969072166,2,0.0,battle_dominant,
355,57.6447985004686,qualified,acmd_fd2e1c53437f,Flavius Aetius,https://en.wikipedia.org/wiki/Flavius_Aetius,ancient,6,6,0,0,0,5,0.8333333333333334,0.20588745030457192,62.32427366447985,,44.89222118088097,85.56701030927834,44.56419868791003,18.181818181818183,55.95126522961574,26,0.0,battle_dominant,
356,57.63402061855671,qualified,acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,early_modern,11,10,0,0,1,8,0.7272727272727273,0.12868775858397216,52.389878163074044,,63.12089971883787,58.80974695407685,82.14620431115276,47.46954076850984,38.753514526710404,13,0.033816425120772944,battle_dominant,
357,57.53045923149016,qualified,acmd_35009a64727c,Charles VII of France,https://en.wikipedia.org/wiki/Charles_VII_of_France,medieval,5,4,0,0,1,4,0.8,0.23174229696322257,65.83880037488285,,48.54732895970009,77.83505154639175,10.028116213683223,47.46954076850984,66.68228678537957,21,0.08045977011494253,battle_dominant,
358,57.50281162136832,qualified,acmd_31a668638c32,Charles I of England,https://en.wikipedia.org/wiki/Charles_I_of_England,early_modern,15,11,0,0,4,7,0.4666666666666667,0.07588083850470202,45.17338331771322,,63.12089971883787,70.80599812558576,88.7066541705717,80.13120899718838,6.279287722586692,18,0.1129032258064516,battle_dominant,
359,57.46594814120588,qualified,acmd_47f0786e106a,John II Komnenos,https://en.wikipedia.org/wiki/John_II_Komnenos,medieval,6,6,0,0,0,5,0.8333333333333334,0.2751226416973694,71.1340206185567,,33.34895345204623,73.33645735707591,44.56419868791003,18.181818181818183,55.95126522961574,19,0.0,battle_dominant,
360,57.34161199625118,qualified,acmd_f4a6bb7ad198,Stephen Decatur,https://en.wikipedia.org/wiki/Stephen_Decatur,revolutionary_napoleonic,6,3,0,0,3,3,0.5,0.30000000000000004,75.58575445173383,,48.54732895970009,52.95220243673852,5.810684161199625,75.72633552014996,13.776944704779757,11,0.25925925925925924,mixed_profile,
361,57.336457357075915,qualified,acmd_27ceeb8cfdb9,"Charles Louis Auguste Fouquet, duc de Belle-Isle",https://en.wikipedia.org/wiki/Charles_Louis_Auguste_Fouquet%2C_duc_de_Belle-Isle,early_modern,5,4,0,0,1,3,0.6,0.30000000000000004,75.58575445173383,,48.54732895970009,58.80974695407685,10.028116213683223,47.46954076850984,23.523898781630738,13,0.08045977011494253,battle_dominant,
362,57.29975007810059,qualified,acmd_c7a31f113762,Fidel Dávila Arrondo,https://en.wikipedia.org/wiki/Fidel_D%C3%A1vila_Arrondo,world_wars,5,4,0,0,1,5,1.0,0.4,90.81537019681349,,38.7691346454233,8.481724461105905,10.028116213683223,47.46954076850984,88.89409559512652,1,0.08045977011494253,battle_dominant,
363,57.29365823180257,qualified,acmd_af767c9d0b4c,Masoud Barzani,https://en.wikipedia.org/wiki/Masoud_Barzani,contemporary,6,2,1,0,3,3,0.5,0.30000000000000004,75.58575445173383,,70.68103717588254,15.510777881911903,4.779756326148079,85.47328959700093,30.2717900656045,2,0.48051948051948057,war_campaign_heavy,
364,57.24992189940644,qualified,acmd_634fa123b761,Witte de With,https://en.wikipedia.org/wiki/Witte_de_With,early_modern,6,5,0,0,1,4,0.6666666666666666,0.1537419465787433,55.48266166822869,,54.99843798812871,90.72164948453609,34.77038425492034,47.46954076850984,33.73945641986879,30,0.06542056074766354,battle_dominant,
365,57.164792252421115,qualified,acmd_83d579215414,Aleksei Brusilov,https://en.wikipedia.org/wiki/Aleksei_Brusilov,world_wars,8,5,3,0,0,3,0.375,0.3,73.9925023430178,,42.752264917213374,22.492970946579195,64.7610121836926,89.12839737582006,2.999062792877226,3,0.32432432432432434,mixed_profile,
366,57.16135582630429,qualified,acmd_f48ec5fca4aa,Hisaichi Terauchi,https://en.wikipedia.org/wiki/Hisaichi_Terauchi,world_wars,7,3,2,0,2,6,0.8571428571428571,0.1756106715786341,58.10684161199625,,65.58887847547642,42.68978444236176,32.80224929709466,87.91002811621368,73.43017806935333,7,0.43396226415094336,mixed_profile,
367,57.14464229928148,qualified,acmd_748807c2a3ef,Li Zongren,https://en.wikipedia.org/wiki/Li_Zongren,world_wars,13,7,2,0,4,12,0.9230769230769231,0.02265855702554565,38.23805060918463,,76.81974383005311,52.95220243673852,80.50609184629803,91.61199625117152,77.08528584817245,11,0.3,mixed_profile,
368,57.09059668853484,qualified,acmd_23aff1432e71,Rudolf Veiel,https://en.wikipedia.org/wiki/Rudolf_Veiel,world_wars,5,4,1,0,0,5,1.0,0.2957832021725808,73.47703842549204,,54.99843798812871,22.492970946579195,17.94751640112465,71.69634489222118,88.89409559512652,3,0.16666666666666669,battle_dominant,
369,57.04295532646047,qualified,acmd_c09a5670c344,Józef Haller,https://en.wikipedia.org/wiki/J%C3%B3zef_Haller,world_wars,6,4,0,0,2,5,0.8333333333333334,0.25409958354235057,68.60356138706653,,60.09059668853484,39.22211808809747,15.979381443298967,64.1518275538894,70.57169634489222,6,0.14893617021276595,mixed_profile,
370,57.0220243673852,qualified,acmd_f444acfda535,Jubal Early,https://en.wikipedia.org/wiki/Jubal_Early,long_nineteenth_century,12,12,0,0,0,8,0.6666666666666666,0.3485841992848316,82.3805060918463,,23.570759137769446,29.194001874414244,87.20712277413308,18.181818181818183,26.14807872539831,4,0.0,battle_dominant,
371,57.010621680724775,qualified,acmd_8be2f4ea05e7,"Álvaro de Bazán, Marquis of Santa Cruz",https://en.wikipedia.org/wiki/%C3%81lvaro_de_Baz%C3%A1n%2C_Marquis_of_Santa_Cruz,early_modern,6,4,1,0,1,4,0.6666666666666666,0.09131045180255547,47.32895970009372,,70.68103717588254,82.75538894095595,32.56794751640113,78.25679475164011,30.2717900656045,24,0.22330097087378636,mixed_profile,
372,56.92799125273352,qualified,acmd_34bcf67f40ab,Burkhard Christoph von Münnich,https://en.wikipedia.org/wiki/Burkhard_Christoph_von_M%C3%BCnnich,early_modern,7,6,0,0,1,6,0.8571428571428571,0.236279770023995,66.1668228678538,,54.99843798812871,34.817244611059046,51.452671040299904,47.46954076850984,73.43017806935333,5,0.05511811023622047,battle_dominant,
373,56.85941893158388,qualified,acmd_b77a53b8c4df,Kōriki Kiyonaga,https://en.wikipedia.org/wiki/K%C5%8Driki_Kiyonaga,early_modern,5,5,0,0,0,4,0.8,0.2943310055958586,73.19587628865979,,27.553889409559513,85.56701030927834,25.445173383317716,18.181818181818183,48.50046860356139,26,0.0,battle_dominant,
374,56.78865979381443,qualified,acmd_fd8a7dcfc288,Jan Smuts,https://en.wikipedia.org/wiki/Jan_Smuts,world_wars,8,5,0,0,3,4,0.5,0.09991900209308774,49.01593252108716,,76.7572633552015,63.68322399250235,48.35988753514527,75.72633552014996,11.199625117150891,15,0.17355371900826444,mixed_profile,
375,56.7755388940956,qualified,acmd_eb9f4c13d5f8,Toyotomi Hidenaga,https://en.wikipedia.org/wiki/Toyotomi_Hidenaga,early_modern,6,6,0,0,0,5,0.8333333333333334,0.36358484212873665,86.78537956888472,,23.570759137769446,34.817244611059046,44.56419868791003,18.181818181818183,55.95126522961574,5,0.0,battle_dominant,
376,56.75866916588566,qualified,acmd_7ae9fa70495e,Shapur II,https://en.wikipedia.org/wiki/Shapur_II,ancient,8,8,0,0,0,7,0.875,0.22460211791472579,64.57357075913777,,27.553889409559513,84.20805998125586,58.90346766635426,18.181818181818183,64.43298969072166,25,0.0,battle_dominant,
377,56.72961574507966,qualified,acmd_37b5d652182d,Krum,https://en.wikipedia.org/wiki/Krum,medieval,5,5,0,0,0,5,1.0,0.4,90.81537019681349,,21.46204311152765,29.194001874414244,25.445173383317716,18.181818181818183,88.89409559512652,4,0.0,battle_dominant,
378,56.707591377694484,qualified,acmd_f4d54b2db256,Bohemond I of Antioch,https://en.wikipedia.org/wiki/Bohemond_I_of_Antioch,medieval,11,11,0,0,0,8,0.7272727272727273,0.13629634852536157,53.32708528584818,,44.89222118088097,85.56701030927834,84.20805998125586,18.181818181818183,34.62980318650422,26,0.0,battle_dominant,
379,56.54748516088722,qualified,acmd_444a9384c1d7,Hulegu Khan,https://en.wikipedia.org/wiki/Hulegu_Khan,medieval,6,4,0,0,2,4,0.6666666666666666,0.3062706270627063,77.88191190253045,,54.99843798812871,29.194001874414244,15.979381443298967,64.1518275538894,16.869728209934394,4,0.14893617021276595,mixed_profile,
380,56.33630115588878,qualified,acmd_275dea8aea94,Louis XV,https://en.wikipedia.org/wiki/Louis_XV,early_modern,5,4,0,0,1,4,0.8,0.35555555555555557,84.20805998125586,,42.752264917213374,22.492970946579195,10.028116213683223,47.46954076850984,66.68228678537957,3,0.08045977011494253,battle_dominant,
381,56.26975945017182,qualified,acmd_1a9d3533c14a,Jean Reynier,https://en.wikipedia.org/wiki/Jean_Reynier,revolutionary_napoleonic,16,16,0,0,0,14,0.875,0.12351032286381443,51.921274601686974,,51.93689472039987,63.68322399250235,92.970946579194,18.181818181818183,64.43298969072166,15,0.0,battle_dominant,
382,56.252889721961886,qualified,acmd_cab620f98653,Stefan Lazarević,https://en.wikipedia.org/wiki/Stefan_Lazarevi%C4%87,medieval,7,7,0,0,0,5,0.7142857142857143,0.22370732404948657,64.47985004686035,,39.80006248047485,73.33645735707591,58.90346766635426,18.181818181818183,32.3805060918463,19,0.0,battle_dominant,
383,56.13495782567948,qualified,acmd_c2525ed86013,Helmuth von Moltke the Elder,https://en.wikipedia.org/wiki/Helmuth_von_Moltke_the_Elder,long_nineteenth_century,7,5,0,0,2,3,0.42857142857142855,0.30000000000000004,75.58575445173383,,48.54732895970009,29.194001874414244,38.80037488284911,64.1518275538894,7.591377694470477,4,0.12280701754385964,battle_dominant,
384,56.03920649796938,qualified,acmd_7e8136283983,Adolf Strauss,https://en.wikipedia.org/wiki/Adolf_Strauss_(general),world_wars,6,6,0,0,0,6,1.0,0.3396192563025358,81.44329896907216,,39.80006248047485,15.510777881911903,44.56419868791003,18.181818181818183,88.89409559512652,2,0.0,battle_dominant,
385,56.03765698219305,qualified,acmd_cc495e50c08f,Đỗ Cao Trí,https://en.wikipedia.org/wiki/%C4%90%E1%BB%97_Cao_Tr%C3%AD,cold_war,8,0,7,0,1,4,0.5,0.31218419120043006,78.44423617619493,,48.54732895970009,39.22211808809747,40.8153701968135,98.40674789128397,0.7966260543580131,6,1.0,operation_heavy,higher_level_dependent | thin_battle_anchor
386,56.024679787566384,qualified,acmd_31cab2672904,José Solchaga,https://en.wikipedia.org/wiki/Jos%C3%A9_Solchaga,world_wars,5,3,2,0,0,4,0.8,0.35555555555555557,84.20805998125586,,38.7691346454233,8.481724461105905,14.526710402999063,83.0834114339269,66.68228678537957,1,0.3478260869565218,operation_heavy,
387,56.01265229615745,qualified,acmd_f8ed3f80cb83,Itagaki Nobukata,https://en.wikipedia.org/wiki/Itagaki_Nobukata,early_modern,6,6,0,0,0,6,1.0,0.33243463678014495,80.69353327085285,,23.570759137769446,39.22211808809747,44.56419868791003,18.181818181818183,88.89409559512652,6,0.0,battle_dominant,
388,55.97344579818806,qualified,acmd_c63b97712f15,Hadj Ag Gamou,https://en.wikipedia.org/wiki/El_Hadj_Ag_Gamou,contemporary,8,7,0,0,1,4,0.5,0.23055462385614062,65.4639175257732,,54.99843798812871,39.22211808809747,63.63636363636363,47.46954076850984,10.49671977507029,6,0.047619047619047616,battle_dominant,
389,55.96938456732272,qualified,acmd_c7e5e7782ad1,Pyotr Bagration,https://en.wikipedia.org/wiki/Pyotr_Bagration,revolutionary_napoleonic,27,24,0,0,3,24,0.8888888888888888,-0.14105077999268492,19.868791002811623,,84.36426116838489,86.78537956888472,98.5941893158388,75.72633552014996,68.369259606373,27,0.04191616766467065,battle_dominant,
390,55.85051546391753,qualified,acmd_ed73f6cea326,Harald Hardrada,https://en.wikipedia.org/wiki/Harald_Hardrada,medieval,8,8,0,0,0,3,0.375,0.1483621473834523,54.73289597000937,,44.89222118088097,94.61105904404874,68.50984067478912,18.181818181818183,2.7179006560449857,36,0.0,battle_dominant,
391,55.82536707278975,qualified,acmd_bef85bd3a67d,Raymond A. Spruance,https://en.wikipedia.org/wiki/Raymond_A._Spruance,world_wars,5,4,1,0,0,5,1.0,0.27162542047903643,70.66541705716963,,54.99843798812871,22.492970946579195,17.94751640112465,71.69634489222118,88.89409559512652,3,0.16666666666666669,battle_dominant,
392,55.65151515151515,qualified,acmd_11c4f56e76b6,Friedrich Wilhelm von Buxhoeveden,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_von_Buxhoeveden,revolutionary_napoleonic,5,3,0,0,2,5,1.0,0.20135712945010545,61.668228678537965,,54.99843798812871,61.34020618556701,2.9522024367385193,64.1518275538894,88.89409559512652,14,0.18918918918918917,mixed_profile,
