battle_id,battle_name,wikipedia_title,side,raw_text,issue_type,details
battle_63021371,Siege of Ostend (1745),Siege of Ostend (1745),side_a,Kingdom of France Count of Löwendal,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_63021371,Siege of Ostend (1745),Siege of Ostend (1745),side_b,Habsburg Monarchy Count Chanclos,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_42992891,Siege of Ruthven Barracks (1745),Siege of Ruthven Barracks (1745),side_a,Kingdom of Great Britain Terrance Molloy,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_74607169,Siege of Tournai (1745),Siege of Tournai (1745),side_a,Louis XV Marshal Saxe Marquis de Dreux-Brézé,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_74607169,Siege of Tournai (1745),Siege of Tournai (1745),side_b,Baron Van Dorth (city) Baron Van Brackel (citadel),no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_19012504,Battle of Littleferry,Battle of Littleferry,side_a,Kingdom of Great Britain Ensign John Mackay of Moudale Or Ensign John Mackay from Golspie,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_76007147,Diriyah expedition to Riyadh,Diriyah expedition to Riyadh,side_a,First Saudi State Muhammad bin Saud Al Muqrin First Saudi State Abdulaziz bin Muhammad Al Saud,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_76007147,Diriyah expedition to Riyadh,Diriyah expedition to Riyadh,side_b,Daham bin Dewas (flee),no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_35409212,Siege of Fort Augustus (1746),Siege of Fort Augustus (1746),side_a,Kingdom of Great Britain Major Hugh Wentworth,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_35409212,Siege of Fort Augustus (1746),Siege of Fort Augustus (1746),side_b,Kingdom of France Colonel Walter Stapleton Kingdom of France Colonel James Grant,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_33062001,Siege of Fort Massachusetts,Siege of Fort Massachusetts,side_a,New France François-Pierre Rigaud de Vaudreuil,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_36492583,Siege of Inverness (1746),Siege of Inverness (1746),side_b,Kingdom of Great Britain George Grant,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_77812656,Siege of Namur (1746),Siege of Namur (1746),side_a,Kingdom of France Maurice de Saxe Kingdom of France Count of Clermont,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_77812656,Siege of Namur (1746),Siege of Namur (1746),side_b,Dutch Republic Benjamin Crommelin,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_47872873,Siege of Stirling Castle (1746),Siege of Stirling Castle (1746),side_a,Kingdom of Great Britain William Blakeney Kingdom of Great Britain Duke of Cumberland (relief force),no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_53086961,Skirmish of Arisaig,Skirmish of Arisaig,side_b,Kingdom of Great Britain Captain Robert Duff Captain John Fergussone,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_52808603,Skirmish of Keith,Skirmish of Keith,side_a,Kingdom of Great BritainCaptain Alexander Campbell,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_52808603,Skirmish of Keith,Skirmish of Keith,side_b,Jacobite Standard (1745).svgMajor Nicholas Glasgow Captain Robert Stewart,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_52821444,Skirmish of Loch Ailort,Skirmish of Loch Ailort,side_a,Kingdom of Great Britain,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_52821131,Skirmish of Loch nan Uamh,Skirmish of Loch nan Uamh,side_a,Kingdom of Great Britain Captain Noel,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_52821131,Skirmish of Loch nan Uamh,Skirmish of Loch nan Uamh,side_b,Jacobite Standard (1745).svg Captain Rouillee Captain Lorry,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_1614015,First Battle of Cape Finisterre (1747),First Battle of Cape Finisterre (1747),side_a,George Anson,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_1614015,First Battle of Cape Finisterre (1747),First Battle of Cape Finisterre (1747),side_b,Pierre de la Jonquière,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_61880669,Raid on Matina,Raid on Matina,side_a,Kingdom of Great Britain Thomas Owen,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_61880669,Raid on Matina,Raid on Matina,side_b,Spain Francisco Rodriguez,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_1614016,Second Battle of Cape Finisterre,Second Battle of Cape Finisterre,side_b,Vice Admiral Henri-François des Herbiers,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_26468867,Voyage of the Glorioso,Voyage of the Glorioso,side_a,John Crookshanks Matthew Buckle James Hamilton George Walker,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_26468867,Voyage of the Glorioso,Voyage of the Glorioso,side_b,Pedro Messia de la Cerda,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2644375,Battle of Havana (1748),Battle of Havana (1748),side_a,Charles Knowles,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2644375,Battle of Havana (1748),Battle of Havana (1748),side_b,Andrés Reggio,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_38916084,Battle of Saint-Louis-du-Sud,Battle of Saint-Louis-du-Sud,side_a,Charles Knowles,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_38916084,Battle of Saint-Louis-du-Sud,Battle of Saint-Louis-du-Sud,side_b,Étienne Cochard de Chastenoye,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_26839638,Battle of Santiago de Cuba (1748),Battle of Santiago de Cuba (1748),side_a,Kingdom of Great Britain Charles Knowles,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_26839638,Battle of Santiago de Cuba (1748),Battle of Santiago de Cuba (1748),side_b,Spain Governor Arcos Moreno,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_26545310,Siege of Maastricht (1748),Siege of Maastricht (1748),side_a,Maurice de Saxe,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_26545310,Siege of Maastricht (1748),Siege of Maastricht (1748),side_b,Hobbe Esaias van Aylva,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_36808725,Siege of Pondicherry (1748),Siege of Pondicherry (1748),side_a,Kingdom of Great Britain Edward Boscawen,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_36808725,Siege of Pondicherry (1748),Siege of Pondicherry (1748),side_b,Kingdom of France Joseph François Dupleix,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_35784729,Battle of Ambur,Battle of Ambur,side_b,18px Joseph François Dupleix 18px De Bussy Mughal Empire Chanda Sahib Muzaffar Jung,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_28785068,Siege of Grand Pré,Siege of Grand Pré,side_b,Captain John Handfield John Hamilton (POW),no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_27381052,Battle at St. Croix,Battle at St. Croix,side_b,John Gorham (wounded) Captain William Clapham Captain George St. Loe,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_22775342,Battle of Arnee,Battle of Arnee,side_a,20px Robert Clive Maratha Empire Murari Rao,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_32557009,Battle of Calicut (1752),Battle of Calicut (1752),side_a,Portugal João de Melo Saraiva,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_15540787,Battle of Chingleput,Battle of Chingleput,side_a,Robert Clive,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_56137713,Raid on Rannoch,Raid on Rannoch,side_a,Kingdom of Great Britain Lieutenant Hector Munro,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_7418801,Guaraní War,Guaraní War,side_a,Portugal Gomes Freire Spain José de Andonaegui,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_7418801,Guaraní War,Guaraní War,side_b,Sepé Tiaraju Nicolás Ñeengirú,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_7381568,Battle of Fort Bull,Battle of Fort Bull,side_a,Chaussegros de Léry Collière,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_7381568,Battle of Fort Bull,Battle of Fort Bull,side_b,William Bull,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3168256,Battle of Great Cacapon,Battle of Great Cacapon,side_a,Killbuck,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3168256,Battle of Great Cacapon,Battle of Great Cacapon,side_b,John Mercer,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_77857883,Battle of Shiderti,Battle of Shiderti,side_a,Kazakh Khanate Qabanbai Batyr,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_77857883,Battle of Shiderti,Battle of Shiderti,side_b,Qing Dynasty Dardan Qing Dynasty Khadakh,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_24146518,Battle of Sideling Hill,Battle of Sideling Hill,side_a,Captain Jacobs? Shingas,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_24146518,Battle of Sideling Hill,Battle of Sideling Hill,side_b,Alexander Culbertson,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_29346469,Battle of the Trough,Battle of the Trough,side_a,Killbuck,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_20179072,Siege of Fort St Philip (1756),Siege of Fort St Philip (1756),side_a,William Blakeney William Cunninghame,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_20179072,Siege of Fort St Philip (1756),Siege of Fort St Philip (1756),side_b,Duke de Richelieu Roland-Michel Barrin de La Galissonière,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_28782169,1757 raid on Berlin,1757 raid on Berlin,side_a,Holy Roman Empire Count Hadik,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_28782169,1757 raid on Berlin,1757 raid on Berlin,side_b,Prussia de,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_16268255,Battle of Bloody Creek (1757),Battle of Bloody Creek (1757),side_a,Captain Peter Pigou Captain David Maitland,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_16268255,Battle of Bloody Creek (1757),Battle of Bloody Creek (1757),side_b,Acadian - Guillaume Jeanson,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_10688531,Battle of Sabbath Day Point,Battle of Sabbath Day Point,side_a,Charles Michel de Langlade De Corbière,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_10688531,Battle of Sabbath Day Point,Battle of Sabbath Day Point,side_b,John Parker,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_23043563,Battle on Snowshoes (1757),Battle on Snowshoes (1757),side_a,Kingdom of France Capitaine de Basserode Charles Michel de Langlade,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_23043563,Battle on Snowshoes (1757),Battle on Snowshoes (1757),side_b,Kingdom of Great Britain Robert Rogers,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2071836,Siege of Fort William Henry,Siege of Fort William Henry,side_a,Kingdom of France Montcalm New France Charles de Langlade New France François-Charles de Bourlamaque,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2071836,Siege of Fort William Henry,Siege of Fort William Henry,side_b,Kingdom of Great Britain George Monro,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_22666505,Battle of Condore,Battle of Condore,side_a,Lt. Col. Francis Forde,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_22666505,Battle of Condore,Battle of Condore,side_b,Marquis de Conflans,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2074514,Battle of Fort Duquesne,Battle of Fort Duquesne,side_a,François-Marie Le Marchand de Lignery,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2074514,Battle of Fort Duquesne,Battle of Fort Duquesne,side_b,James Grant John Forbes,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_50219507,Battle of Güstow,Battle of Güstow,side_b,Reinhold Johan von Lingen,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_9619483,Battle on Snowshoes,Battle on Snowshoes,side_a,Ensign Joseph de la Durantaye Ensign Jean-Baptiste de Langy,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_9619483,Battle on Snowshoes,Battle on Snowshoes,side_b,Kingdom of Great Britain Robert Rogers,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_44441256,Ile Saint-Jean campaign,Ile Saint-Jean campaign,side_b,Gabriel Rousseau de Villejouin Charles Deschamps de Boishébert et de Raffetot,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3848962,Battle of Bergen (1759),Battle of Bergen (1759),side_a,Hanover Duke Ferdinand of Brunswick-Wolfenbüttel,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_22611325,Battle of Chinsurah,Battle of Chinsurah,side_a,East India Company Francis Forde East India Company Charles Wilson Bengal subah flag (Nautical).svg Mir Jafar,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_22611325,Battle of Chinsurah,Battle of Chinsurah,side_b,Dutch East India Company Jean-Baptiste Roussel,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_17959826,Battle of Frisches Haff,Battle of Frisches Haff,side_a,Sweden Karl Rutensparre,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_17959826,Battle of Frisches Haff,Battle of Frisches Haff,side_b,Prussia Ernst von Köller,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2163628,Battle of Lagos,Battle of Lagos,side_a,Edward Boscawen,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2163628,Battle of Lagos,Battle of Lagos,side_b,Jean-François de La Clue-Sabran,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_477859,Battle of Quiberon Bay,Battle of Quiberon Bay,side_a,Sir Edward Hawke,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_477859,Battle of Quiberon Bay,Battle of Quiberon Bay,side_b,Hubert de Brienne,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_78443054,Battle of Ubauro,Battle of Ubauro,side_a,Mian Ghulam Shah Kalhoro Mir Bahram Khan Talpur,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_78443054,Battle of Ubauro,Battle of Ubauro,side_b,Flag of Herat until 1842.svg Bahadur Khan Mian Muhammad Atur Kalhoro,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_22899902,Le Havre raid,Le Havre raid,side_a,George Rodney,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_22899902,Le Havre raid,Le Havre raid,side_b,"Charles, Prince of Soubise",no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_23448359,St. Francis raid,St. Francis raid,side_a,Unknown (village defense) Jean-Daniel Dumas (pursuit) François-Charles de Bourlamaque,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_23448359,St. Francis raid,St. Francis raid,side_b,Robert Rogers,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_35590313,Battle of Echoee,Battle of Echoee,side_a,Seroweh,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_35590313,Battle of Echoee,Battle of Echoee,side_b,Archibald Montgomerie,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_63208533,Battle of Neustadt (1760),Battle of Neustadt (1760),side_a,Lt. Gen. Goltze Capt. Blumenthal Capt. Zittzwitz,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_63208533,Battle of Neustadt (1760),Battle of Neustadt (1760),side_b,Ernst von Laudon Gen. Jacquemin,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_157117,Battle of Sainte-Foy,Battle of Sainte-Foy,side_a,Kingdom of France François Gaston de Lévis,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3632103,Battle of the Thousand Islands,Battle of the Thousand Islands,side_a,Kingdom of Great Britain Jeffery Amherst,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3632103,Battle of the Thousand Islands,Battle of the Thousand Islands,side_b,Kingdom of France Pierre Pouchot,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_51647799,Battle of the Windward Passage,Battle of the Windward Passage,side_a,Kingdom of Great Britain Charles Holmes,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_63292105,Sainte-Thérèse raid,Sainte-Thérèse raid,side_a,Kingdom of France Louis-Antoine de Bougainville,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_63292105,Sainte-Thérèse raid,Sainte-Thérèse raid,side_b,Kingdom of Great Britain Robert Rogers,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_8031958,Tacky's Revolt,Tacky's Revolt,side_a,Kingdom of Great Britain Robert Spragge Kingdom of Great Britain William Hynes Kingdom of Great Britain Hugh Forsyth Kingdom of Great Britain Charles Swigle,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_8031958,Tacky's Revolt,Tacky's Revolt,side_b,Tacky Apongo Cubah Simon,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_47513310,Battle of Gujranwala (1761),Battle of Gujranwala (1761),side_a,Charat Singh Hari Singh Dhillon,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_47513310,Battle of Gujranwala (1761),Battle of Gujranwala (1761),side_b,Khawaja Abid Khan Nur-ud-din,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_31803845,Battle of Ölper (1761),Battle of Ölper (1761),side_a,"Frederick Augustus, Prince of Brunswick-Wolfenbüttel-Oels",no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_31803845,Battle of Ölper (1761),Battle of Ölper (1761),side_b,Kingdom of France Marquis de Vastan,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_33878700,Siege of Cassel (1761),Siege of Cassel (1761),side_a,Electorate of Hanover Duke Ferdinand of Brunswick,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_33878700,Siege of Cassel (1761),Siege of Cassel (1761),side_b,Kingdom of France Duc de Broglie,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_54852108,Siege of Lahore (1761),Siege of Lahore (1761),side_b,Khwaja Obed,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_31633519,Battle for Río San Juan de Nicaragua,Battle for Río San Juan de Nicaragua,side_a,William Seethal,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_31633519,Battle for Río San Juan de Nicaragua,Battle for Río San Juan de Nicaragua,side_b,Don Juan de Aguilar y Santa Cruz Rafaela Herrera,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2154748,Battle of Manila (1762),Battle of Manila (1762),side_a,William Draper Samuel Cornish,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2154748,Battle of Manila (1762),Battle of Manila (1762),side_b,Manuel Rojo Simón y Salazar,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_48519635,Battle of Marvão,Battle of Marvão,side_a,Kingdom of Great Britain Thomas Browne,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_7567032,Battle of Signal Hill,Battle of Signal Hill,side_a,William Amherst,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_7567032,Battle of Signal Hill,Battle of Signal Hill,side_b,Guillaume de Bellecombe,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_30706695,Battle of Valencia de Alcántara,Battle of Valencia de Alcántara,side_a,Kingdom of Great Britain John Burgoyne,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_30706695,Battle of Valencia de Alcántara,Battle of Valencia de Alcántara,side_b,Spain Miguel de Irunibeni,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_30716245,Battle of Vila Velha,Battle of Vila Velha,side_a,Kingdom of Great Britain John Burgoyne Kingdom of Great Britain Charles Lee,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_24069579,Siege of Almeida (1762),Siege of Almeida (1762),side_a,Spain Pedro de Bolea,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_24138317,Siege of Cassel (1762),Siege of Cassel (1762),side_a,Duke Ferdinand of Brunswick,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3362055,Battle of Devil's Hole,Battle of Devil's Hole,side_a,Cornplanter Honayewus Sayenqueraghta,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3362055,Battle of Devil's Hole,Battle of Devil's Hole,side_b,George Campbell William Fraser John Stedman,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_54667732,Battle of Point Pelee,Battle of Point Pelee,side_a,Lieutenant Abraham Cuyler,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_56618113,Third Battle of Katwa,Third Battle of Katwa,side_a,Gurgin Khan Muhammad Taqi Khan,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_56618113,Third Battle of Katwa,Third Battle of Katwa,side_b,Major Thomas Adams,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2406228,Battle of Buxar,Battle of Buxar,side_b,Flag of the Mughal Empire.png Shah Alam II Flag of the Mughal Empire.png Najaf Khan Bengal subah flag (Nautical).svg Mir Qasim अवध ध्वज.gif Shuja-ud-Daula Flag of the Royal House of Benares.svg Balwant Singh,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_78123034,Persian–Dutch War,Persian–Dutch War,side_b,Dutch East India Company Petron Hooting Dutch East India Company Baron Kneiphausen,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_37339391,Battle of Kirtipur,Battle of Kirtipur,side_a,Kaji Danuwanta Pradhan King Gyan Praja Malla Queen Kirti Laxmi Pradhan (Malla),no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_37339391,Battle of Kirtipur,Battle of Kirtipur,side_b,Kalu Pande Sura Pratap Shah Dal Mardan Shah Tularam Pande Birbhadra Thapa Daljit Shah Abhiman Singh Basnet Vamsharaj Pande,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2035857,Battle of Vromopigada,Battle of Vromopigada,side_a,Exarchos Grigorakis Zanetos Grigorakis,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2035857,Battle of Vromopigada,Battle of Vromopigada,side_b,Hatzi Osman,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_1882136,Battle of Patras (1772),Battle of Patras (1772),side_b,Mustafa Pasha,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_39784722,Battle of Kozludzha,Battle of Kozludzha,side_b,Alexander Suvorov Mikhail Kamensky,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_77607054,First Portuguese–Ovimbundu War,First Portuguese–Ovimbundu War,side_a,Portugal António de Lencastre Kangombe I,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_77607054,First Portuguese–Ovimbundu War,First Portuguese–Ovimbundu War,side_b,Chingui I Ndjilahulu I Chingui II,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_16875049,Battle of Gloucester (1775),Battle of Gloucester (1775),side_a,Joseph Foster Bradbury Saunders,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_16875049,Battle of Gloucester (1775),Battle of Gloucester (1775),side_b,John Linzee,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_11161352,Battle of Kemp's Landing,Battle of Kemp's Landing,side_a,Joseph Hutchings Anthony Lawson,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2224059,Battle of Longue-Pointe,Battle of Longue-Pointe,side_a,Ethan Allen,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_2224059,Battle of Longue-Pointe,Battle of Longue-Pointe,side_b,Guy Carleton John Campbell,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_43495370,Battle off Fairhaven,Battle off Fairhaven,side_a,Daniel Egery Nathaniel Pope,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_43495370,Battle off Fairhaven,Battle off Fairhaven,side_b,John Linzee (Lindsey),no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_34500060,Thompson's War,Thompson's War,side_b,Kingdom of Great Britain Henry Mowat,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_481086,Battle of Harlem Heights,Battle of Harlem Heights,side_a,United States George Washington United States Thomas Knowlton United States Nathanael Greene,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_34041366,Battle of Lindley's Fort,Battle of Lindley's Fort,side_a,Jonathan Downs,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_48261019,Battle of Mamaroneck,Battle of Mamaroneck,side_a,United States John Haslet,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3263647,Battle of Moore's Creek Bridge,Battle of Moore's Creek Bridge,side_a,James Moore * Richard Caswell * Alexander Lillington,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_3263647,Battle of Moore's Creek Bridge,Battle of Moore's Creek Bridge,side_b,Donald MacDonald * Donald MacLeod * John Campbell,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_1249774,Battle of Pell's Point,Battle of Pell's Point,side_a,United States John Glover,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_1249774,Battle of Pell's Point,Battle of Pell's Point,side_b,Kingdom of Great Britain William Howe Kingdom of Great Britain Henry Clinton,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_13826321,Battle of Sullivan's Island,Battle of Sullivan's Island,side_a,Charles Lee William Moultrie,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
battle_13826321,Battle of Sullivan's Island,Battle of Sullivan's Island,side_b,Peter Parker Henry Clinton,no_recoverable_linked_commander,No conservative page-local linked commander match was found for the side cell text.
