model_name,slice_name,rank,display_name,primary_era_bucket,score_normalized
battle_only_baseline,top_100,92,Suleiman the Magnificent,early_modern,92.62766848053579
battle_only_baseline,top_100,93,Hans Karl von Diebitsch,long_nineteenth_century,92.62243616575972
battle_only_baseline,top_100,94,Jubal Early,long_nineteenth_century,92.4811636668062
battle_only_baseline,top_100,95,Hori Hidemasa,early_modern,92.27710339053996
battle_only_baseline,top_100,96,Peter Wittgenstein,revolutionary_napoleonic,92.188154039347
battle_only_baseline,top_100,97,George Wootten,world_wars,92.1149016324822
battle_only_baseline,top_100,98,Gustav III,revolutionary_napoleonic,92.1149016324822
battle_only_baseline,top_100,99,Jan Zamoyski,early_modern,92.1149016324822
battle_only_baseline,top_100,100,Nozu Michitsura,long_nineteenth_century,92.1149016324822
hierarchical_weighted,top_25,1,Alexander Suvorov,revolutionary_napoleonic,93.87853484747271
hierarchical_weighted,top_25,2,Napoleon Bonaparte,revolutionary_napoleonic,92.541972834558
hierarchical_weighted,top_25,3,Suleiman the Magnificent,early_modern,92.51825873970162
hierarchical_weighted,top_25,4,Douglas MacArthur,world_wars,88.95735916276999
hierarchical_weighted,top_25,5,Dwight D. Eisenhower,world_wars,88.02115341794702
hierarchical_weighted,top_25,6,Ivan Paskevich,long_nineteenth_century,87.92228902248942
hierarchical_weighted,top_25,7,Louis XIV,early_modern,87.77031841460699
hierarchical_weighted,top_25,8,Subutai,medieval,87.39300823869962
hierarchical_weighted,top_25,9,Charles XIV John,revolutionary_napoleonic,87.25695836116678
hierarchical_weighted,top_25,10,Louis-Nicolas Davout,revolutionary_napoleonic,86.49387664217323
hierarchical_weighted,top_25,11,Jean Lannes,revolutionary_napoleonic,86.24181696726788
hierarchical_weighted,top_25,12,Ivan Sirko,early_modern,85.95602315742596
hierarchical_weighted,top_25,13,"Maurice, Prince of Orange",early_modern,85.40647962591852
hierarchical_weighted,top_25,14,Petar Bojović,long_nineteenth_century,85.11333778668448
hierarchical_weighted,top_25,15,Bernard Montgomery,world_wars,85.07136495212649
hierarchical_weighted,top_25,16,Živojin Mišić,world_wars,84.92061901580941
hierarchical_weighted,top_25,17,Mehmed II,medieval,84.87886884880874
hierarchical_weighted,top_25,18,Babur,early_modern,84.58661767980405
hierarchical_weighted,top_25,19,Mikhail Kutuzov,revolutionary_napoleonic,84.50745936317078
hierarchical_weighted,top_25,20,Emperor Taizong of Tang,medieval,83.72834558004898
hierarchical_weighted,top_25,21,Stanisław Żółkiewski,early_modern,83.45813849922067
hierarchical_weighted,top_25,22,"Sébastien Le Prestre, Marquis of Vauban",early_modern,83.42128701848141
hierarchical_weighted,top_25,23,Mahmud Pasha Angelović,medieval,83.40503228679582
hierarchical_weighted,top_25,24,Peter Wittgenstein,revolutionary_napoleonic,83.21821420619015
hierarchical_weighted,top_25,25,Louis-Gabriel Suchet,revolutionary_napoleonic,83.18325539968825
hierarchical_weighted,top_50,1,Alexander Suvorov,revolutionary_napoleonic,93.87853484747271
hierarchical_weighted,top_50,2,Napoleon Bonaparte,revolutionary_napoleonic,92.541972834558
hierarchical_weighted,top_50,3,Suleiman the Magnificent,early_modern,92.51825873970162
hierarchical_weighted,top_50,4,Douglas MacArthur,world_wars,88.95735916276999
hierarchical_weighted,top_50,5,Dwight D. Eisenhower,world_wars,88.02115341794702
hierarchical_weighted,top_50,6,Ivan Paskevich,long_nineteenth_century,87.92228902248942
hierarchical_weighted,top_50,7,Louis XIV,early_modern,87.77031841460699
hierarchical_weighted,top_50,8,Subutai,medieval,87.39300823869962
hierarchical_weighted,top_50,9,Charles XIV John,revolutionary_napoleonic,87.25695836116678
hierarchical_weighted,top_50,10,Louis-Nicolas Davout,revolutionary_napoleonic,86.49387664217323
hierarchical_weighted,top_50,11,Jean Lannes,revolutionary_napoleonic,86.24181696726788
hierarchical_weighted,top_50,12,Ivan Sirko,early_modern,85.95602315742596
hierarchical_weighted,top_50,13,"Maurice, Prince of Orange",early_modern,85.40647962591852
hierarchical_weighted,top_50,14,Petar Bojović,long_nineteenth_century,85.11333778668448
hierarchical_weighted,top_50,15,Bernard Montgomery,world_wars,85.07136495212649
hierarchical_weighted,top_50,16,Živojin Mišić,world_wars,84.92061901580941
hierarchical_weighted,top_50,17,Mehmed II,medieval,84.87886884880874
hierarchical_weighted,top_50,18,Babur,early_modern,84.58661767980405
hierarchical_weighted,top_50,19,Mikhail Kutuzov,revolutionary_napoleonic,84.50745936317078
hierarchical_weighted,top_50,20,Emperor Taizong of Tang,medieval,83.72834558004898
hierarchical_weighted,top_50,21,Stanisław Żółkiewski,early_modern,83.45813849922067
hierarchical_weighted,top_50,22,"Sébastien Le Prestre, Marquis of Vauban",early_modern,83.42128701848141
hierarchical_weighted,top_50,23,Mahmud Pasha Angelović,medieval,83.40503228679582
hierarchical_weighted,top_50,24,Peter Wittgenstein,revolutionary_napoleonic,83.21821420619015
hierarchical_weighted,top_50,25,Louis-Gabriel Suchet,revolutionary_napoleonic,83.18325539968825
hierarchical_weighted,top_50,26,Alexander the Great,ancient,82.5543308839902
hierarchical_weighted,top_50,27,Enver Pasha,world_wars,82.32509463371188
hierarchical_weighted,top_50,28,André Masséna,revolutionary_napoleonic,82.1545312847918
hierarchical_weighted,top_50,29,Ahmad Shah Durrani,early_modern,82.08695168114006
hierarchical_weighted,top_50,30,Aleksandr Vasilevsky,world_wars,81.58739701625473
hierarchical_weighted,top_50,31,Jean Victor Marie Moreau,revolutionary_napoleonic,81.56357158761968
hierarchical_weighted,top_50,32,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,81.25673569360944
hierarchical_weighted,top_50,33,Amr ibn al-As,medieval,81.18381206858159
hierarchical_weighted,top_50,34,Abbas the Great,early_modern,81.03996882654198
hierarchical_weighted,top_50,35,Heinz Guderian,world_wars,80.97673124025829
hierarchical_weighted,top_50,36,Aurangzeb,early_modern,80.88877755511024
hierarchical_weighted,top_50,37,Tolui,medieval,80.87552883544869
hierarchical_weighted,top_50,38,"Alexander Farnese, Duke of Parma",early_modern,80.85404141616567
hierarchical_weighted,top_50,39,Belisarius,medieval,80.77410376308173
hierarchical_weighted,top_50,40,Date Masamune,early_modern,80.76998441327098
hierarchical_weighted,top_50,41,Genghis Khan,medieval,80.59463371186817
hierarchical_weighted,top_50,42,Khalid ibn al-Walid,medieval,80.57114228456913
hierarchical_weighted,top_50,43,Nikolai Vatutin,world_wars,80.55032286795814
hierarchical_weighted,top_50,44,Muhammad Ali of Egypt,long_nineteenth_century,80.39857492763304
hierarchical_weighted,top_50,45,Philip the Good,medieval,80.26063237586284
hierarchical_weighted,top_50,46,Hayreddin Barbarossa,early_modern,80.23224226230236
hierarchical_weighted,top_50,47,Radomir Putnik,world_wars,80.17178802048541
hierarchical_weighted,top_50,48,George S. Patton,world_wars,80.04397684257404
hierarchical_weighted,top_50,49,Qasem Soleimani,contemporary,79.84611445112446
hierarchical_weighted,top_50,50,Hubert Gough,world_wars,79.80939657091962
hierarchical_weighted,top_100,1,Alexander Suvorov,revolutionary_napoleonic,93.87853484747271
hierarchical_weighted,top_100,2,Napoleon Bonaparte,revolutionary_napoleonic,92.541972834558
hierarchical_weighted,top_100,3,Suleiman the Magnificent,early_modern,92.51825873970162
hierarchical_weighted,top_100,4,Douglas MacArthur,world_wars,88.95735916276999
hierarchical_weighted,top_100,5,Dwight D. Eisenhower,world_wars,88.02115341794702
hierarchical_weighted,top_100,6,Ivan Paskevich,long_nineteenth_century,87.92228902248942
hierarchical_weighted,top_100,7,Louis XIV,early_modern,87.77031841460699
hierarchical_weighted,top_100,8,Subutai,medieval,87.39300823869962
hierarchical_weighted,top_100,9,Charles XIV John,revolutionary_napoleonic,87.25695836116678
hierarchical_weighted,top_100,10,Louis-Nicolas Davout,revolutionary_napoleonic,86.49387664217323
hierarchical_weighted,top_100,11,Jean Lannes,revolutionary_napoleonic,86.24181696726788
hierarchical_weighted,top_100,12,Ivan Sirko,early_modern,85.95602315742596
hierarchical_weighted,top_100,13,"Maurice, Prince of Orange",early_modern,85.40647962591852
hierarchical_weighted,top_100,14,Petar Bojović,long_nineteenth_century,85.11333778668448
hierarchical_weighted,top_100,15,Bernard Montgomery,world_wars,85.07136495212649
hierarchical_weighted,top_100,16,Živojin Mišić,world_wars,84.92061901580941
hierarchical_weighted,top_100,17,Mehmed II,medieval,84.87886884880874
hierarchical_weighted,top_100,18,Babur,early_modern,84.58661767980405
hierarchical_weighted,top_100,19,Mikhail Kutuzov,revolutionary_napoleonic,84.50745936317078
hierarchical_weighted,top_100,20,Emperor Taizong of Tang,medieval,83.72834558004898
hierarchical_weighted,top_100,21,Stanisław Żółkiewski,early_modern,83.45813849922067
hierarchical_weighted,top_100,22,"Sébastien Le Prestre, Marquis of Vauban",early_modern,83.42128701848141
hierarchical_weighted,top_100,23,Mahmud Pasha Angelović,medieval,83.40503228679582
hierarchical_weighted,top_100,24,Peter Wittgenstein,revolutionary_napoleonic,83.21821420619015
hierarchical_weighted,top_100,25,Louis-Gabriel Suchet,revolutionary_napoleonic,83.18325539968825
hierarchical_weighted,top_100,26,Alexander the Great,ancient,82.5543308839902
hierarchical_weighted,top_100,27,Enver Pasha,world_wars,82.32509463371188
hierarchical_weighted,top_100,28,André Masséna,revolutionary_napoleonic,82.1545312847918
hierarchical_weighted,top_100,29,Ahmad Shah Durrani,early_modern,82.08695168114006
hierarchical_weighted,top_100,30,Aleksandr Vasilevsky,world_wars,81.58739701625473
hierarchical_weighted,top_100,31,Jean Victor Marie Moreau,revolutionary_napoleonic,81.56357158761968
hierarchical_weighted,top_100,32,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,81.25673569360944
hierarchical_weighted,top_100,33,Amr ibn al-As,medieval,81.18381206858159
hierarchical_weighted,top_100,34,Abbas the Great,early_modern,81.03996882654198
hierarchical_weighted,top_100,35,Heinz Guderian,world_wars,80.97673124025829
hierarchical_weighted,top_100,36,Aurangzeb,early_modern,80.88877755511024
hierarchical_weighted,top_100,37,Tolui,medieval,80.87552883544869
hierarchical_weighted,top_100,38,"Alexander Farnese, Duke of Parma",early_modern,80.85404141616567
hierarchical_weighted,top_100,39,Belisarius,medieval,80.77410376308173
hierarchical_weighted,top_100,40,Date Masamune,early_modern,80.76998441327098
hierarchical_weighted,top_100,41,Genghis Khan,medieval,80.59463371186817
hierarchical_weighted,top_100,42,Khalid ibn al-Walid,medieval,80.57114228456913
hierarchical_weighted,top_100,43,Nikolai Vatutin,world_wars,80.55032286795814
hierarchical_weighted,top_100,44,Muhammad Ali of Egypt,long_nineteenth_century,80.39857492763304
hierarchical_weighted,top_100,45,Philip the Good,medieval,80.26063237586284
hierarchical_weighted,top_100,46,Hayreddin Barbarossa,early_modern,80.23224226230236
hierarchical_weighted,top_100,47,Radomir Putnik,world_wars,80.17178802048541
hierarchical_weighted,top_100,48,George S. Patton,world_wars,80.04397684257404
hierarchical_weighted,top_100,49,Qasem Soleimani,contemporary,79.84611445112446
hierarchical_weighted,top_100,50,Hubert Gough,world_wars,79.80939657091962
hierarchical_weighted,top_100,51,Holland M. Smith,world_wars,79.78935649075929
hierarchical_weighted,top_100,52,Katō Kiyomasa,early_modern,79.75194834112669
hierarchical_weighted,top_100,53,Jan Karol Chodkiewicz,early_modern,79.6499665998664
hierarchical_weighted,top_100,54,Fyodor Tolbukhin,world_wars,79.60710309507905
hierarchical_weighted,top_100,55,Carlos Coloma,early_modern,79.58706301491873
hierarchical_weighted,top_100,56,Abu Ubayda ibn al-Jarrah,medieval,79.57526163437987
hierarchical_weighted,top_100,57,Winfield Scott,long_nineteenth_century,79.50512135381874
hierarchical_weighted,top_100,58,Walter Krueger,world_wars,79.47751057670897
hierarchical_weighted,top_100,59,Ögedei Khan,medieval,79.43910042306837
hierarchical_weighted,top_100,60,Peng Dehuai,cold_war,79.26430639055889
hierarchical_weighted,top_100,61,Yamagata Aritomo,long_nineteenth_century,79.11678913382319
hierarchical_weighted,top_100,62,Fyodor Ushakov,revolutionary_napoleonic,79.08294366510799
hierarchical_weighted,top_100,63,Ivan Bagramyan,world_wars,78.71821420619017
hierarchical_weighted,top_100,64,Dragut,early_modern,78.7138721888221
hierarchical_weighted,top_100,65,Agha Petros,world_wars,78.38966822533956
hierarchical_weighted,top_100,66,Ōyama Iwao,long_nineteenth_century,78.30772656423959
hierarchical_weighted,top_100,67,Maharaja Ranjit Singh,long_nineteenth_century,78.03718548207526
hierarchical_weighted,top_100,68,Baybars,medieval,77.9046982854598
hierarchical_weighted,top_100,69,Jerzy Sebastian Lubomirski,early_modern,77.77833444667112
hierarchical_weighted,top_100,70,Oliver Cromwell,early_modern,77.59853039412157
hierarchical_weighted,top_100,71,Konstantin Rokossovsky,world_wars,77.5172567356936
hierarchical_weighted,top_100,72,William Halsey Jr.,world_wars,77.48352260075707
hierarchical_weighted,top_100,73,Rodion Malinovsky,world_wars,77.45257181028724
hierarchical_weighted,top_100,74,Theodoros Kolokotronis,long_nineteenth_century,77.44188376753506
hierarchical_weighted,top_100,75,Thomas C. Kinkaid,world_wars,77.39501224671565
hierarchical_weighted,top_100,76,Robert L. Eichelberger,world_wars,77.33110665775997
hierarchical_weighted,top_100,77,Wolfram von Richthofen,world_wars,77.31952794477844
hierarchical_weighted,top_100,78,Hari Singh Nalwa,long_nineteenth_century,77.2184368737475
hierarchical_weighted,top_100,79,Oscar Griswold,world_wars,77.14651525272768
hierarchical_weighted,top_100,80,Takeda Shingen,early_modern,77.12402582943665
hierarchical_weighted,top_100,81,Fedor von Bock,world_wars,77.05065686929414
hierarchical_weighted,top_100,82,Francis Vere,early_modern,77.04497884658205
hierarchical_weighted,top_100,83,Lala Mustafa Pasha,early_modern,77.03050545535514
hierarchical_weighted,top_100,84,Charles-Pierre Augereau,revolutionary_napoleonic,77.0060120240481
hierarchical_weighted,top_100,85,Ras Alula,long_nineteenth_century,76.9513471387219
hierarchical_weighted,top_100,86,Ferdinand Foch,world_wars,76.87063014918728
hierarchical_weighted,top_100,87,Joseph Stalin,world_wars,76.52081941661102
hierarchical_weighted,top_100,88,Matvei Platov,revolutionary_napoleonic,76.44644845246049
hierarchical_weighted,top_100,89,Hans Karl von Diebitsch,long_nineteenth_century,76.43687374749499
hierarchical_weighted,top_100,90,Hannibal,ancient,76.34947673124026
hierarchical_weighted,top_100,91,John III Sobieski,early_modern,76.32553996882655
hierarchical_weighted,top_100,92,Jan Zamoyski,early_modern,76.29748385660208
hierarchical_weighted,top_100,93,Flavius Aetius,ancient,76.28044978846582
hierarchical_weighted,top_100,94,Jassa Singh Ahluwalia,early_modern,76.25840570028947
hierarchical_weighted,top_100,95,Konishi Yukinaga,early_modern,76.02026274771767
hierarchical_weighted,top_100,96,Andranik Ozanian,world_wars,75.96604319750612
hierarchical_weighted,top_100,97,Nader Shah,early_modern,75.86729013582719
hierarchical_weighted,top_100,98,Henri Gouraud,world_wars,75.83578267646406
hierarchical_weighted,top_100,99,Pavle Jurišić Šturm,world_wars,75.78490313961257
hierarchical_weighted,top_100,100,Stanisław Koniecpolski,early_modern,75.73435760409708
hierarchical_trust_v2,top_25,1,Alexander Suvorov,revolutionary_napoleonic,94.12024048096191
hierarchical_trust_v2,top_25,2,Suleiman the Magnificent,early_modern,93.81095524382096
hierarchical_trust_v2,top_25,3,Napoleon Bonaparte,revolutionary_napoleonic,93.5878423513694
hierarchical_trust_v2,top_25,4,Douglas MacArthur,world_wars,90.90647962591851
hierarchical_trust_v2,top_25,5,Dwight D. Eisenhower,world_wars,89.40146960587843
hierarchical_trust_v2,top_25,6,Charles XIV John,revolutionary_napoleonic,88.436873747495
hierarchical_trust_v2,top_25,7,Subutai,medieval,88.02338009352037
hierarchical_trust_v2,top_25,8,Louis XIV,early_modern,87.99064796259185
hierarchical_trust_v2,top_25,9,Louis-Nicolas Davout,revolutionary_napoleonic,87.88710754843018
hierarchical_trust_v2,top_25,10,Jean Lannes,revolutionary_napoleonic,87.74816299265198
hierarchical_trust_v2,top_25,11,Mehmed II,medieval,87.15030060120242
hierarchical_trust_v2,top_25,12,"Maurice, Prince of Orange",early_modern,87.04475617902472
hierarchical_trust_v2,top_25,13,Ivan Paskevich,long_nineteenth_century,86.81563126252505
hierarchical_trust_v2,top_25,14,Bernard Montgomery,world_wars,86.4622578490314
hierarchical_trust_v2,top_25,15,Peter Wittgenstein,revolutionary_napoleonic,85.22712090848363
hierarchical_trust_v2,top_25,16,Mikhail Kutuzov,revolutionary_napoleonic,85.14094856379425
hierarchical_trust_v2,top_25,17,Enver Pasha,world_wars,85.12224448897796
hierarchical_trust_v2,top_25,18,Babur,early_modern,85.07348029392116
hierarchical_trust_v2,top_25,19,André Masséna,revolutionary_napoleonic,84.95858383433534
hierarchical_trust_v2,top_25,20,Louis-Gabriel Suchet,revolutionary_napoleonic,84.83633934535737
hierarchical_trust_v2,top_25,21,Živojin Mišić,world_wars,84.69672678690716
hierarchical_trust_v2,top_25,22,Petar Bojović,long_nineteenth_century,84.4315297261189
hierarchical_trust_v2,top_25,23,Jean Victor Marie Moreau,revolutionary_napoleonic,84.20173680694721
hierarchical_trust_v2,top_25,24,Ahmad Shah Durrani,early_modern,83.93854375417503
hierarchical_trust_v2,top_25,25,Mahmud Pasha Angelović,medieval,83.84235136940548
hierarchical_trust_v2,top_50,1,Alexander Suvorov,revolutionary_napoleonic,94.12024048096191
hierarchical_trust_v2,top_50,2,Suleiman the Magnificent,early_modern,93.81095524382096
hierarchical_trust_v2,top_50,3,Napoleon Bonaparte,revolutionary_napoleonic,93.5878423513694
hierarchical_trust_v2,top_50,4,Douglas MacArthur,world_wars,90.90647962591851
hierarchical_trust_v2,top_50,5,Dwight D. Eisenhower,world_wars,89.40146960587843
hierarchical_trust_v2,top_50,6,Charles XIV John,revolutionary_napoleonic,88.436873747495
hierarchical_trust_v2,top_50,7,Subutai,medieval,88.02338009352037
hierarchical_trust_v2,top_50,8,Louis XIV,early_modern,87.99064796259185
hierarchical_trust_v2,top_50,9,Louis-Nicolas Davout,revolutionary_napoleonic,87.88710754843018
hierarchical_trust_v2,top_50,10,Jean Lannes,revolutionary_napoleonic,87.74816299265198
hierarchical_trust_v2,top_50,11,Mehmed II,medieval,87.15030060120242
hierarchical_trust_v2,top_50,12,"Maurice, Prince of Orange",early_modern,87.04475617902472
hierarchical_trust_v2,top_50,13,Ivan Paskevich,long_nineteenth_century,86.81563126252505
hierarchical_trust_v2,top_50,14,Bernard Montgomery,world_wars,86.4622578490314
hierarchical_trust_v2,top_50,15,Peter Wittgenstein,revolutionary_napoleonic,85.22712090848363
hierarchical_trust_v2,top_50,16,Mikhail Kutuzov,revolutionary_napoleonic,85.14094856379425
hierarchical_trust_v2,top_50,17,Enver Pasha,world_wars,85.12224448897796
hierarchical_trust_v2,top_50,18,Babur,early_modern,85.07348029392116
hierarchical_trust_v2,top_50,19,André Masséna,revolutionary_napoleonic,84.95858383433534
hierarchical_trust_v2,top_50,20,Louis-Gabriel Suchet,revolutionary_napoleonic,84.83633934535737
hierarchical_trust_v2,top_50,21,Živojin Mišić,world_wars,84.69672678690716
hierarchical_trust_v2,top_50,22,Petar Bojović,long_nineteenth_century,84.4315297261189
hierarchical_trust_v2,top_50,23,Jean Victor Marie Moreau,revolutionary_napoleonic,84.20173680694721
hierarchical_trust_v2,top_50,24,Ahmad Shah Durrani,early_modern,83.93854375417503
hierarchical_trust_v2,top_50,25,Mahmud Pasha Angelović,medieval,83.84235136940548
hierarchical_trust_v2,top_50,26,Stanisław Żółkiewski,early_modern,83.73947895791584
hierarchical_trust_v2,top_50,27,Genghis Khan,medieval,83.54442217768869
hierarchical_trust_v2,top_50,28,Emperor Taizong of Tang,medieval,83.47160988643952
hierarchical_trust_v2,top_50,29,"Sébastien Le Prestre, Marquis of Vauban",early_modern,83.35537742150969
hierarchical_trust_v2,top_50,30,Alexander the Great,ancient,83.16366065464261
hierarchical_trust_v2,top_50,31,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,83.16098864395458
hierarchical_trust_v2,top_50,32,Aurangzeb,early_modern,83.10821643286575
hierarchical_trust_v2,top_50,33,Belisarius,medieval,82.68603874415497
hierarchical_trust_v2,top_50,34,Aleksandr Vasilevsky,world_wars,82.53974615898463
hierarchical_trust_v2,top_50,35,Nikolai Vatutin,world_wars,82.52571810287242
hierarchical_trust_v2,top_50,36,"Alexander Farnese, Duke of Parma",early_modern,82.44288577154308
hierarchical_trust_v2,top_50,37,Khalid ibn al-Walid,medieval,82.43687374749497
hierarchical_trust_v2,top_50,38,Abbas the Great,early_modern,82.35136940547763
hierarchical_trust_v2,top_50,39,Peng Dehuai,cold_war,82.00601202404809
hierarchical_trust_v2,top_50,40,Charles-Pierre Augereau,revolutionary_napoleonic,81.687374749499
hierarchical_trust_v2,top_50,41,Hubert Gough,world_wars,81.6439545758183
hierarchical_trust_v2,top_50,42,Heinz Guderian,world_wars,81.50434201736806
hierarchical_trust_v2,top_50,43,George S. Patton,world_wars,81.46492985971943
hierarchical_trust_v2,top_50,44,Ögedei Khan,medieval,81.20106880427522
hierarchical_trust_v2,top_50,45,Fyodor Tolbukhin,world_wars,81.15497661990649
hierarchical_trust_v2,top_50,46,Joseph Stalin,world_wars,81.062124248497
hierarchical_trust_v2,top_50,47,Radomir Putnik,world_wars,80.89579158316633
hierarchical_trust_v2,top_50,48,Ivan Konev,world_wars,80.82631930527722
hierarchical_trust_v2,top_50,49,Konstantin Rokossovsky,world_wars,80.76820307281228
hierarchical_trust_v2,top_50,50,Jan Karol Chodkiewicz,early_modern,80.56579826319305
hierarchical_trust_v2,top_100,1,Alexander Suvorov,revolutionary_napoleonic,94.12024048096191
hierarchical_trust_v2,top_100,2,Suleiman the Magnificent,early_modern,93.81095524382096
hierarchical_trust_v2,top_100,3,Napoleon Bonaparte,revolutionary_napoleonic,93.5878423513694
hierarchical_trust_v2,top_100,4,Douglas MacArthur,world_wars,90.90647962591851
hierarchical_trust_v2,top_100,5,Dwight D. Eisenhower,world_wars,89.40146960587843
hierarchical_trust_v2,top_100,6,Charles XIV John,revolutionary_napoleonic,88.436873747495
hierarchical_trust_v2,top_100,7,Subutai,medieval,88.02338009352037
hierarchical_trust_v2,top_100,8,Louis XIV,early_modern,87.99064796259185
hierarchical_trust_v2,top_100,9,Louis-Nicolas Davout,revolutionary_napoleonic,87.88710754843018
hierarchical_trust_v2,top_100,10,Jean Lannes,revolutionary_napoleonic,87.74816299265198
hierarchical_trust_v2,top_100,11,Mehmed II,medieval,87.15030060120242
hierarchical_trust_v2,top_100,12,"Maurice, Prince of Orange",early_modern,87.04475617902472
hierarchical_trust_v2,top_100,13,Ivan Paskevich,long_nineteenth_century,86.81563126252505
hierarchical_trust_v2,top_100,14,Bernard Montgomery,world_wars,86.4622578490314
hierarchical_trust_v2,top_100,15,Peter Wittgenstein,revolutionary_napoleonic,85.22712090848363
hierarchical_trust_v2,top_100,16,Mikhail Kutuzov,revolutionary_napoleonic,85.14094856379425
hierarchical_trust_v2,top_100,17,Enver Pasha,world_wars,85.12224448897796
hierarchical_trust_v2,top_100,18,Babur,early_modern,85.07348029392116
hierarchical_trust_v2,top_100,19,André Masséna,revolutionary_napoleonic,84.95858383433534
hierarchical_trust_v2,top_100,20,Louis-Gabriel Suchet,revolutionary_napoleonic,84.83633934535737
hierarchical_trust_v2,top_100,21,Živojin Mišić,world_wars,84.69672678690716
hierarchical_trust_v2,top_100,22,Petar Bojović,long_nineteenth_century,84.4315297261189
hierarchical_trust_v2,top_100,23,Jean Victor Marie Moreau,revolutionary_napoleonic,84.20173680694721
hierarchical_trust_v2,top_100,24,Ahmad Shah Durrani,early_modern,83.93854375417503
hierarchical_trust_v2,top_100,25,Mahmud Pasha Angelović,medieval,83.84235136940548
hierarchical_trust_v2,top_100,26,Stanisław Żółkiewski,early_modern,83.73947895791584
hierarchical_trust_v2,top_100,27,Genghis Khan,medieval,83.54442217768869
hierarchical_trust_v2,top_100,28,Emperor Taizong of Tang,medieval,83.47160988643952
hierarchical_trust_v2,top_100,29,"Sébastien Le Prestre, Marquis of Vauban",early_modern,83.35537742150969
hierarchical_trust_v2,top_100,30,Alexander the Great,ancient,83.16366065464261
hierarchical_trust_v2,top_100,31,"Henri de La Tour d'Auvergne, Viscount of Turenne",early_modern,83.16098864395458
hierarchical_trust_v2,top_100,32,Aurangzeb,early_modern,83.10821643286575
hierarchical_trust_v2,top_100,33,Belisarius,medieval,82.68603874415497
hierarchical_trust_v2,top_100,34,Aleksandr Vasilevsky,world_wars,82.53974615898463
hierarchical_trust_v2,top_100,35,Nikolai Vatutin,world_wars,82.52571810287242
hierarchical_trust_v2,top_100,36,"Alexander Farnese, Duke of Parma",early_modern,82.44288577154308
hierarchical_trust_v2,top_100,37,Khalid ibn al-Walid,medieval,82.43687374749497
hierarchical_trust_v2,top_100,38,Abbas the Great,early_modern,82.35136940547763
hierarchical_trust_v2,top_100,39,Peng Dehuai,cold_war,82.00601202404809
hierarchical_trust_v2,top_100,40,Charles-Pierre Augereau,revolutionary_napoleonic,81.687374749499
hierarchical_trust_v2,top_100,41,Hubert Gough,world_wars,81.6439545758183
hierarchical_trust_v2,top_100,42,Heinz Guderian,world_wars,81.50434201736806
hierarchical_trust_v2,top_100,43,George S. Patton,world_wars,81.46492985971943
hierarchical_trust_v2,top_100,44,Ögedei Khan,medieval,81.20106880427522
hierarchical_trust_v2,top_100,45,Fyodor Tolbukhin,world_wars,81.15497661990649
hierarchical_trust_v2,top_100,46,Joseph Stalin,world_wars,81.062124248497
hierarchical_trust_v2,top_100,47,Radomir Putnik,world_wars,80.89579158316633
hierarchical_trust_v2,top_100,48,Ivan Konev,world_wars,80.82631930527722
hierarchical_trust_v2,top_100,49,Konstantin Rokossovsky,world_wars,80.76820307281228
hierarchical_trust_v2,top_100,50,Jan Karol Chodkiewicz,early_modern,80.56579826319305
hierarchical_trust_v2,top_100,51,Nader Shah,early_modern,80.47695390781563
hierarchical_trust_v2,top_100,52,Rodion Malinovsky,world_wars,80.14829659318637
hierarchical_trust_v2,top_100,53,Walter Krueger,world_wars,80.063460253841
hierarchical_trust_v2,top_100,54,Amr ibn al-As,medieval,80.04676018704073
hierarchical_trust_v2,top_100,55,Mustafa Kemal Atatürk,world_wars,79.88977955911824
hierarchical_trust_v2,top_100,56,Fedor von Bock,world_wars,79.85905143620575
hierarchical_trust_v2,top_100,57,Ivan Sirko,early_modern,79.78132264529057
hierarchical_trust_v2,top_100,58,Tolui,medieval,79.77755511022045
hierarchical_trust_v2,top_100,59,Katō Kiyomasa,early_modern,79.67267869071476
hierarchical_trust_v2,top_100,60,Abu Ubayda ibn al-Jarrah,medieval,79.66533066132264
hierarchical_trust_v2,top_100,61,Dragut,early_modern,79.42418169672679
hierarchical_trust_v2,top_100,62,Philip the Good,medieval,79.28523714094855
hierarchical_trust_v2,top_100,63,Ferdinand Foch,world_wars,79.12692050768203
hierarchical_trust_v2,top_100,64,William Halsey Jr.,world_wars,79.04542418169672
hierarchical_trust_v2,top_100,65,Peter the Great,early_modern,78.88844355377422
hierarchical_trust_v2,top_100,66,Ivan Bagramyan,world_wars,78.86973947895791
hierarchical_trust_v2,top_100,67,Frederick the Great,early_modern,78.81295925183701
hierarchical_trust_v2,top_100,68,Oliver Cromwell,early_modern,78.75350701402805
hierarchical_trust_v2,top_100,69,Gustavus Adolphus,early_modern,78.71810287241149
hierarchical_trust_v2,top_100,70,Francis Vere,early_modern,78.61523046092184
hierarchical_trust_v2,top_100,71,Maharaja Ranjit Singh,long_nineteenth_century,78.59919839679358
hierarchical_trust_v2,top_100,72,Agha Petros,world_wars,78.57247828991316
hierarchical_trust_v2,top_100,73,Charles X Gustav,early_modern,78.49766199064797
