rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
201,66.85659411011524,solid,acmd_84e49cdfe5d1,Holland M. Smith,https://en.wikipedia.org/wiki/Holland_Smith,world_wars,5,5,1.0,0.37499999999999994,88.92445582586429,14.596670934699105,65.68501920614597,4,29,battle_dominant,
202,66.85659411011524,solid,acmd_d2394aa5e445,Rama Raya,https://en.wikipedia.org/wiki/Rama_Raya,early_modern,5,5,1.0,0.37499999999999994,88.92445582586429,14.596670934699105,65.68501920614597,2,22,battle_dominant,
203,66.83738796414852,solid,acmd_1a9d3533c14a,Jean Reynier,https://en.wikipedia.org/wiki/Jean_Reynier,revolutionary_napoleonic,16,14,0.875,0.11579091176751699,50.70422535211267,92.57362355953906,88.47631241997439,10,15,battle_dominant,
204,66.40845070422534,solid,acmd_e2706a9115a1,Abbas the Great,https://en.wikipedia.org/wiki/Abbas_the_Great,early_modern,6,6,1.0,0.2839011438897705,75.16005121638925,38.348271446862995,78.16901408450704,5,21,battle_dominant,
205,66.37323943661971,solid,acmd_317a8614d091,Mikhail Miloradovich,https://en.wikipedia.org/wiki/Mikhail_Miloradovich,revolutionary_napoleonic,13,11,0.8461538461538461,0.14129734212448194,53.13700384122919,88.4122919334187,82.58642765685019,7,14,battle_dominant,
206,66.20358514724713,solid,acmd_c239cf1b124d,George Crook,https://en.wikipedia.org/wiki/George_Crook,long_nineteenth_century,14,10,0.7142857142857143,0.18543066564586963,59.154929577464785,90.07682458386684,54.609475032010245,5,14,battle_dominant,
207,65.85787451984635,solid,acmd_f3435c4f05ec,Claude-Victor Perrin,https://en.wikipedia.org/wiki/Claude-Victor_Perrin,revolutionary_napoleonic,26,21,0.8076923076923077,0.11121119303158745,49.9359795134443,98.71959026888605,74.77592829705506,11,112,battle_dominant,
208,65.51216389244559,solid,acmd_aad8438406d5,Francisco Pizarro,https://en.wikipedia.org/wiki/Francisco_Pizarro,early_modern,5,5,1.0,0.3581441274476649,86.68373879641486,14.596670934699105,65.68501920614597,1,8,battle_dominant,
209,65.08962868117797,solid,acmd_5594879510b5,Antonio Ricardos,https://en.wikipedia.org/wiki/Antonio_Ricardos,revolutionary_napoleonic,7,7,1.0,0.2178817815922681,64.5326504481434,53.77720870678617,86.17157490396927,2,0,battle_dominant,
210,64.955185659411,solid,acmd_96837752d5e2,Takeda Katsuyori,https://en.wikipedia.org/wiki/Takeda_Katsuyori,early_modern,7,5,0.7142857142857143,0.32574841436454083,80.15364916773368,53.77720870678617,22.791293213828425,2,11,battle_dominant,
211,64.87516005121638,solid,acmd_f51da86004c8,Sterling Price,https://en.wikipedia.org/wiki/Sterling_Price,long_nineteenth_century,13,6,0.46153846153846156,0.2503655093233536,69.78233034571063,88.4122919334187,6.017925736235595,3,17,battle_dominant,
212,64.87195902688862,solid,acmd_aad7c47220e1,Jebe,https://en.wikipedia.org/wiki/Jebe,medieval,6,6,1.0,0.27762298329001334,72.59923175416134,38.348271446862995,78.16901408450704,6,12,battle_dominant,
213,64.76952624839949,solid,acmd_b7e856700f22,Konstantin Rokossovsky,https://en.wikipedia.org/wiki/Konstantin_Rokossovsky,world_wars,10,10,1.0,0.11257453545522535,50.32010243277849,79.00128040973111,98.84763124199743,5,4,battle_dominant,
214,64.7055057618438,solid,acmd_c945cb3a07c6,Jan Žižka,https://en.wikipedia.org/wiki/Jan_%C5%BDi%C5%BEka,medieval,7,4,0.5714285714285714,0.3333333333333333,82.3943661971831,53.77720870678617,12.163892445582587,3,4,battle_dominant,
215,64.54545454545455,solid,acmd_db122e03fe49,Toyotomi Hideyoshi,https://en.wikipedia.org/wiki/Toyotomi_Hideyoshi,early_modern,15,10,0.6666666666666666,0.1734133332964585,57.234314980793854,91.1651728553137,49.42381562099872,3,23,battle_dominant,
216,64.48783610755441,solid,acmd_a83a12622dc7,Cornelis Tromp,https://en.wikipedia.org/wiki/Cornelis_Tromp,early_modern,6,6,1.0,0.27116067094912294,71.95902688860436,38.348271446862995,78.16901408450704,4,11,battle_dominant,
217,64.34058898847631,solid,acmd_6a6618f975fe,Gebhard Leberecht von Blücher,https://en.wikipedia.org/wiki/Gebhard_Leberecht_von_Bl%C3%BCcher,revolutionary_napoleonic,18,15,0.8333333333333334,0.09042519899520199,47.247119078104994,95.07042253521126,81.49807938540333,9,9,battle_dominant,
218,64.29897567221511,solid,acmd_b843c9060a65,Robert E. Lee,https://en.wikipedia.org/wiki/Robert_E._Lee,long_nineteenth_century,24,15,0.625,0.15306701394403766,54.67349551856594,98.01536491677336,46.60691421254802,3,3,battle_dominant,
219,64.18693982074264,solid,acmd_d1b8d9c423f1,Hermann Hoth,https://en.wikipedia.org/wiki/Hermann_Hoth,world_wars,12,10,0.8333333333333334,0.11833962831188545,50.832266325224076,85.85147247119079,81.49807938540333,8,4,battle_dominant,
220,64.10371318822024,solid,acmd_ec14bee964e2,Philips van Almonde,https://en.wikipedia.org/wiki/Philips_van_Almonde,early_modern,6,6,1.0,0.2637300792183577,71.31882202304737,38.348271446862995,78.16901408450704,5,29,battle_dominant,
221,63.87323943661972,solid,acmd_b30829532def,Oku Yasukata,https://en.wikipedia.org/wiki/Oku_Yasukata,long_nineteenth_century,6,5,0.8333333333333334,0.321900253841343,79.64148527528809,38.348271446862995,43.34186939820743,1,1,battle_dominant,
222,63.75480153649168,solid,acmd_5386326f6bd7,"Johann Tserclaes, Count of Tilly",https://en.wikipedia.org/wiki/Johann_Tserclaes%2C_Count_of_Tilly,early_modern,12,9,0.75,0.1731625426139093,57.10627400768246,85.85147247119079,53.52112676056338,4,12,battle_dominant,
223,63.620358514724714,solid,acmd_662e0ee7e851,Jean-de-Dieu Soult,https://en.wikipedia.org/wiki/Jean-de-Dieu_Soult,revolutionary_napoleonic,42,35,0.8333333333333334,0.0671107095587408,44.0460947503201,99.8719590268886,81.49807938540333,17,16,battle_dominant,
224,63.50192061459667,solid,acmd_3ee09364f977,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,long_nineteenth_century,8,8,1.0,0.16451779442513442,56.08194622279129,64.40460947503202,91.67733674775928,1,0,battle_dominant,
225,63.482714468629965,solid,acmd_7ae9fa70495e,Shapur II,https://en.wikipedia.org/wiki/Shapur_II,ancient,8,7,0.875,0.21964191101629932,64.9167733674776,64.40460947503202,56.20998719590269,3,25,battle_dominant,
226,63.45710627400768,solid,acmd_71b395590bf1,Zubayr ibn al-Awwam,https://en.wikipedia.org/wiki/Zubayr_ibn_al-Awwam,medieval,9,7,0.7777777777777778,0.20968653568123516,63.38028169014085,72.79129321382842,48.20742637644046,5,32,battle_dominant,
227,63.29705505761844,solid,acmd_fc2e14f0b93d,Prince Rupert of the Rhine,https://en.wikipedia.org/wiki/Prince_Rupert_of_the_Rhine,early_modern,22,14,0.6363636363636364,0.1422409872732787,53.26504481434059,97.31113956466069,46.73495518565941,7,35,battle_dominant,
228,63.02176696542894,solid,acmd_585b91047889,"Prince Emanuele Filiberto, Duke of Aosta",https://en.wikipedia.org/wiki/Prince_Emanuele_Filiberto%2C_Duke_of_Aosta,world_wars,8,7,0.875,0.21677732008984452,64.14852752880921,64.40460947503202,56.20998719590269,4,2,battle_dominant,
229,62.77208706786172,solid,acmd_554ac1af886b,Joseph E. Johnston,https://en.wikipedia.org/wiki/Joseph_E._Johnston,long_nineteenth_century,13,8,0.6153846153846154,0.19796867248701602,61.58770806658131,88.4122919334187,24.775928297055057,2,4,battle_dominant,
230,62.77208706786171,solid,acmd_3f1d7a6c8454,Ikeda Tsuneoki,https://en.wikipedia.org/wiki/Ikeda_Tsuneoki,early_modern,8,6,0.75,0.23654029322797818,68.24583866837388,64.40460947503202,38.15620998719591,2,32,battle_dominant,
231,62.74327784891165,solid,acmd_3f8252f04561,"Louis William, Margrave of Baden-Baden",https://en.wikipedia.org/wiki/Louis_William%2C_Margrave_of_Baden-Baden,early_modern,11,9,0.8181818181818182,0.157622445079446,55.44174135723432,82.84250960307298,58.45070422535211,4,20,battle_dominant,
232,62.58002560819462,solid,acmd_db25c624f2c4,Ngô Quang Trưởng,https://en.wikipedia.org/wiki/Ng%C3%B4_Quang_Tr%C6%B0%E1%BB%9Fng,cold_war,8,8,1.0,0.15303841520492326,54.54545454545454,64.40460947503202,91.67733674775928,4,6,battle_dominant,
233,62.55121638924455,solid,acmd_3d3f64913588,Stefan Czarniecki,https://en.wikipedia.org/wiki/Stefan_Czarniecki,early_modern,24,19,0.7916666666666666,0.07758947324396137,45.32650448143406,98.01536491677336,72.34314980793854,14,378,battle_dominant,
234,62.410371318822015,solid,acmd_3e03fcdcfb54,Luigi Cadorna,https://en.wikipedia.org/wiki/Luigi_Cadorna,world_wars,14,9,0.6428571428571429,0.166713132591366,56.466069142125484,90.07682458386684,40.07682458386684,6,2,battle_dominant,
235,62.17029449423816,solid,acmd_f84ebc2d7c28,Uesugi Kagekatsu,https://en.wikipedia.org/wiki/Uesugi_Kagekatsu,early_modern,7,7,1.0,0.18803832816358876,59.66709346991037,53.77720870678617,86.17157490396927,4,37,battle_dominant,
236,61.959026888604356,solid,acmd_ff62f171a5b7,Jean-Charles Pichegru,https://en.wikipedia.org/wiki/Jean-Charles_Pichegru,revolutionary_napoleonic,12,10,0.8333333333333334,0.0904103951837951,47.1190781049936,85.85147247119079,81.49807938540333,5,2,battle_dominant,
237,61.60051216389244,solid,acmd_c44af5203737,François Joseph Lefebvre,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Joseph_Lefebvre,revolutionary_napoleonic,11,10,0.9090909090909091,0.08001210743974607,45.58258642765685,82.84250960307298,90.26888604353394,8,231,battle_dominant,
238,61.53008962868118,solid,acmd_43bc67a38907,Jean-Louis Raduit de Souches,https://en.wikipedia.org/wiki/Jean-Louis_Raduit_de_Souches,early_modern,6,4,0.6666666666666666,0.3333333333333333,82.3943661971831,38.348271446862995,16.709346991037133,5,29,battle_dominant,
239,61.53008962868118,solid,acmd_62c44b8ba3c1,Johan Banér,https://en.wikipedia.org/wiki/Johan_Ban%C3%A9r,early_modern,6,4,0.6666666666666666,0.3333333333333333,82.3943661971831,38.348271446862995,16.709346991037133,2,10,battle_dominant,
240,61.53008962868118,solid,acmd_a7774742b0eb,William Halsey Jr.,https://en.wikipedia.org/wiki/William_Halsey_Jr.,world_wars,6,4,0.6666666666666666,0.3333333333333333,82.3943661971831,38.348271446862995,16.709346991037133,6,2,battle_dominant,
241,61.53008962868118,solid,acmd_e2d4eedc368b,Yamagata Aritomo,https://en.wikipedia.org/wiki/Yamagata_Aritomo,long_nineteenth_century,6,4,0.6666666666666666,0.3333333333333333,82.3943661971831,38.348271446862995,16.709346991037133,4,26,battle_dominant,
242,61.530089628681175,solid,acmd_08fc27fff373,Prince Eugene of Savoy,https://en.wikipedia.org/wiki/Prince_Eugene_of_Savoy,early_modern,22,18,0.8181818181818182,0.0614700605015176,43.149807938540334,97.31113956466069,75.41613316261203,7,47,battle_dominant,
243,61.392445582586426,solid,acmd_2d12842a46d1,Abdulaziz Ibn Saud,https://en.wikipedia.org/wiki/Ibn_Saud,long_nineteenth_century,12,6,0.5,0.2094902913502727,63.25224071702945,85.85147247119079,13.188220230473751,6,23,battle_dominant,
244,60.950704225352105,solid,acmd_37c28500910f,Craterus,https://en.wikipedia.org/wiki/Craterus,ancient,7,6,0.8571428571428571,0.22672433484313903,66.32522407170295,53.77720870678617,51.40845070422535,4,13,battle_dominant,
245,60.87387964148527,solid,acmd_b1865ae97a71,Sakakibara Yasumasa,https://en.wikipedia.org/wiki/Sakakibara_Yasumasa,early_modern,7,6,0.8571428571428571,0.22667982702097692,66.19718309859155,53.77720870678617,51.40845070422535,2,36,battle_dominant,
246,60.787451984635084,solid,acmd_0d145400dba8,Eugène de Beauharnais,https://en.wikipedia.org/wiki/Eug%C3%A8ne_de_Beauharnais,revolutionary_napoleonic,18,14,0.7777777777777778,0.08947471562515175,46.9910371318822,95.07042253521126,58.834827144686294,9,15,battle_dominant,
247,60.76824583866837,solid,acmd_b15fdc62c813,Guillaume Brune,https://en.wikipedia.org/wiki/Guillaume_Brune,revolutionary_napoleonic,9,7,0.7777777777777778,0.1825156006851031,58.898847631242,72.79129321382842,48.20742637644046,7,22,battle_dominant,
248,60.72023047375159,solid,acmd_66007ec8e0b7,Murari Rao,https://en.wikipedia.org/wiki/Murari_Rao,early_modern,7,6,0.8571428571428571,0.22478073078862823,65.94110115236876,53.77720870678617,51.40845070422535,5,27,battle_dominant,
249,60.68501920614597,solid,acmd_5afca701c058,Alexios I Komnenos,https://en.wikipedia.org/wiki/Alexios_I_Komnenos,medieval,6,4,0.6666666666666666,0.33333333333333326,80.98591549295774,38.348271446862995,16.709346991037133,5,38,battle_dominant,
250,60.66901408450704,solid,acmd_cb14270ca71b,Günther von Kluge,https://en.wikipedia.org/wiki/G%C3%BCnther_von_Kluge,world_wars,11,9,0.8181818181818182,0.13090428489435738,51.984635083226635,82.84250960307298,58.45070422535211,8,5,battle_dominant,
251,60.56978233034571,solid,acmd_34bcf67f40ab,Burkhard Christoph von Münnich,https://en.wikipedia.org/wiki/Burkhard_Christoph_von_M%C3%BCnnich,early_modern,6,6,1.0,0.221512270654633,65.42893725992317,38.348271446862995,78.16901408450704,4,5,battle_dominant,
252,60.54417413572344,solid,acmd_ddc5d0a649e9,Mahmud of Ghazni,https://en.wikipedia.org/wiki/Mahmud_of_Ghazni,medieval,8,3,0.375,0.28125,73.8156209987196,64.40460947503202,1.0243277848911652,6,29,battle_dominant,
253,60.515364916773365,solid,acmd_322f5f25bf1f,Tōdō Takatora,https://en.wikipedia.org/wiki/T%C5%8Dd%C5%8D_Takatora,early_modern,10,8,0.8,0.1522523540733413,54.41741357234315,79.00128040973111,54.09731113956467,6,31,battle_dominant,
254,60.42253521126761,solid,acmd_4683a5b133b1,Shavendra Silva,https://en.wikipedia.org/wiki/Shavendra_Silva,contemporary,5,4,0.8,0.360263510708408,87.06786171574905,14.596670934699105,30.217669654289374,2,1,battle_dominant,
255,60.05761843790013,solid,acmd_24c6780391be,Ismail I,https://en.wikipedia.org/wiki/Ismail_I,early_modern,5,5,1.0,0.30560757083536616,77.59282970550576,14.596670934699105,65.68501920614597,5,13,battle_dominant,
256,60.028809218950066,solid,acmd_ce4242998203,Prince Josias of Saxe-Coburg-Saalfeld,https://en.wikipedia.org/wiki/Prince_Josias_of_Saxe-Coburg-Saalfeld,revolutionary_napoleonic,14,12,0.8571428571428571,0.055556458739575584,41.74135723431498,90.07682458386684,83.09859154929578,8,6,battle_dominant,
257,59.855953905249685,qualified,acmd_6eca027fc13b,Joseph Wheeler,https://en.wikipedia.org/wiki/Joseph_Wheeler,long_nineteenth_century,12,6,0.5,0.19284731419881707,60.69142125480154,85.85147247119079,13.188220230473751,6,36,battle_dominant,
258,59.337387964148526,qualified,acmd_bbd70af8b691,"Henry de Nassau, Lord Overkirk",https://en.wikipedia.org/wiki/Henry_de_Nassau%2C_Lord_Overkirk,early_modern,7,6,0.8571428571428571,0.21056674215952512,63.63636363636363,53.77720870678617,51.40845070422535,3,17,battle_dominant,
259,59.26056338028169,qualified,acmd_4b49a6c530a7,Peter the Great,https://en.wikipedia.org/wiki/Peter_the_Great,early_modern,7,6,0.8571428571428571,0.20987056454994826,63.50832266325224,53.77720870678617,51.40845070422535,3,12,battle_dominant,
260,59.2381562099872,qualified,acmd_f05081b72260,Aleksey Yermolov,https://en.wikipedia.org/wiki/Aleksey_Yermolov,revolutionary_napoleonic,8,6,0.75,0.20449272133857377,62.355953905249685,64.40460947503202,38.15620998719591,6,25,battle_dominant,
261,59.12291933418694,qualified,acmd_f4a04bc4f4f6,Gustav Horn,https://en.wikipedia.org/wiki/Gustav_Horn,early_modern,8,8,1.0,0.10088852797197177,48.78361075544174,64.40460947503202,91.67733674775928,3,13,battle_dominant,
262,58.82522407170294,qualified,acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,early_modern,10,8,0.8,0.12680792549986344,51.60051216389244,79.00128040973111,54.09731113956467,6,13,battle_dominant,
263,58.80281690140844,qualified,acmd_97679800d3af,Tughril I,https://en.wikipedia.org/wiki/Tughril_I,medieval,6,6,1.0,0.20538609339363328,62.483994878361074,38.348271446862995,78.16901408450704,3,19,battle_dominant,
264,58.75160051216389,qualified,acmd_04bd989f636f,Sō Yoshitoshi,https://en.wikipedia.org/wiki/S%C5%8D_Yoshitoshi,early_modern,5,5,1.0,0.28495312515195426,75.41613316261203,14.596670934699105,65.68501920614597,2,6,battle_dominant,
265,58.64916773367478,qualified,acmd_47f0786e106a,John II Komnenos,https://en.wikipedia.org/wiki/John_II_Komnenos,medieval,6,5,0.8333333333333334,0.2579275434338442,70.93469910371319,38.348271446862995,43.34186939820743,4,19,battle_dominant,
266,58.54033290653009,qualified,acmd_da9e0de61de6,Charles de Bonchamps,https://en.wikipedia.org/wiki/Charles_de_Bonchamps,revolutionary_napoleonic,9,4,0.4444444444444444,0.2277163614170727,66.51728553137004,72.79129321382842,2.880921895006402,1,0,battle_dominant,
267,58.54033290653009,qualified,acmd_bdc7904f773c,Louis Marie de Lescure,https://en.wikipedia.org/wiki/Louis_Marie_de_Lescure,revolutionary_napoleonic,9,4,0.4444444444444444,0.2277163614170727,66.51728553137004,72.79129321382842,2.880921895006402,1,0,battle_dominant,
268,58.51152368758002,qualified,acmd_2d85610c0fbd,Louis-François de Boufflers,https://en.wikipedia.org/wiki/Louis-Fran%C3%A7ois_de_Boufflers,early_modern,9,5,0.5555555555555556,0.21353335574190802,63.76440460947504,72.79129321382842,13.700384122919335,2,18,battle_dominant,
269,58.49551856594109,qualified,acmd_80b07b7826a7,Roy Geiger,https://en.wikipedia.org/wiki/Roy_Geiger,world_wars,6,6,1.0,0.20016436947293542,61.97183098591549,38.348271446862995,78.16901408450704,5,2,battle_dominant,
270,58.42509603072984,qualified,acmd_908f103551ad,Henri Gouraud,https://en.wikipedia.org/wiki/Henri_Gouraud,world_wars,5,4,0.8,0.33333333333333337,83.73879641485276,14.596670934699105,30.217669654289374,3,2,battle_dominant,
271,58.42509603072984,qualified,acmd_dcd0b0a19fee,Jai Singh Kanhaiya,https://en.wikipedia.org/wiki/Jai_Singh_Kanhaiya,early_modern,5,4,0.8,0.33333333333333337,83.73879641485276,14.596670934699105,30.217669654289374,5,18,battle_dominant,
272,58.42509603072984,qualified,acmd_c20a0fb9c9f2,Theodoros Kolokotronis,https://en.wikipedia.org/wiki/Theodoros_Kolokotronis,long_nineteenth_century,5,4,0.8,0.33333333333333337,83.73879641485276,14.596670934699105,30.217669654289374,2,12,battle_dominant,
273,58.27784891165173,qualified,acmd_66d0ffa55117,Boris Sheremetev,https://en.wikipedia.org/wiki/Boris_Sheremetev,early_modern,10,9,0.9,0.06168531009076049,43.27784891165173,79.00128040973111,83.73879641485276,3,9,battle_dominant,
274,58.26504481434059,qualified,acmd_1b257efef111,Carl Johan Adlercreutz,https://en.wikipedia.org/wiki/Carl_Johan_Adlercreutz,revolutionary_napoleonic,6,5,0.8333333333333334,0.25485850935183474,70.29449423815622,38.348271446862995,43.34186939820743,1,0,battle_dominant,
275,58.18501920614597,qualified,acmd_e1e17312f0b6,Alexander Danilovich Menshikov,https://en.wikipedia.org/wiki/Alexander_Danilovich_Menshikov,early_modern,9,9,1.0,0.059471169467877054,42.63764404609475,72.79129321382842,96.03072983354673,3,11,battle_dominant,
276,58.098591549295776,qualified,acmd_115425e9df1e,Köprülüzade Fazıl Ahmed Pasha,https://en.wikipedia.org/wiki/K%C3%B6pr%C3%BCl%C3%BCzade_Faz%C4%B1l_Ahmed_Pasha,early_modern,7,7,1.0,0.13977786355955907,52.8809218950064,53.77720870678617,86.17157490396927,4,24,battle_dominant,
277,58.050576184379,qualified,acmd_fc455492b631,Michael Jones,https://en.wikipedia.org/wiki/Michael_Jones_(soldier),early_modern,7,3,0.42857142857142855,0.28125,73.8156209987196,53.77720870678617,2.112676056338028,4,5,battle_dominant,
278,58.050576184379,qualified,acmd_fd1a6449d5ac,Tomitarō Horii,https://en.wikipedia.org/wiki/Tomitar%C5%8D_Horii,world_wars,7,3,0.42857142857142855,0.28125,73.8156209987196,53.77720870678617,2.112676056338028,2,0,battle_dominant,
279,58.03457106274008,qualified,acmd_3435325eb9b0,George S. Patton,https://en.wikipedia.org/wiki/George_S._Patton,world_wars,6,5,0.8333333333333334,0.25410689980444334,69.91037131882202,38.348271446862995,43.34186939820743,6,2,battle_dominant,
280,57.96414852752881,qualified,acmd_9ec8c1bb261d,Vasily Chuikov,https://en.wikipedia.org/wiki/Vasily_Chuikov,world_wars,7,5,0.7142857142857143,0.2419161559525362,68.50192061459667,53.77720870678617,22.791293213828425,5,6,battle_dominant,
281,57.95454545454546,qualified,acmd_a51136d03689,Louis Desaix,https://en.wikipedia.org/wiki/Louis_Desaix,revolutionary_napoleonic,7,6,0.8571428571428571,0.19527715936382353,61.33162612035852,53.77720870678617,51.40845070422535,7,5,battle_dominant,
282,57.94814340588988,qualified,acmd_a318dc1eb6ce,Michel Ney,https://en.wikipedia.org/wiki/Michel_Ney,revolutionary_napoleonic,38,29,0.7631578947368421,0.050998086631311466,40.71702944942381,99.42381562099872,57.74647887323944,15,904,battle_dominant,
283,57.778489116517285,qualified,acmd_0cf8151e7cf9,Rodion Malinovsky,https://en.wikipedia.org/wiki/Rodion_Malinovsky,world_wars,8,6,0.75,0.18864294570809986,59.92317541613317,64.40460947503202,38.15620998719591,5,2,battle_dominant,
284,57.65685019206146,qualified,acmd_a5ed4da49974,Kâzım Karabekir,https://en.wikipedia.org/wiki/K%C3%A2z%C4%B1m_Karabekir,world_wars,7,5,0.7142857142857143,0.23540473720419072,67.98975672215109,53.77720870678617,22.791293213828425,5,5,battle_dominant,
285,57.61843790012805,qualified,acmd_432fdd2c3a4f,Attila the Hun,https://en.wikipedia.org/wiki/Attila,ancient,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,4,17,battle_dominant,
286,57.61843790012805,qualified,acmd_278b9e79356a,Carlos Asensio Cabanillas,https://en.wikipedia.org/wiki/Carlos_Asensio_Cabanillas,world_wars,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,3,0,battle_dominant,
287,57.61843790012805,qualified,acmd_a7d47de01e6e,Domenico Pino,https://en.wikipedia.org/wiki/Domenico_Pino,revolutionary_napoleonic,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,3,4,battle_dominant,
288,57.61843790012805,qualified,acmd_43f58b00ce2c,Francisco Franco,https://en.wikipedia.org/wiki/Francisco_Franco,world_wars,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,2,2,battle_dominant,
289,57.61843790012805,qualified,acmd_12defd85a16c,"François, Duke of Guise",https://en.wikipedia.org/wiki/Fran%C3%A7ois%2C_Duke_of_Guise,early_modern,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,4,11,battle_dominant,
290,57.61843790012805,qualified,acmd_9b7489f9a753,Gordon Bremer,https://en.wikipedia.org/wiki/Gordon_Bremer,long_nineteenth_century,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,3,14,battle_dominant,
291,57.61843790012805,qualified,acmd_02e9d87620c5,Jacques François Dugommier,https://en.wikipedia.org/wiki/Jacques_Fran%C3%A7ois_Dugommier,revolutionary_napoleonic,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,2,1,battle_dominant,
292,57.61843790012805,qualified,acmd_cbc1d948abe9,José Enrique Varela,https://en.wikipedia.org/wiki/Jos%C3%A9_Enrique_Varela,world_wars,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,2,1,battle_dominant,
293,57.61843790012805,qualified,acmd_b44ec7ea5854,Mikhail Skobelev,https://en.wikipedia.org/wiki/Mikhail_Skobelev,long_nineteenth_century,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,4,3,battle_dominant,
294,57.61843790012805,qualified,acmd_87bc1f24523a,Nebuchadnezzar II,https://en.wikipedia.org/wiki/Nebuchadnezzar_II,ancient,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,4,32,battle_dominant,
295,57.61843790012805,qualified,acmd_90389e35d560,Quintus Fabius Maximus Rullianus,https://en.wikipedia.org/wiki/Quintus_Fabius_Maximus_Rullianus,ancient,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,3,30,battle_dominant,
296,57.61843790012805,qualified,acmd_80f7636b3e8b,Thomas C. Kinkaid,https://en.wikipedia.org/wiki/Thomas_C._Kinkaid,world_wars,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,3,2,battle_dominant,
297,57.61843790012805,qualified,acmd_a33c5f70ac13,Živojin Mišić,https://en.wikipedia.org/wiki/%C5%BDivojin_Mi%C5%A1i%C4%87,world_wars,5,4,0.8,0.3333333333333333,82.3943661971831,14.596670934699105,30.217669654289374,4,5,battle_dominant,
298,57.43597951344431,qualified,acmd_451a87941ecf,Jean-Baptiste Kléber,https://en.wikipedia.org/wiki/Jean-Baptiste_Kl%C3%A9ber,revolutionary_napoleonic,17,13,0.7647058823529411,0.056653466056290666,42.12548015364917,93.91805377720871,57.874519846350836,8,8,battle_dominant,
299,57.407170294494236,qualified,acmd_52ad45bc1e43,Nikolai Yudenich,https://en.wikipedia.org/wiki/Nikolai_Yudenich,world_wars,7,7,1.0,0.1280229278299468,51.72855313700384,53.77720870678617,86.17157490396927,5,5,battle_dominant,
300,57.30153649167733,qualified,acmd_52329cda501a,Reşid Mehmed Pasha,https://en.wikipedia.org/wiki/Re%C5%9Fid_Mehmed_Pasha,long_nineteenth_century,9,8,0.8888888888888888,0.0850900982488612,46.73495518565941,72.79129321382842,73.75160051216389,5,10,battle_dominant,
301,56.888604353393085,qualified,acmd_cab620f98653,Stefan Lazarević,https://en.wikipedia.org/wiki/Stefan_Lazarevi%C4%87,medieval,7,5,0.7142857142857143,0.22808946072146866,66.70934699103714,53.77720870678617,22.791293213828425,5,19,battle_dominant,
302,56.83098591549296,qualified,acmd_7f9209730cd0,Andrew Jackson,https://en.wikipedia.org/wiki/Andrew_Jackson,revolutionary_napoleonic,5,5,1.0,0.2759104872905148,72.21510883482715,14.596670934699105,65.68501920614597,4,2,battle_dominant,
303,56.773367477592835,qualified,acmd_4741e266a92e,François de Créquy,https://en.wikipedia.org/wiki/Fran%C3%A7ois_de_Cr%C3%A9quy,early_modern,5,4,0.8,0.33333333333333326,80.98591549295774,14.596670934699105,30.217669654289374,4,26,battle_dominant,
304,56.773367477592835,qualified,acmd_cde9e4010e5d,Sancho d'Avila,https://en.wikipedia.org/wiki/Sancho_d%27Avila,early_modern,5,4,0.8,0.33333333333333326,80.98591549295774,14.596670934699105,30.217669654289374,2,12,battle_dominant,
305,56.773367477592835,qualified,acmd_bed603e04141,Takeo Takagi,https://en.wikipedia.org/wiki/Takeo_Takagi,world_wars,5,4,0.8,0.33333333333333326,80.98591549295774,14.596670934699105,30.217669654289374,4,0,battle_dominant,
306,56.728553137003836,qualified,acmd_0f348c5a30d9,Étienne Maurice Gérard,https://en.wikipedia.org/wiki/%C3%89tienne_Maurice_G%C3%A9rard,revolutionary_napoleonic,6,6,1.0,0.18508282111161278,59.02688860435339,38.348271446862995,78.16901408450704,5,20,battle_dominant,
