rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
159,72.01803607214428,strong,acmd_83dec2151eaf,Basil II,https://en.wikipedia.org/wiki/Basil_II,medieval,10,8,0,0,2,8,0.8,0.3471795877865222,81.49632598530394,75.25050100200401,46.33711868180806,94.68937875751503,77.35470941883767,36.4061456245825,69.27187708750834,36,0.08045977011494253,battle_dominant,
160,71.91249164996661,strong,acmd_7be260f9e007,Maurice de Saxe,https://en.wikipedia.org/wiki/Maurice_de_Saxe,early_modern,11,9,0,0,2,10,0.9090909090909091,0.5333333333333333,99.09819639278558,80.96192384769539,35.29280783789802,46.59318637274549,82.39812959251836,36.4061456245825,81.49632598530394,7,0.07216494845360825,battle_dominant,
161,71.86506346025384,strong,acmd_0018bd671dde,Abu Bakr,https://en.wikipedia.org/wiki/Abu_Bakr,medieval,10,8,0,0,2,9,0.9,0.41048376518715746,92.31796927187709,82.76553106212425,46.33711868180806,52.271209084836336,77.35470941883767,36.4061456245825,72.31128924515698,9,0.08045977011494253,battle_dominant,
162,71.85437541750167,strong,acmd_e826c1eb991c,Julian,https://en.wikipedia.org/wiki/Julian_(emperor),ancient,12,10,0,1,1,11,0.9166666666666666,0.34060648311770714,81.09552438209752,82.89913159652639,60.13137385882877,46.59318637274549,85.50434201736807,45.65798263193053,81.9305277221109,7,0.08256880733944955,battle_dominant,
163,71.73889111556447,strong,acmd_9ff2362a4610,Mahmud II,https://en.wikipedia.org/wiki/Mahmud_II,long_nineteenth_century,13,3,0,1,9,7,0.5384615384615384,0.24451865054340033,67.53507014028057,83.90113560454242,90.53662881318193,90.98196392785572,62.02404809619239,90.8817635270541,18.37007348029392,30,0.5522388059701492,war_campaign_heavy,higher_level_dependent
164,71.7247828991316,strong,acmd_c5eabdc2f47c,Matthew Ridgway,https://en.wikipedia.org/wiki/Matthew_Ridgway,cold_war,11,6,4,0,1,8,0.7272727272727273,0.304803156948458,77.2879091516366,73.01269205076821,80.22712090848364,46.59318637274549,75.48430193720776,80.2939211756847,36.305945223780896,7,0.281437125748503,mixed_profile,
165,71.48964595858382,strong,acmd_fc2e14f0b93d,Prince Rupert of the Rhine,https://en.wikipedia.org/wiki/Prince_Rupert_of_the_Rhine,early_modern,28,22,0,0,6,15,0.5357142857142857,0.14318256710062693,54.44221776887107,96.05878423513694,57.559563571587624,94.0881763527054,98.32999331997327,76.41950567802272,17.70207080828323,35,0.0871369294605809,battle_dominant,
166,71.34736138944555,strong,acmd_2ef312115ec7,Shimazu Yoshihiro,https://en.wikipedia.org/wiki/Shimazu_Yoshihiro,early_modern,13,11,0,2,0,11,0.8461538461538461,0.22699310505605297,64.99665998663995,90.24716098864396,50.02226675573369,88.84435537742151,88.84435537742151,55.04342017368069,61.289245156980634,28,0.09090909090909093,battle_dominant,
167,71.19100200400801,strong,acmd_c20a0fb9c9f2,Theodoros Kolokotronis,https://en.wikipedia.org/wiki/Theodoros_Kolokotronis,long_nineteenth_century,8,5,0,1,2,7,0.875,0.46666666666666673,97.06078824315297,64.96325985303942,65.49766199064797,60.487641950567806,55.978623914495664,58.416833667334664,62.22444889779559,12,0.2,mixed_profile,
168,71.04275217100869,strong,acmd_662e0ee7e851,Jean-de-Dieu Soult,https://en.wikipedia.org/wiki/Jean-de-Dieu_Soult,revolutionary_napoleonic,51,42,0,5,4,42,0.8235294117647058,0.05988417746542212,43.420173680694724,99.93319973279893,72.62302382542863,69.8062792251169,99.93319973279893,89.17835671342685,59.185036740146955,16,0.07335907335907337,battle_dominant,
169,70.82565130260521,strong,acmd_80b07b7826a7,Roy Geiger,https://en.wikipedia.org/wiki/Roy_Geiger,world_wars,11,6,1,4,0,11,1.0,0.3185892030243708,78.69071476285905,78.75751503006012,68.01380538855489,20.741482965931866,78.65731462925851,86.90714762859052,91.41616566466266,2,0.3333333333333333,mixed_profile,
170,70.70273881095524,strong,acmd_38fc1ae83404,Ali İhsan Sâbis,https://en.wikipedia.org/wiki/Ali_%C4%B0hsan_S%C3%A2bis,world_wars,9,5,1,1,2,8,0.8888888888888888,0.3396415886609024,80.89512358049433,81.09552438209752,70.02894678245379,27.75551102204409,65.29726118904475,75.45090180360722,80.66132264529058,3,0.2907801418439716,mixed_profile,
171,70.68737474949899,strong,acmd_aa6a00666ba9,Giovanni Messe,https://en.wikipedia.org/wiki/Giovanni_Messe,world_wars,12,4,3,3,2,10,0.8333333333333334,0.21829743542786764,63.727454909819635,88.91115564462257,76.55310621242485,33.86773547094188,77.75551102204409,94.88977955911824,74.44889779559118,4,0.5428571428571428,mixed_profile,higher_level_dependent
172,70.65197060788245,strong,acmd_71b395590bf1,Zubayr ibn al-Awwam,https://en.wikipedia.org/wiki/Zubayr_ibn_al-Awwam,medieval,11,9,0,0,2,9,0.8181818181818182,0.26604841575725713,69.87307949231797,85.97194388777555,50.02226675573369,92.71877087508351,82.39812959251836,36.4061456245825,56.57982631930528,32,0.07216494845360825,battle_dominant,
173,70.59293253173014,strong,acmd_fb2128f7d17a,Abdul Rashid Dostum,https://en.wikipedia.org/wiki/Abdul_Rashid_Dostum,contemporary,9,4,2,0,3,6,0.6666666666666666,0.29648053680888325,73.2130928523714,75.88510354041416,84.42440436428411,90.98196392785572,61.22244488977956,83.13293253173013,19.67267869071476,30,0.39849624060150374,mixed_profile,
174,70.53331997327989,strong,acmd_3450e1f72481,Jan Zamoyski,https://en.wikipedia.org/wiki/Jan_Zamoyski,early_modern,9,6,0,0,3,6,0.6666666666666666,0.43636363636363634,94.68937875751503,67.63527054108216,52.482743264306386,79.92651970607882,65.29726118904475,51.36940547762191,39.74615898463594,21,0.14893617021276592,mixed_profile,
175,70.50501002004009,strong,acmd_b9d82739fa24,Nikolay Kamensky,https://en.wikipedia.org/wiki/Nikolay_Kamensky,revolutionary_napoleonic,12,10,0,0,2,9,0.75,0.3561956152571585,84.76953907815631,82.56513026052104,50.02226675573369,57.64863059452237,85.1369405477622,36.4061456245825,47.42818971275885,11,0.06542056074766354,battle_dominant,
176,70.47428189712758,strong,acmd_0d145400dba8,Eugène de Beauharnais,https://en.wikipedia.org/wiki/Eug%C3%A8ne_de_Beauharnais,revolutionary_napoleonic,25,18,0,1,6,20,0.8,0.09849522243648635,49.0313961255845,97.52839011356046,70.34068136272545,67.53507014028057,97.09418837675351,78.39011356045424,51.26920507682031,15,0.1089108910891089,battle_dominant,
177,70.3633934535738,strong,acmd_71c8d9f3049e,Juan Yagüe,https://en.wikipedia.org/wiki/Juan_Yag%C3%BCe,world_wars,9,6,1,0,2,9,1.0,0.5142857142857145,98.79759519038076,77.15430861723446,49.087063014918726,20.741482965931866,65.76486305945224,55.04342017368069,91.41616566466266,2,0.15492957746478875,mixed_profile,
178,70.2618570474282,strong,acmd_2f7f59ab7114,Gerd von Rundstedt,https://en.wikipedia.org/wiki/Gerd_von_Rundstedt,world_wars,25,16,6,1,2,15,0.6,0.15270356598705354,55.71142284569138,97.39478957915831,78.62391449565798,38.94455577822311,97.39478957915831,95.12358049432198,15.764863059452239,5,0.23076923076923078,mixed_profile,
179,70.25851703406813,strong,acmd_4484c9e6f238,Kuroda Yoshitaka,https://en.wikipedia.org/wiki/Kuroda_Yoshitaka,early_modern,11,10,0,1,0,7,0.6363636363636364,0.42989745902542953,93.78757515030061,75.48430193720776,30.616789133823204,93.18637274549098,83.93453573814296,10.888443553774215,22.979291917167668,33,0.026763990267639905,battle_dominant,
180,70.23124916499667,strong,acmd_08e286345159,Valery Gerasimov,https://en.wikipedia.org/wiki/Valery_Gerasimov,contemporary,12,3,2,1,6,4,0.3333333333333333,0.35555555555555557,83.73413493653975,61.2558450233801,76.55310621242485,84.16833667334669,66.63326653306613,92.71877087508351,19.67267869071476,24,0.5862068965517241,war_campaign_heavy,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence
181,70.11991983967935,strong,acmd_fa44e6d4c738,Stilicho,https://en.wikipedia.org/wiki/Stilicho,ancient,9,6,0,0,3,7,0.7777777777777778,0.46666666666666673,97.06078824315297,73.2130928523714,50.02226675573369,60.487641950567806,65.29726118904475,51.36940547762191,54.408817635270545,12,0.14893617021276592,mixed_profile,
182,69.98329993319975,solid,acmd_62436e29d191,Nelson A. Miles,https://en.wikipedia.org/wiki/Nelson_A._Miles,long_nineteenth_century,11,3,0,2,6,6,0.5454545454545454,0.51276574610698,98.59719438877755,76.61990647962593,68.01380538855489,60.487641950567806,55.67802271209084,88.41015364061457,8.817635270541082,12,0.5161290322580645,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
183,69.8076018704075,solid,acmd_ae8ad3ae9210,John J. Pershing,https://en.wikipedia.org/wiki/John_J._Pershing,world_wars,10,5,2,0,3,7,0.7,0.4666666666666667,96.52638610554443,68.80427521710087,80.22712090848364,4.3754175016700065,66.63326653306613,78.85771543086172,58.31663326653307,0,0.3103448275862069,mixed_profile,
184,69.75751503006012,solid,acmd_52ad45bc1e43,Nikolai Yudenich,https://en.wikipedia.org/wiki/Nikolai_Yudenich,world_wars,14,7,2,2,3,11,0.7857142857142857,0.16606348158491874,57.71543086172345,90.64796259185037,76.55310621242485,38.94455577822311,84.63593854375418,89.87975951903807,66.56646626586506,5,0.3317422434367542,mixed_profile,
185,69.74460921843688,solid,acmd_9df58590694b,Marc Mitscher,https://en.wikipedia.org/wiki/Marc_Mitscher,world_wars,10,2,5,3,0,10,1.0,0.4338661290246689,93.9879759519038,73.48029392117569,66.27699844132711,20.741482965931866,70.20708082832331,96.62658650634603,91.41616566466266,2,0.738562091503268,operation_heavy,higher_level_dependent
186,69.71476285905142,solid,acmd_6a6618f975fe,Gebhard Leberecht von Blücher,https://en.wikipedia.org/wiki/Gebhard_Leberecht_von_Bl%C3%BCcher,revolutionary_napoleonic,23,18,0,3,2,19,0.8260869565217391,0.12438044999396972,52.77221108884436,96.79358717434869,69.3832108661768,52.271209084836336,96.96058784235136,75.75150300601202,60.05344021376086,9,0.10336239103362392,battle_dominant,
187,69.62487641950568,solid,acmd_417edae47af2,Ras Alula,https://en.wikipedia.org/wiki/Ras_Alula,long_nineteenth_century,8,4,0,0,4,7,0.875,0.4666666666666667,96.52638610554443,59.85303941215765,50.02226675573369,79.92651970607882,45.65798263193053,62.725450901803605,79.79291917167669,21,0.25925925925925924,mixed_profile,
188,69.61923847695391,solid,acmd_e43c39de06c7,Karl Philipp von Wrede,https://en.wikipedia.org/wiki/Karl_Philipp_von_Wrede,revolutionary_napoleonic,13,9,0,1,3,11,0.8461538461538461,0.06347494258278642,43.95457581830327,86.43954575818303,76.54197283455801,99.03139612558451,83.76753507014027,55.81162324649298,65.19706078824315,217,0.11330049261083742,mixed_profile,
189,69.46225784903142,solid,acmd_f4511a92baa3,Friedrich Wilhelm Freiherr von Bülow,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Freiherr_von_B%C3%BClow,revolutionary_napoleonic,11,8,0,2,1,9,0.8181818181818182,0.4175913118145492,92.85237140948564,79.82631930527721,54.89868626141171,20.741482965931866,77.98931195724784,45.65798263193053,61.79024716098864,2,0.10112359550561797,battle_dominant,
190,69.44740146960588,solid,acmd_9e873c5e9b92,Hulusi Akar,https://en.wikipedia.org/wiki/Hulusi_Akar,contemporary,17,1,9,0,7,5,0.29411764705882354,0.30102336712556327,76.95390781563127,79.42551770207082,91.63883322199956,46.59318637274549,85.03674014696058,99.39879759519037,0.26720106880427524,7,0.9061032863849765,operation_heavy,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence | thin_battle_anchor
191,69.39946559786239,solid,acmd_075298c6aeed,Bairam Khan,https://en.wikipedia.org/wiki/Bairam_Khan,early_modern,10,9,0,0,1,7,0.7,0.2886599858630355,72.27788911155645,81.56312625250501,54.21955021153418,92.01736806947228,80.82832331329325,18.80427521710087,39.4121576486306,31,0.0374331550802139,battle_dominant,
192,69.34535738142952,solid,acmd_f484f1c46227,Bai Chongxi,https://en.wikipedia.org/wiki/Bai_Chongxi,world_wars,18,9,2,3,4,11,0.6111111111111112,-0.04989110315209229,31.730126920507683,94.12157648630594,94.64484524604764,75.75150300601202,91.71676686706746,94.62257849031396,31.863727454909817,19,0.34065934065934067,mixed_profile,
193,69.31796927187709,solid,acmd_6a1a3e4d83f9,Pyotr Rumyantsev,https://en.wikipedia.org/wiki/Pyotr_Rumyantsev,early_modern,8,3,0,0,5,8,1.0,0.42661302315853217,93.31997327989312,70.0066800267201,46.33711868180806,62.99265197060788,30.394121576486306,70.9752839011356,91.41616566466266,13,0.3684210526315789,war_campaign_heavy,
194,69.28056112224449,solid,acmd_bc6e506fb448,Charles Mangin,https://en.wikipedia.org/wiki/Charles_Mangin,world_wars,8,8,0,0,0,8,1.0,0.46098638824423493,96.12558450233801,70.34068136272545,52.29347584057003,43.11957247828991,73.14629258517033,5.01002004008016,91.41616566466266,6,0.0,battle_dominant,
195,69.24716098864396,solid,acmd_c2011f41d49c,Erich Hoepner,https://en.wikipedia.org/wiki/Erich_Hoepner,world_wars,11,9,1,1,0,7,0.6363636363636364,0.4116823208721676,92.58517034068137,70.54108216432866,63.816521932754405,20.741482965931866,83.56713426853707,54.54241816967268,32.93253173012692,2,0.1066997518610422,battle_dominant,
196,69.20040080160321,solid,acmd_f48ec5fca4aa,Hisaichi Terauchi,https://en.wikipedia.org/wiki/Hisaichi_Terauchi,world_wars,12,3,2,4,3,11,0.9166666666666666,0.14445643796938554,54.70941883767535,90.71476285905143,75.5956357158762,46.59318637274549,71.77688710754843,95.19038076152304,81.9305277221109,7,0.6178343949044586,war_campaign_heavy,higher_level_dependent
197,69.08641950567801,solid,acmd_f139eafb6ef9,Qutb ud-Din Aibak,https://en.wikipedia.org/wiki/Qutb_ud-Din_Aibak,medieval,8,7,0,1,0,7,0.875,0.4666666666666668,97.46158984635939,73.41349365397461,41.104431084391,67.53507014028057,69.63927855711422,28.45691382765531,66.16566466265866,15,0.07284768211920531,battle_dominant,
198,69.0306613226453,solid,acmd_89ab409e4095,Andranik Ozanian,https://en.wikipedia.org/wiki/Andranik,world_wars,9,3,0,2,4,5,0.5555555555555556,0.39999999999999997,89.07815631262524,69.27187708750834,84.42440436428411,57.64863059452237,46.45958583834335,81.9305277221109,19.67267869071476,11,0.45454545454545453,war_campaign_heavy,
199,68.90981963927855,solid,acmd_f056fa3573e9,Stanisław Rewera Potocki,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Rewera_Potocki,early_modern,18,14,0,2,2,13,0.7222222222222222,0.005996485409117497,37.34134936539746,95.3239812959252,72.21108884435539,96.29258517034069,94.05477621910488,72.14428857715431,37.87575150300601,41,0.11392405063291139,battle_dominant,
200,68.87374749498998,solid,acmd_f4a04bc4f4f6,Gustav Horn,https://en.wikipedia.org/wiki/Gustav_Horn,early_modern,13,8,0,1,4,11,0.8461538461538461,0.1596736493727121,56.57982631930528,88.57715430861724,63.816521932754405,62.99265197060788,82.89913159652639,73.81429525718103,76.48630594522378,13,0.19597989949748745,mixed_profile,
201,68.82917835671343,solid,acmd_a524bfaa90ea,"Jean-Baptiste Drouet, Comte d'Erlon",https://en.wikipedia.org/wiki/Jean-Baptiste_Drouet%2C_Comte_d%27Erlon,revolutionary_napoleonic,7,5,0,1,1,6,0.8571428571428571,0.259798051860308,69.13827655310621,67.80227120908484,80.22712090848364,99.03139612558451,51.20240480961924,45.65798263193053,61.12224448897795,220,0.15254237288135591,battle_dominant,
202,68.68028056112225,solid,acmd_ca6f7f654eee,Pavle Jurišić Šturm,https://en.wikipedia.org/wiki/Pavle_Juri%C5%A1i%C4%87_%C5%A0turm,world_wars,10,5,1,3,1,6,0.6,0.43636363636363634,94.68937875751503,66.33266533066133,86.43954575818303,20.741482965931866,71.40948563794255,85.5377421509686,12.558450233800937,2,0.358974358974359,mixed_profile,
203,68.66800267201069,solid,acmd_af5d21204038,Paul von Lettow-Vorbeck,https://en.wikipedia.org/wiki/Paul_von_Lettow-Vorbeck,world_wars,14,12,0,0,2,12,0.8571428571428571,0.3108520856782338,77.75551102204409,92.11756847027388,52.482743264306386,33.86773547094188,89.97995991983969,36.4061456245825,62.79225116900468,4,0.05511811023622047,battle_dominant,
204,68.66567802271209,solid,acmd_6012afc56d98,Asif Ali Zardari,https://en.wikipedia.org/wiki/Asif_Ali_Zardari,contemporary,13,2,6,0,5,3,0.23076923076923078,0.3,73.8810955243821,51.10220440881763,90.53662881318193,99.03139612558451,76.38610554442218,97.79559118236473,2.738810955243821,76,0.7660818713450291,operation_heavy,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence | thin_battle_anchor
205,68.66081496325985,solid,acmd_42c75c72d1cd,Idriss Déby,https://en.wikipedia.org/wiki/Idriss_D%C3%A9by,contemporary,15,4,4,0,7,3,0.2,0.30000000000000004,75.45090180360722,62.32464929859719,87.76441772433758,65.4308617234469,82.09752839011357,96.62658650634603,0.6012024048096193,14,0.5854922279792746,mixed_profile,higher_level_dependent | higher_level_low_evidence_combo | sparse_higher_level_evidence
206,68.65664662658651,solid,acmd_8d5eefbeaa73,Guru Gobind Singh,https://en.wikipedia.org/wiki/Guru_Gobind_Singh,early_modern,16,16,0,0,0,13,0.8125,0.2651829987230365,69.8062792251169,93.9879759519038,39.56802493876642,85.47094188376754,94.28857715430861,5.01002004008016,57.31462925851704,25,0.0,battle_dominant,
207,68.56513026052104,solid,acmd_b9e0c2d4b9f4,"Charles William Ferdinand, Duke of Brunswick",https://en.wikipedia.org/wiki/Charles_William_Ferdinand%2C_Duke_of_Brunswick,revolutionary_napoleonic,13,9,0,0,4,9,0.6923076923076923,0.05644253223204134,42.952571810287246,88.47695390781564,72.95702516143398,97.06078824315297,84.43553774215097,62.725450901803605,47.69539078156313,46,0.1346153846153846,mixed_profile,
208,68.56245824983299,solid,acmd_270c009fbe85,John Norris,https://en.wikipedia.org/wiki/John_Norris_(soldier),early_modern,15,14,0,0,1,13,0.8666666666666667,0.23493918831372723,66.33266533066133,90.04676018704075,52.482743264306386,69.8062792251169,92.68537074148297,18.80427521710087,72.67869071476287,16,0.024390243902439022,battle_dominant,
209,68.45958583834336,solid,acmd_748807c2a3ef,Li Zongren,https://en.wikipedia.org/wiki/Li_Zongren,world_wars,16,7,3,2,4,13,0.8125,0.05804755350397388,43.08617234468938,92.71877087508351,76.55310621242485,57.64863059452237,87.74215096860387,93.88777555110221,71.9438877755511,11,0.391304347826087,mixed_profile,
210,68.44088176352706,solid,acmd_e012d1e4562d,George Washington,https://en.wikipedia.org/wiki/George_Washington,early_modern,25,16,0,2,7,18,0.72,-0.11193177253213653,24.849699398797593,97.06078824315297,87.33021598753062,87.7755511022044,96.05878423513694,85.70474281897128,50.43420173680695,27,0.15006640106241698,mixed_profile,
211,68.34602538410154,solid,acmd_48b3c6f83678,Xue Yue,https://en.wikipedia.org/wiki/Xue_Yue,world_wars,17,11,2,3,1,11,0.6470588235294118,-0.034942137355835956,32.93253173012692,92.9191716766867,94.35537742150969,67.53507014028057,92.85237140948564,90.48096192384769,31.99732798931196,15,0.24657534246575344,mixed_profile,
212,68.32264529058116,solid,acmd_f84ebc2d7c28,Uesugi Kagekatsu,https://en.wikipedia.org/wiki/Uesugi_Kagekatsu,early_modern,9,7,0,1,1,9,1.0,0.21549967454581753,63.259853039412164,79.35871743486975,54.89868626141171,95.25718102872412,70.04008016032064,30.360721442885776,91.41616566466266,37,0.08196721311475409,battle_dominant,
213,68.25517702070808,solid,acmd_db122e03fe49,Toyotomi Hideyoshi,https://en.wikipedia.org/wiki/Toyotomi_Hideyoshi,early_modern,17,15,0,1,1,12,0.7058823529411765,0.19300598025410592,61.12224448897795,91.38276553106212,49.087063014918726,82.89913159652639,94.12157648630594,45.65798263193053,32.79893119572478,23,0.05660377358490566,battle_dominant,
214,68.25266533066132,solid,acmd_7b348735a114,Suharto,https://en.wikipedia.org/wiki/Suharto,cold_war,10,2,3,1,4,4,0.4,0.3009210506953716,76.8871075484302,53.57381429525718,88.90002226675573,82.89913159652639,57.78223112892451,93.15297261189045,26.118904475617903,23,0.6850393700787402,war_campaign_heavy,higher_level_dependent | sparse_higher_level_evidence
215,68.18370073480293,solid,acmd_8b0861cdb886,Sokollu Mehmed Pasha,https://en.wikipedia.org/wiki/Sokollu_Mehmed_Pasha,early_modern,10,3,0,0,7,10,1.0,0.2012995730978823,61.923847695390776,83.03273213092852,68.89334224003562,65.4308617234469,46.292585170340686,81.39612558450234,91.41616566466266,14,0.44954128440366975,war_campaign_heavy,
216,68.05414161656645,solid,acmd_d227ff7d2a3b,Chen Cheng,https://en.wikipedia.org/wiki/Chen_Cheng,world_wars,14,6,4,2,2,6,0.42857142857142855,0.14213611211426158,54.30861723446894,79.29191716766867,90.63682921398352,71.81028724114896,85.93854375417502,95.35738142952572,18.43687374749499,17,0.45454545454545453,mixed_profile,sparse_higher_level_evidence
217,67.90447561790246,solid,acmd_593794f5ce40,Prince Friedrich Karl of Prussia,https://en.wikipedia.org/wiki/Prince_Friedrich_Karl_of_Prussia_(1828-1885),long_nineteenth_century,9,8,0,0,1,8,0.8888888888888888,0.41014088372354096,92.25116900467602,74.9498997995992,41.104431084391,46.59318637274549,75.48430193720776,18.80427521710087,80.66132264529058,7,0.041916167664670656,battle_dominant,
218,67.89779559118236,solid,acmd_42dffd31a31c,Umar ibn al-Khattab,https://en.wikipedia.org/wiki/Umar,medieval,9,6,0,1,2,9,1.0,0.2538083397581548,68.47027388109552,78.22311289245157,60.13137385882877,60.487641950567806,66.63326653306613,58.416833667334664,91.41616566466266,12,0.1724137931034483,mixed_profile,
219,67.89412157648631,solid,acmd_ddc5d0a649e9,Mahmud of Ghazni,https://en.wikipedia.org/wiki/Mahmud_of_Ghazni,medieval,13,8,0,2,3,4,0.3076923076923077,0.28126036484245437,71.67668670674684,71.5430861723447,69.3832108661768,89.84635938543755,83.76753507014027,77.65531062124249,2.6720106880427523,29,0.21182266009852216,mixed_profile,
220,67.81496325985304,solid,acmd_9b4ea96e8bda,"Louis Joseph, Duke of Vendôme",https://en.wikipedia.org/wiki/Louis_Joseph%2C_Duke_of_Vend%C3%B4me,early_modern,11,9,0,0,2,8,0.7272727272727273,0.3453867637382563,81.22912491649966,79.89311957247828,41.104431084391,62.99265197060788,82.39812959251836,36.4061456245825,51.46960587842352,13,0.07216494845360825,battle_dominant,
221,67.71986639946559,solid,acmd_d6cca6c33ce6,"Emmanuel de Grouchy, marquis de Grouchy",https://en.wikipedia.org/wiki/Emmanuel_de_Grouchy%2C_marquis_de_Grouchy,revolutionary_napoleonic,9,7,0,2,0,7,0.7777777777777778,0.3067452205876618,77.42150968603875,78.95791583166333,52.482743264306386,69.8062792251169,74.21509686038745,55.04342017368069,56.980627922511694,16,0.1358024691358025,battle_dominant,
222,67.68937875751503,solid,acmd_da0c826dffb0,Publius Cornelius Scipio,https://en.wikipedia.org/wiki/Scipio_Africanus,ancient,9,7,0,0,2,9,1.0,0.3400482579190991,81.02872411489645,63.5938543754175,30.616789133823204,99.03139612558451,70.77488309953239,36.4061456245825,91.41616566466266,417,0.0909090909090909,battle_dominant,
223,67.47294589178355,solid,acmd_7517799969f7,Wei Lihuang,https://en.wikipedia.org/wiki/Wei_Lihuang,world_wars,12,5,2,4,1,11,0.9166666666666666,-0.019526364601071367,34.20173680694723,91.18236472945893,92.9637051881541,54.676018704074814,79.92651970607882,92.5183700734803,81.9305277221109,10,0.453551912568306,mixed_profile,
224,67.43954575818304,solid,acmd_db25c624f2c4,Ngô Quang Trưởng,https://en.wikipedia.org/wiki/Ng%C3%B4_Quang_Tr%C6%B0%E1%BB%9Fng,cold_war,16,8,7,1,0,10,0.625,0.21178295471392075,62.99265197060788,81.42952571810287,54.89868626141171,49.59919839679359,90.98196392785572,96.05878423513694,48.22979291917168,8,0.400749063670412,operation_heavy,
225,67.22028724114895,solid,acmd_e6bbbc6f64c7,"Nizam-ul-Mulk, Asaf Jah I",https://en.wikipedia.org/wiki/Nizam-ul-Mulk%2C_Asaf_Jah_I,early_modern,8,7,0,0,1,6,0.75,0.3169533173567302,78.49031396125584,73.54709418837675,52.482743264306386,95.95858383433534,67.80227120908484,18.80427521710087,51.837007348029395,39,0.047619047619047616,battle_dominant,
226,67.21315965263861,solid,acmd_8488ec718605,Mizuno Katsushige,https://en.wikipedia.org/wiki/Mizuno_Katsushige,early_modern,7,6,0,1,0,7,1.0,0.4200292085215342,93.11957247828991,62.79225116900468,30.616789133823204,94.0881763527054,60.25384101536406,28.45691382765531,91.41616566466266,35,0.08396946564885498,battle_dominant,
227,67.10796259185037,solid,acmd_05207ab10102,Simeon I of Bulgaria,https://en.wikipedia.org/wiki/Simeon_I_of_Bulgaria,medieval,10,4,0,0,6,5,0.5,0.4,90.41416165664663,63.19305277221109,55.58895568915609,79.92651970607882,55.04342017368069,76.41950567802272,34.936539746158985,21,0.34426229508196715,war_campaign_heavy,
228,67.08350033400133,solid,acmd_5386326f6bd7,"Johann Tserclaes, Count of Tilly",https://en.wikipedia.org/wiki/Johann_Tserclaes%2C_Count_of_Tilly,early_modern,15,12,0,1,2,10,0.6666666666666666,0.2040409441643102,62.25784903139613,89.11155644622578,54.89868626141171,60.487641950567806,90.78156312625251,58.416833667334664,34.936539746158985,12,0.09433962264150944,battle_dominant,
229,67.01870407481628,solid,acmd_89da43c8379a,Jeremi Wiśniowiecki,https://en.wikipedia.org/wiki/Jeremi_Wi%C5%9Bniowiecki,early_modern,9,9,0,0,0,6,0.6666666666666666,0.43636363636363634,94.68937875751503,72.37808951235804,35.88287686484079,65.4308617234469,78.65731462925851,5.01002004008016,30.32732130928524,14,0.0,battle_dominant,
230,66.9312959251837,solid,acmd_7c102cff7ca4,Malik Khoshaba,https://en.wikipedia.org/wiki/Malik_Khoshaba,world_wars,9,4,0,2,3,6,0.6666666666666666,0.3572092812061793,84.96993987975952,72.94589178356713,60.13137385882877,52.271209084836336,55.27722110888443,77.65531062124249,34.936539746158985,9,0.3495934959349593,war_campaign_heavy,
231,66.83500334001336,solid,acmd_679a34ae0dfb,Ubadah ibn al-Samit,https://en.wikipedia.org/wiki/Ubadah_ibn_al-Samit,medieval,9,9,0,0,0,9,1.0,0.4391093694137977,95.39078156312625,69.33867735470942,20.162547316855935,69.8062792251169,78.65731462925851,5.01002004008016,91.41616566466266,16,0.0,battle_dominant,
232,66.79625918503673,solid,acmd_597f255dd7f6,William H. Rupertus,https://en.wikipedia.org/wiki/William_H._Rupertus,world_wars,8,4,0,4,0,8,1.0,0.49230769230769234,98.12959251837007,64.32865731462925,41.104431084391,20.741482965931866,55.67802271209084,78.39011356045424,91.41616566466266,2,0.3548387096774194,mixed_profile,
233,66.79158316633267,solid,acmd_4710d6848864,Yasuji Okamura,https://en.wikipedia.org/wiki/Yasuji_Okamura,world_wars,11,7,2,1,1,10,0.9090909090909091,0.12317047512348141,52.57181028724115,85.70474281897128,70.02894678245379,46.59318637274549,81.69672678690715,81.9305277221109,81.49632598530394,7,0.2631578947368421,mixed_profile,
234,66.7706012024048,solid,acmd_d6d5936b12b4,Constantine I of Greece,https://en.wikipedia.org/wiki/Constantine_I_of_Greece,long_nineteenth_century,12,6,0,0,6,6,0.5,0.2799764889223285,71.60988643954576,77.82231128924516,71.99955466488534,52.271209084836336,74.21509686038745,76.41950567802272,16.83366733466934,9,0.25925925925925924,mixed_profile,
