rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
2083,21.876308078694017,qualified,acmd_e45f26fb52e0,"Luc Urbain du Bouëxic, comte de Guichen",https://en.wikipedia.org/wiki/Luc_Urbain_du_Bou%C3%ABxic%2C_comte_de_Guichen,early_modern,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,3,battle_dominant,
2084,21.876308078694017,qualified,acmd_1d2fcc1aacac,Mahdi al-Arabi,https://en.wikipedia.org/wiki/Mahdi_al-Arabi,contemporary,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,0,battle_dominant,
2085,21.876308078694017,qualified,acmd_eedb18e90b20,Mark Antony,https://en.wikipedia.org/wiki/Mark_Antony,ancient,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,19,battle_dominant,
2086,21.876308078694017,qualified,acmd_ebcee3186b2c,Maxime Weygand,https://en.wikipedia.org/wiki/Maxime_Weygand,world_wars,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,0,battle_dominant,
2087,21.876308078694017,qualified,acmd_426c361718b4,Memnon of Rhodes,https://en.wikipedia.org/wiki/Memnon_of_Rhodes,ancient,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,2,battle_dominant,
2088,21.876308078694017,qualified,acmd_6047d5f0a1cf,Menon IV of Pharsalus,https://en.wikipedia.org/wiki/Menon_IV_of_Pharsalus,ancient,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,1,battle_dominant,
2089,21.876308078694017,qualified,acmd_9ce54ad81f2a,Michael IV the Paphlagonian,https://en.wikipedia.org/wiki/Michael_IV_the_Paphlagonian,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,1,battle_dominant,
2090,21.876308078694017,qualified,acmd_a8be0401f28b,Mikhail Kirponos,https://en.wikipedia.org/wiki/Mikhail_Kirponos,world_wars,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,0,battle_dominant,
2091,21.876308078694017,qualified,acmd_8a7262dd2668,Mohammad Zahir Shah,https://en.wikipedia.org/wiki/Mohammad_Zahir_Shah,world_wars,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,15,battle_dominant,
2092,21.876308078694017,qualified,acmd_3fb4b885a265,Mohammed Ali al-Houthi,https://en.wikipedia.org/wiki/Mohammed_al-Houthi,contemporary,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,3,battle_dominant,
2093,21.876308078694017,qualified,acmd_2d41774c4971,Mstislav Mstislavich,https://en.wikipedia.org/wiki/Mstislav_Mstislavich,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,7,battle_dominant,
2094,21.876308078694017,qualified,acmd_81be3110b67d,Mu Sheng,https://en.wikipedia.org/wiki/Mu_Sheng,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,21,battle_dominant,
2095,21.876308078694017,qualified,acmd_549882a59b2f,Mullah Omar,https://en.wikipedia.org/wiki/Mullah_Omar,contemporary,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,9,battle_dominant,
2096,21.876308078694017,qualified,acmd_b675a41f328b,Murong Bao,https://en.wikipedia.org/wiki/Murong_Bao,ancient,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,14,battle_dominant,
2097,21.876308078694017,qualified,acmd_501752dd5870,Mustafa Hilmi Pasha,https://en.wikipedia.org/wiki/Mustafa_Hilmi_Pasha,world_wars,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,4,battle_dominant,
2098,21.876308078694017,qualified,acmd_c589107e263e,Nguyễn Tri Phương,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_Tri_Ph%C6%B0%C6%A1ng,long_nineteenth_century,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,21,battle_dominant,
2099,21.876308078694017,qualified,acmd_f577de8fbe78,Niccolò Piccinino,https://en.wikipedia.org/wiki/Niccol%C3%B2_Piccinino,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,9,battle_dominant,
2100,21.876308078694017,qualified,acmd_d473039701d2,Nicolás Maduro,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Maduro,contemporary,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,23,battle_dominant,
2101,21.876308078694017,qualified,acmd_bf739e4f0bfe,Odo of St Amand,https://en.wikipedia.org/wiki/Odo_of_St_Amand,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,1,22,battle_dominant,
2102,21.876308078694017,qualified,acmd_81d2d917f66a,Odo the Great,https://en.wikipedia.org/wiki/Odo_the_Great,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,11,battle_dominant,
2103,21.876308078694017,qualified,acmd_1c6422b224b9,Ogawa Suketada,https://en.wikipedia.org/wiki/Ogawa_Suketada,early_modern,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,18,battle_dominant,
2104,21.876308078694017,qualified,acmd_96b7ce41a4e1,Opothleyahola,https://en.wikipedia.org/wiki/Opothleyahola,long_nineteenth_century,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,1,0,battle_dominant,
2105,21.876308078694017,qualified,acmd_3a79d95df58f,Peter McQueen,https://en.wikipedia.org/wiki/Peter_McQueen,revolutionary_napoleonic,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,1,battle_dominant,
2106,21.876308078694017,qualified,acmd_748d5c611752,Philip van Artevelde,https://en.wikipedia.org/wiki/Philip_van_Artevelde,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,3,3,battle_dominant,
2107,21.876308078694017,qualified,acmd_dc590bd7e36c,Pulakeshin II,https://en.wikipedia.org/wiki/Pulakeshin_II,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,2,24,battle_dominant,
2108,21.876308078694017,qualified,acmd_3136a6f91c78,Raymond of Poitiers,https://en.wikipedia.org/wiki/Raymond_of_Poitiers,medieval,3,1,0.3333333333333333,-0.125,22.352448723315195,20.447886144830473,,1,11,battle_dominant,
