battle_id,battle_name,wikipedia_title,side,raw_text,issue_type,details
battle_40366374,Battle of the Gulf of Almería (1591),Battle of the Gulf of Almería (1591),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2275712,Battle of Sacheon (1592),Battle of Sacheon (1592),side_a,得居通幸,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_39195894,Battle of the Bay of Biscay (1592),Battle of the Bay of Biscay (1592),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38815879,Siege of Le Catelet (1595),Siege of Le Catelet (1595),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_6916275,First Tarnovo Uprising,First Tarnovo Uprising,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_76560686,Siege of Gori,Siege of Gori,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_3378586,Siege of Dunboy,Siege of Dunboy,side_b,Richard MacGeogheganO'Grady 1896,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_37556533,Siege of Weissenstein,Siege of Weissenstein,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_79267996,Karakalpak rebellion (1603–1605),Karakalpak rebellion (1603–1605),side_b,Абд ал-Гаффар,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_52715078,Rokugō rebellion,Rokugō rebellion,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_39179527,Battle of the Gulf of Cádiz,Battle of the Gulf of Cádiz,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_58781704,Siege of Ganja (1606),Siege of Ganja (1606),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62622393,Burmese–Siamese War (1609–1622),Burmese–Siamese War (1609–1622),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_62622393,Burmese–Siamese War (1609–1622),Burmese–Siamese War (1609–1622),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_73020511,Franco-Algerian war (1609–1628),Franco-Algerian war (1609–1628),side_a,fr fr fr,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_41459985,Battle of Sorel,Battle of Sorel,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_808359,Ingrian War,Ingrian War,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78560374,Raid on La Goulette (1612),Raid on La Goulette (1612),side_a,border|25px Antonio Pimentel,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56836708,Siege of Tikhvin,Siege of Tikhvin,side_b,"Tsardom of Russia Прозоровский, Семён Васильевич",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12500936,Battle of Kizugawa,Battle of Kizugawa,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_74050976,Battle of Formoso River,Battle of Formoso River,side_a,24px|border Francisco de Miranda Henriques 24px|border Diogo de Mendonça Furtado,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1949521,Raid on La Goulette (1615),Raid on La Goulette (1615),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56836224,Siege of Pskov (1615),Siege of Pskov (1615),side_b,"Tsardom of Russia Морозов, Василий Петрович",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_36961928,Siege of Kreuznach,Siege of Kreuznach,side_b,Flag of The Electoral Palatinate (1604).svg Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_28213644,Battle of Rohilla,Battle of Rohilla,side_a,25px Jattu,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_28213644,Battle of Rohilla,Battle of Rohilla,side_b,25px Abdul Khan 25px Karam Chand 25px Ratan Chand,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_17904455,Battle of Anjar,Battle of Anjar,side_b,Flag of Ottoman Empire (1517-1793).svg Mustafa Pasha al-Hannaq Green Flag.svg Yunus al‑Harfush,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_71116077,Yi Kwal's Rebellion,Yi Kwal's Rebellion,side_b,Flag of the king of Joseon.svg Yi Kwal Flag of the king of Joseon.svg 한명련 Flag of the king of Joseon.svg Ki Ikhŏn,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_33970924,Battle of Aghaiani,Battle of Aghaiani,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_74598327,Battle in the Bay of São Salvador,Battle in the Bay of São Salvador,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_76448426,Battle of Latarnia,Battle of Latarnia,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_37103551,Siege of Rheinfelden (1633),Siege of Rheinfelden (1633),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12260432,Second Battle of Simtokha Dzong,Second Battle of Simtokha Dzong,side_b,Tenzin DrukgyalKarma Phuntsho 2013 (military chief commander) Unknown Simtokha garrison commanderKarma Phuntsho 2013,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_23574984,Dutch pacification campaign on Formosa,Dutch pacification campaign on Formosa,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78752060,Battle of Sualkuchi (1636),Battle of Sualkuchi (1636),side_b,23px Abdus Salam,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_27041932,Battle of Elmina (1637),Battle of Elmina (1637),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_71957755,Battle of Fukae Village,Battle of Fukae Village,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_71975100,Battle of Hondo Castle,Battle of Hondo Castle,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_23689048,Bishops' Wars,Bishops' Wars,side_a,Scottish Covenanter Flag.svg Alexander Leslie *Scottish Covenanter Flag.svg Marquess of Argyll *Scottish Covenanter Flag.svg Marquess of Montrose,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_69303895,Sangley Rebellion (1639),Sangley Rebellion (1639),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1551938,Scotland in the Wars of the Three Kingdoms,Scotland in the Wars of the Three Kingdoms,side_b,Scottish Covenanter Flag.svg Marquis of Argyll (Kirk Party) Scottish Covenanter Flag.svg Alexander Leslie (Kirk Party) Scottish Covenanter Flag.svg David Leslie Scottish Covenanter Flag.svg Duke of Hamilton (Engagers),no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_61824268,Battle of Babylon Hill,Battle of Babylon Hill,side_b,"Earl of BedfordAlthough the Earl of Bedford was quartered in Yeovil, and commanded the army there, he did not take part in the battle himself.Brooks 2005",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_3139655,Siege of York,Siege of York,side_b,22px Earl of Manchester 22px Lord Fairfax 18px Earl of Leven,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_11237374,Battle of Kombi,Battle of Kombi,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_82138582,South Atlantic campaign (1647–1649),South Atlantic campaign (1647–1649),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_23789144,Battle of Preston (1648),Battle of Preston (1648),side_a,18px Duke of Hamilton Royal Standard of England (1603–1689).svg Marmaduke Langdale,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_5338019,Battle of Stirling (1648),Battle of Stirling (1648),side_a,Scottish Covenanter Flag.svg George Munro of Newmore,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_5338019,Battle of Stirling (1648),Battle of Stirling (1648),side_b,Scottish Covenanter Flag.svg unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78766849,Siege of Bar,Siege of Bar,side_b,25px Andrzej Potocki,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_76925065,Tranquebar Rebellion,Tranquebar Rebellion,side_a,Willem Leyel COA.png Willem Leyel Willem Leyel COA.png Claus Rytter Willem Leyel COA.png Herman Clausen,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_15779462,Whiggamore Raid,Whiggamore Raid,side_a,Scottish Covenanter Flag.svg The Earl of Eglinton Scottish Covenanter Flag.svg The Earl of Leven,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_15779462,Whiggamore Raid,Whiggamore Raid,side_b,Kingdom of ScotlandScottish Covenanter Flag.svg Earl of Loudoun (Lord Chancellor),no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1589903,Siege of Drogheda,Siege of Drogheda,side_b,Royal Standard of England (1603–1689).svg Arthur Aston,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_31842209,Siege of Inverness (1649),Siege of Inverness (1649),side_b,Scottish Covenanter Flag.svg Lord Newark,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_37343173,Siege of Inverness (1650),Siege of Inverness (1650),side_a,"Royal Standard of Scotland.svg James Graham, 1st Marquess of Montrose Royal Standard of Scotland.svg Lewis Gordon, 3rd Marquess of Huntly",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_37343173,Siege of Inverness (1650),Siege of Inverness (1650),side_b,Scottish Covenanter Flag.svg Sir James Fraser,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4582288,Siege of Galway,Siege of Galway,side_a,Green harp flag of Ireland 17th century.svg Thomas Preston,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4582288,Siege of Galway,Siege of Galway,side_b,Flag of the Commonwealth (1649-1651).svg Charles Coote,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2635744,Three Hundred and Thirty Five Years' War,Three Hundred and Thirty Five Years' War,side_a,Baner ynysek Syllan.svg John Granville Baner ynysek Syllan.svg Roy Duncan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32457662,Battle of Arronches,Battle of Arronches,side_b,Spain Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_17421286,Siege of Smolensk (1654),Siege of Smolensk (1654),side_a,"22px Обухович, Филипп Казимир",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_25444258,Swedish wars on Bremen,Swedish wars on Bremen,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1583693,Peach War,Peach War,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46233915,Battle of Bloody Run (1656),Battle of Bloody Run (1656),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_30213209,Battle of Lubrze,Battle of Lubrze,side_a,22px Andrzej Karol Grudziński,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_39934971,Battle of Nöteborg (1656),Battle of Nöteborg (1656),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_990758,Battle of the Dardanelles (1656),Battle of the Dardanelles (1656),side_b,25px Kenan Pasha,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_42284705,First War of Villmergen,First War of Villmergen,side_b,15px Christoph Pfyffer von Altishofen,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56844591,Siege of Nyenschantz (1656),Siege of Nyenschantz (1656),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56843205,Battle of Skałat,Battle of Skałat,side_a,Flag of Transylvania before 1918.svg John Kemény,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_56843205,Battle of Skałat,Battle of Skałat,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_77287170,Siege of Lemnos (1657),Siege of Lemnos (1657),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_3607320,Siege of Kolding (1658),Siege of Kolding (1658),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_74547916,Siege of Nagapatnam (1658),Siege of Nagapatnam (1658),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_14295693,Battle of Long Sault,Battle of Long Sault,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_49849036,Battle of Santiago (1660),Battle of Santiago (1660),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_55507630,Djidjelli expedition,Djidjelli expedition,side_a,Flag of Algiers.jpg23px Mohammed Bey,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_79305856,Johor–Jambi wars,Johor–Jambi wars,side_b,25px|border Abdul Mahyi Sri Ingologo 25px|border Keda Abdul Kohar 25px|border nl,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_6854055,Battle of Cádiz (1669),Battle of Cádiz (1669),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12199903,Battle of Kitombo,Battle of Kitombo,side_b,Commander João Soares de Almeida,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12831151,Battle of Mbidizi River,Battle of Mbidizi River,side_b,Commander João Soares de Almeida,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_6657290,Battle of Sinhagad,Battle of Sinhagad,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_40230670,Battle of Komarno,Battle of Komarno,side_b,25px Nurredin-Sultan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_12259733,Battle of Khotyn (1673),Battle of Khotyn (1673),side_b,23px|border|link Hüseyin Pasha,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_60182789,Battle of Ronas Voe,Battle of Ronas Voe,side_a,VOC Jacob Martens Cloet * VOC Unknown VOC private army captain,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1037605,Battle of Lwów (1675),Battle of Lwów (1675),side_a,23px|border|link Ibrahim Shishman,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_54412112,Siege of Ponda (1675),Siege of Ponda (1675),side_c,None,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_26247208,Battle of Bothwell Bridge,Battle of Bothwell Bridge,side_a,Royal Standard of Scotland.svg Duke of Monmouth Royal Standard of Scotland.svg The Viscount Dundee,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_3036051,Battle of Drumclog,Battle of Drumclog,side_b,Royal Standard of Scotland.svg John Graham of Claverhouse,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_66177404,French–Tripolitania War,French–Tripolitania War,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_64803533,Siege of Visegrád,Siege of Visegrád,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_54583272,Siege of Albazin,Siege of Albazin,side_a,22px Alexei Tolbuzin 22px Pasheli 22px Afanasii Ivanovich Beiton,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32632613,Siege of Érsekújvár (1685),Siege of Érsekújvár (1685),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_17211734,Second Tarnovo Uprising,Second Tarnovo Uprising,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_53155633,Siege of the Acropolis (1687),Siege of the Acropolis (1687),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32627958,Battle of Niš (1689),Battle of Niš (1689),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_47665816,Siege of Carrickfergus,Siege of Carrickfergus,side_a,Royal Standard of England (1689-1702) rev2.svg Marshal Schomberg,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_47664208,Battle of Cavan,Battle of Cavan,side_a,Royal Standard of England (1689-1702) rev2.svg William Wolseley,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1701213,Battle of Mytilene (1690),Battle of Mytilene (1690),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78777820,Siege of Asilah (1690–1691),Siege of Asilah (1690–1691),side_b,Spain Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_49872194,Battle of Sabana Real,Battle of Sabana Real,side_a,23px Francisco de Segura Sandoval y Castilla,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_78639660,Mbwila Rebellion of 1691–1693,Mbwila Rebellion of 1691–1693,side_a,25px Unnamed commander 25px Pascoal Rodrigues,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_67619397,Siege of Oran (1693),Siege of Oran (1693),side_a,Flag of Cross of Burgundy.svg Andrés Copola,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_74570284,Battle of Daman (1694),Battle of Daman (1694),side_b,Flag of The Imamate of Oman.svg Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_38256825,Battle of Hodów,Battle of Hodów,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_77753190,Anglo-Swedish skirmish (1695),Anglo-Swedish skirmish (1695),side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_930178,Azov campaigns (1695–1696),Azov campaigns (1695–1696),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_76226428,Battle of Mamora (1696),Battle of Mamora (1696),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_14640828,Battle of Anandpur (1700),Battle of Anandpur (1700),side_b,25px Din Beg 25px Painde Khan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_42016028,Battle of Petschora,Battle of Petschora,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_41999131,Battle of Darsūniškis,Battle of Darsūniškis,side_a,28px Alexander Hummerhielm 28px Gustaf Henrik Siegroth,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_41032014,Battle of Biskupice,Battle of Biskupice,side_b,20px Colonel Peter Viard 20px Major Adam Frederik Trampe,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_73663761,Battle of Surat (1704),Battle of Surat (1704),side_a,Kingdom of Portugal D. António de MenesesBalsemão 1882 Kingdom of Portugal Diogo Tavares da GamaBalsemão 1882 Kingdom of Portugal Jorge de Sousa de MenesesBalsemão 1882,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_73663761,Battle of Surat (1704),Battle of Surat (1704),side_b,Flag of The Imamate of Oman.svg Unnamed admiralBalsemão 1882,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_46247959,Battle of Torna,Battle of Torna,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2080956,Raid on Deerfield,Raid on Deerfield,side_b,Red Ensign of England (Square Canton).svg Jonathan Wells,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_26683318,Raid on Grand Pré,Raid on Grand Pré,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_39766854,Battle of Hogland (1705),Battle of Hogland (1705),side_b,unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_70688222,Battle of Palanga,Battle of Palanga,side_a,23px Joachim Danckwardt,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_70688222,Battle of Palanga,Battle of Palanga,side_b,23px Iwan Stephan Gogaron Morbirun,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_51376532,Battle of Murcia,Battle of Murcia,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_26391192,Lefebvre's Charles Town expedition,Lefebvre's Charles Town expedition,side_a,Kingdom of France Jacques Lefebvre * Spain Estevan de Berroa * Kingdom of France Louis Pasquereau * Kingdom of France General Arbousset,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_33934630,Siege of Alcántara (1706),Siege of Alcántara (1706),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_53972332,Siege of Ciudad Rodrigo (1707),Siege of Ciudad Rodrigo (1707),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_73450001,Battle of Amritsar (1709),Battle of Amritsar (1709),side_b,20px Aslam Khan 20px Diwan Har Sahai 20px Chaudary Deva Jatt,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_74626616,Siege of Mons (1709),Siege of Mons (1709),side_b,Spain Marquis de GrimaldiBodart 1908,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_48073580,Battle of Rahon (1710),Battle of Rahon (1710),side_a,20px Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_48073580,Battle of Rahon (1710),Battle of Rahon (1710),side_b,Alam of the Mughal Empire.svg Shamas Khan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_47766319,Battle of Sadhaura,Battle of Sadhaura,side_b,20px Osman Khan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_45366436,Siege of Sirhind,Siege of Sirhind,side_b,Alam of the Mughal Empire.svg Sucha Nand,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_16259934,Battle of Bloody Creek (1711),Battle of Bloody Creek (1711),side_a,20px L'Aymalle,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_65044424,Siege of Culloden House (1715),Siege of Culloden House (1715),side_b,Jacobite Standard (1745).svg Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_58037051,Siege of Temeşvar (1716),Siege of Temeşvar (1716),side_b,Ottoman red flag.svg Mustafa Pasha,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1829316,Battle of Matapan,Battle of Matapan,side_a,Ottoman red flag.svg Ibrahim Pasha,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_79436104,Battle of Slankamen (1717),Battle of Slankamen (1717),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_79432410,Battle of Ocracoke,Battle of Ocracoke,side_b,Pirate Flag of Blackbeard (Edward Teach).svg Blackbeard,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_4006553,Villasur expedition,Villasur expedition,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_68926612,Battle of Fatehpur Sikri,Battle of Fatehpur Sikri,side_b,25px Nilkanth Nagar,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_29174887,Battle of Winnepang,Battle of Winnepang,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_82306230,Battle of Cailaco,Battle of Cailaco,side_b,D. Aleixo248,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_48859636,Battle of Halidzor,Battle of Halidzor,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_2918460,Battle of Vasai,Battle of Vasai,side_b,25px Captain Caetano de Souza Pereira,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_9513300,Chickasaw Campaign of 1739,Chickasaw Campaign of 1739,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_23763441,Battle of Giria,Battle of Giria,side_a,Bengal subah flag (Nautical).svg Ghaus Khan Bengal subah flag (Nautical).svg Haji Lutfullah Bengal subah flag (Nautical).svg Sarfaraz Khan Bengal subah flag (Nautical).svg Alam Chand (defected),no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_70834615,Battle of Prague (1741),Battle of Prague (1741),side_a,Habsburg Monarchy Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_7903504,Highbridge Skirmish,Highbridge Skirmish,side_a,Jacobite Standard (1745).svg Donald MacDonald,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_7891126,Siege of Carlisle (November 1745),Siege of Carlisle (November 1745),side_a,Jacobite Standard (1745).svg Charles Stuart,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_36418524,Siege of Fort Augustus (December 1745),Siege of Fort Augustus (December 1745),side_b,Jacobite Standard (1745).svg Simon Fraser,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_36808378,Battle of Adyar,Battle of Adyar,side_a,Flag of the principality of Carnatic.gif Anwaruddin Khan Flag of the principality of Carnatic.gif Mahfuz Khan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_36808378,Battle of Adyar,Battle of Adyar,side_b,18px Louis Paradis,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_19012504,Battle of Littleferry,Battle of Littleferry,side_b,"Jacobite Standard (1745).svg George Mackenzie, 3rd Earl of Cromartie",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_33062001,Siege of Fort Massachusetts,Siege of Fort Massachusetts,side_b,"Red ensign of Great Britain (1707–1800, square canton).svg John Hawks",no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_47872873,Siege of Stirling Castle (1746),Siege of Stirling Castle (1746),side_b,Jacobite Standard (1745).svg Charles Stuart Jacobite Standard (1745).svg James Drummond,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_53086961,Skirmish of Arisaig,Skirmish of Arisaig,side_a,Jacobite Standard (1745).svg MacDonald of Borrodale,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_52821444,Skirmish of Loch Ailort,Skirmish of Loch Ailort,side_b,Jacobite Standard (1745).svg Ranald MacDonald,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_1614016,Second Battle of Cape Finisterre,Second Battle of Cape Finisterre,side_a,Rear-Admiral Edward Hawke,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_73691656,Siege of Amritsar (1748),Siege of Amritsar (1748),side_b,20px Salabat Khan 20px Nijabat Khan 20px Qutab-ud-Din,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_35784729,Battle of Ambur,Battle of Ambur,side_a,Flag of the principality of Carnatic.gif Anwaruddin Khan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_73873502,Battle of Multan (1749),Battle of Multan (1749),side_b,20px Shah Nawaz Khan 20px Khawajah Shah 20px Zahad Khan 20px Sujah Khan,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_28785068,Siege of Grand Pré,Siege of Grand Pré,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_27381052,Battle at St. Croix,Battle at St. Croix,side_a,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_22775342,Battle of Arnee,Battle of Arnee,side_b,Flag of Nawab.svg Chanda Sahib Flag of Nawab.svg Raza Sahib,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_32557009,Battle of Calicut (1752),Battle of Calicut (1752),side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_15540787,Battle of Chingleput,Battle of Chingleput,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_9945166,Battle of Taliwa,Battle of Taliwa,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
battle_29346469,Battle of the Trough,Battle of the Trough,side_b,Unknown,no_valid_commander_candidates,All candidate commanders were rejected by strict validation.
