rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
1,95.23872226286271,elite,acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,early_modern,34,15,0,2,17,25,0.7352941176470589,0.6051995057369856,99.85369422092172,90.57546939770788,96.56181419166057,97.95171909290417,99.01243599122165,49.231894659839064,45,0.31972789115646255,war_campaign_heavy,
2,93.78566203365034,elite,acmd_48ef72a8fdfd,Alexander Suvorov,https://en.wikipedia.org/wiki/Alexander_Suvorov,revolutionary_napoleonic,24,18,0,1,5,20,0.8333333333333334,0.588291836745161,99.7805413313826,90.1609363569861,87.71031455742502,97.43964886613021,83.02852962692026,74.25018288222385,28,0.11330049261083742,battle_dominant,
3,93.12948061448428,elite,acmd_dba8ec42eadd,Napoleon Bonaparte,https://en.wikipedia.org/wiki/Napoleon,revolutionary_napoleonic,74,63,0,6,5,62,0.8378378378378378,0.5075910421354246,98.46378931967813,90.59985369422093,80.3218727139722,100.0,95.97659107534747,72.3482077542063,22,0.07045370711914423,battle_dominant,
4,88.79614728115097,very_strong,acmd_0718c2b706e8,Douglas MacArthur,https://en.wikipedia.org/wiki/Douglas_MacArthur,world_wars,38,18,5,13,2,33,0.868421052631579,0.46225591949509176,95.31821506949525,95.91563033406486,52.23116313094367,99.26847110460864,99.85369422092172,74.17702999268471,10,0.3803786574870912,mixed_profile,
5,88.77615215801023,very_strong,acmd_36041001b0b5,Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,early_modern,21,8,0,1,12,11,0.5238095238095238,0.49602866869699647,98.39063643013898,73.33577176298463,87.71031455742502,90.78273591806877,95.86686174103876,46.15947329919532,28,0.37254901960784315,war_campaign_heavy,
6,87.83138258961232,very_strong,acmd_7305f32ff4a6,Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,revolutionary_napoleonic,27,16,0,3,8,21,0.7777777777777778,0.5344861177889968,99.34162399414777,73.33577176298463,71.6532553035845,97.2201901975128,93.5259692757864,59.47329919531822,18,0.19597989949748745,mixed_profile,
7,87.57205559619605,very_strong,acmd_6c87ea380ff8,Louis-Nicolas Davout,https://en.wikipedia.org/wiki/Louis-Nicolas_Davout,revolutionary_napoleonic,25,19,0,3,3,21,0.84,0.4897827509963775,97.36649597659107,71.25091441111924,80.3218727139722,97.8054133138259,84.27212874908558,65.54498902706656,22,0.1131855309218203,battle_dominant,
8,86.38831992197025,very_strong,acmd_c1296858a3ca,Jean Lannes,https://en.wikipedia.org/wiki/Jean_Lannes,revolutionary_napoleonic,29,24,0,1,4,26,0.896551724137931,0.6315605997223246,99.92684711046086,73.56742257985859,60.60716898317483,98.75640087783466,72.93343087051939,84.12582297000732,13,0.06523855890944498,battle_dominant,
9,85.66264325774202,very_strong,acmd_8859ec6c1865,Babur,https://en.wikipedia.org/wiki/Babur,early_modern,16,11,0,2,3,8,0.5,0.36740698574329683,86.75932699341624,89.07583516215557,93.5259692757864,91.11192392099487,81.08997805413314,20.007315288953915,35,0.16349809885931557,mixed_profile,
10,85.42136064374543,very_strong,acmd_57806d8d6048,Subutai,https://en.wikipedia.org/wiki/Subutai,medieval,14,12,0,1,1,11,0.7857142857142857,0.4448413687797877,94.87929773226043,72.05559619604975,91.88002926115581,90.92904169714704,47.76883686905633,64.33796634967082,32,0.06976744186046512,battle_dominant,
11,84.95623018775908,very_strong,acmd_fe8dcb104442,"Maurice, Prince of Orange",https://en.wikipedia.org/wiki/Maurice%2C_Prince_of_Orange,early_modern,39,34,0,0,5,33,0.8461538461538461,0.40617765383841475,91.95318215069496,59.27822482321386,94.25749817117776,99.48792977322604,74.32333577176298,79.37088514996343,36,0.04895104895104895,battle_dominant,
12,84.8727139722019,very_strong,acmd_511cecdfe383,"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,early_modern,23,17,0,0,6,12,0.5217391304347826,0.47307092495954295,97.00073152889539,58.74177029992685,94.87929773226043,96.6349670811997,76.7373811265545,24.359912216532553,37,0.10171730515191545,battle_dominant,
13,84.83491831260667,very_strong,acmd_edb3bda06f61,Emperor Taizong of Tang,https://en.wikipedia.org/wiki/Emperor_Taizong_of_Tang,medieval,11,4,0,5,2,9,0.8181818181818182,0.41123746418456303,92.2457937088515,70.05608388198,91.00219458668617,70.11704462326261,91.441111923921,79.11485003657644,31,0.46308724832214765,war_campaign_heavy,
14,84.75835162155572,very_strong,acmd_fd2e1c53437f,Flavius Aetius,https://en.wikipedia.org/wiki/Flavius_Aetius,ancient,13,6,0,1,6,9,0.6923076923076923,0.48591260058878377,97.2201901975128,68.23945379175812,85.58888076079005,77.06656912948061,86.39356254572056,40.81931236283833,26,0.30635838150289013,war_campaign_heavy,
15,84.17154352596928,very_strong,acmd_68b351fa3ab7,Stepa Stepanović,https://en.wikipedia.org/wiki/Stepa_Stepanovi%C4%87,world_wars,14,6,3,2,3,8,0.5714285714285714,0.49230769230769234,97.84198975859546,93.08705193855157,40.89246525237747,85.2962692026335,95.39136795903438,28.456474030724216,6,0.4312796208530805,mixed_profile,
16,84.12570104852476,very_strong,acmd_6098828ef6a4,Petar Bojović,https://en.wikipedia.org/wiki/Petar_Bojovi%C4%87,long_nineteenth_century,11,4,3,1,3,8,0.7272727272727273,0.4923076923076923,97.47622531089978,91.89222140941234,40.89246525237747,73.48207754206291,94.07461594732992,68.91002194586686,6,0.5,mixed_profile,higher_level_dependent
17,83.99597659107535,very_strong,acmd_9506d32c4783,André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,revolutionary_napoleonic,46,40,0,2,4,37,0.8043478260869565,0.4083750616212064,92.02633504023409,73.99414776883687,69.89758595464521,99.85369422092172,77.39575713240673,66.7885881492319,17,0.04648390941597139,battle_dominant,
18,83.71628871007073,very_strong,acmd_4eeecd36522d,"Sébastien Le Prestre, Marquis of Vauban",https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre%2C_Marquis_of_Vauban,early_modern,16,13,0,0,3,12,0.75,0.5647058823529413,99.56108266276517,51.45086564252622,89.86832479882956,92.90416971470373,53.950256035113384,65.3986832479883,30,0.07473309608540923,battle_dominant,
19,83.424286759327,very_strong,acmd_d687b502db52,Mikhail Kutuzov,https://en.wikipedia.org/wiki/Mikhail_Kutuzov,revolutionary_napoleonic,16,10,0,0,6,11,0.6875,0.42065932444253645,92.97732260424286,72.20190197512802,80.3218727139722,89.17337234820776,79.95610826627652,34.52816386247257,22,0.17355371900826444,mixed_profile,
20,83.14776883686906,very_strong,acmd_a33c5f70ac13,Živojin Mišić,https://en.wikipedia.org/wiki/%C5%BDivojin_Mi%C5%A1i%C4%87,world_wars,11,5,3,2,1,8,0.7272727272727273,0.49230769230769234,97.84198975859546,93.08705193855157,36.75932699341624,77.90782735918069,93.26993416239941,40.01463057790783,5,0.43502824858757067,mixed_profile,
21,82.57802974884174,very_strong,acmd_680356dbc48c,Louis-Gabriel Suchet,https://en.wikipedia.org/wiki/Louis-Gabriel_Suchet,revolutionary_napoleonic,21,18,0,1,2,19,0.9047619047619048,0.4179911598420251,92.68471104608632,68.23945379175812,69.89758595464521,96.92757863935626,61.37527432333577,84.05267008046819,17,0.06493506493506493,battle_dominant,
22,82.41246037551817,very_strong,acmd_47eb5a60d69d,Ivan Sirko,https://en.wikipedia.org/wiki/Ivan_Sirko,early_modern,16,10,0,1,5,5,0.3125,0.3293644970893464,79.51719092904169,89.07583516215557,98.93928310168252,89.53913679590345,83.02852962692026,0.9509875640087784,162,0.18699186991869915,mixed_profile,
23,82.40356010729091,very_strong,acmd_231817819511,Nader Shah,https://en.wikipedia.org/wiki/Nader_Shah,early_modern,31,17,0,6,8,20,0.6451612903225806,0.36631046838386244,86.61302121433798,73.79907339673251,74.10387710314558,98.0248719824433,98.09802487198245,46.59839063643014,19,0.2552026286966046,mixed_profile,
24,82.33942940746158,very_strong,acmd_f47199d981fc,Stanisław Żółkiewski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_%C5%BB%C3%B3%C5%82kiewski,early_modern,15,11,0,0,4,10,0.6666666666666666,0.4581702495241038,95.24506217995611,58.74177029992685,85.58888076079005,89.94147768836869,65.94732991953181,48.536942209217266,26,0.1129032258064516,battle_dominant,
25,81.99902462813948,very_strong,acmd_e2706a9115a1,Abbas the Great,https://en.wikipedia.org/wiki/Abbas_the_Great,early_modern,15,6,0,1,8,11,0.7333333333333333,0.37455181897892453,87.2713972201902,73.03096805657157,78.63935625457205,81.05340160936358,91.00219458668617,68.983174835406,21,0.3582887700534759,war_campaign_heavy,
26,81.73079736649599,very_strong,acmd_b11217dd158b,Mehmed II,https://en.wikipedia.org/wiki/Mehmed_II,medieval,25,19,0,1,5,18,0.72,0.3431452724179106,80.98024871982443,73.99414776883687,92.8310168251646,97.65910753474762,79.00512070226775,51.49963423555231,34,0.09631391200951249,battle_dominant,
27,81.62350646183859,very_strong,acmd_9f7dff80cfa8,Aurangzeb,https://en.wikipedia.org/wiki/Aurangzeb,early_modern,16,8,0,1,7,11,0.6875,0.3270238908507156,79.2977322604243,73.56742257985859,97.8054133138259,86.35698610095098,88.73445501097294,64.88661302121433,59,0.2727272727272727,mixed_profile,
28,81.58900268227264,very_strong,acmd_be0dead43626,Peter Wittgenstein,https://en.wikipedia.org/wiki/Peter_Wittgenstein,revolutionary_napoleonic,18,14,0,2,2,15,0.8333333333333334,0.3463176880639748,81.05340160936358,86.49109973177274,76.55449890270665,93.89173372348208,69.60497439648866,69.20263350402341,20,0.09822866344605474,battle_dominant,
29,81.33418678371129,very_strong,acmd_92915a68e51e,Jassa Singh Ahluwalia,https://en.wikipedia.org/wiki/Jassa_Singh_Ahluwalia,early_modern,13,10,0,1,2,7,0.5384615384615384,0.39238316289631914,88.44184345281639,70.05608388198,93.5259692757864,87.05193855157279,61.37527432333577,27.688368690563276,35,0.1111111111111111,battle_dominant,
30,81.24116069251401,very_strong,acmd_4ed31628d983,Belisarius,https://en.wikipedia.org/wiki/Belisarius,medieval,19,15,0,0,4,18,0.9473684210526315,0.3798366712247486,87.78346744696415,55.76688612533528,91.00219458668617,94.84272128749086,65.94732991953181,87.34455010972934,31,0.08536585365853659,battle_dominant,
31,81.19300170690076,very_strong,acmd_2bff122dc563,Date Masamune,https://en.wikipedia.org/wiki/Date_Masamune,early_modern,8,6,0,1,1,7,0.875,0.4863140039236744,97.29334308705194,65.74006339917094,88.7710314557425,61.741038771031455,31.49231894659839,72.09217264081931,29,0.09433962264150944,battle_dominant,
32,81.0438917337235,very_strong,acmd_8ff67c26331f,Jean Victor Marie Moreau,https://en.wikipedia.org/wiki/Jean_Victor_Marie_Moreau,revolutionary_napoleonic,25,22,0,1,2,21,0.84,0.3629501297798954,86.32040965618143,73.33577176298463,74.10387710314558,98.17117776152158,61.37527432333577,72.93343087051939,19,0.053763440860215055,battle_dominant,
33,80.89014874420872,very_strong,acmd_73305bd7a7e8,Aleksandr Vasilevsky,https://en.wikipedia.org/wiki/Aleksandr_Vasilevsky,world_wars,15,4,7,2,2,10,0.6666666666666666,0.5333333333333333,99.12216532553035,73.64057546939772,31.346013167520116,84.6013167520117,98.53694220921726,62.07022677395757,4,0.6078431372549019,operation_heavy,higher_level_dependent
34,80.71933674713483,very_strong,acmd_3fe0c4409371,Ivan Paskevich,https://en.wikipedia.org/wiki/Ivan_Paskevich,long_nineteenth_century,9,5,0,0,4,8,0.8888888888888888,0.447397484825839,95.0256035113387,70.38527188490612,74.10387710314558,59.58302852962692,65.94732991953181,71.25091441111924,19,0.21875,mixed_profile,
35,80.60948549134359,very_strong,acmd_9532eb3afefd,Enver Pasha,https://en.wikipedia.org/wiki/Enver_Pasha,world_wars,19,7,1,5,6,11,0.5789473684210527,0.34831204928757836,81.49231894659839,95.5620580346257,54.974396488661306,90.52670080468178,97.84198975859546,41.40453547915143,11,0.4466403162055336,war_campaign_heavy,
36,80.47841989758595,very_strong,acmd_a7774742b0eb,William Halsey Jr.,https://en.wikipedia.org/wiki/William_Halsey_Jr.,world_wars,16,5,4,7,0,13,0.8125,0.5777777777777778,99.70738844184345,72.64081931236285,24.433065106071687,88.95391367959034,99.01243599122165,64.52084857351865,3,0.5850622406639004,mixed_profile,higher_level_dependent
37,80.46025359668374,very_strong,acmd_73ed44aa1867,Bernard Montgomery,https://en.wikipedia.org/wiki/Bernard_Montgomery,world_wars,20,8,7,5,0,13,0.65,0.4790450851644836,97.07388441843453,73.03096805657157,36.75932699341624,93.63569861009509,99.26847110460864,33.430870519385515,5,0.4762684124386252,mixed_profile,
38,80.30395025603511,very_strong,acmd_cf14a194e3dc,Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,medieval,11,9,0,1,1,9,0.8181818181818182,0.40837969602178015,92.09948792977323,72.05559619604975,69.89758595464521,83.17483540599854,47.76883686905633,69.49524506217996,17,0.09090909090909091,battle_dominant,
39,80.22031211899537,very_strong,acmd_8cc431cd8376,Dwight D. Eisenhower,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,world_wars,15,4,4,3,4,11,0.7333333333333333,0.38522244511541953,88.14923189465983,94.86710558400391,36.75932699341624,82.22384784198977,97.58595464520849,49.707388441843456,5,0.5822454308093995,mixed_profile,higher_level_dependent
40,80.1392343330895,very_strong,acmd_84e49cdfe5d1,Holland M. Smith,https://en.wikipedia.org/wiki/Holland_Smith,world_wars,8,5,0,3,0,8,1.0,0.49230769230769234,97.84198975859546,42.514020970495004,88.7710314557425,61.85076810534016,72.64081931236284,93.70885149963424,29,0.2481203007518797,mixed_profile,
41,80.1213118751524,very_strong,acmd_51ac35eb96a8,"Alexander Farnese, Duke of Parma",https://en.wikipedia.org/wiki/Alexander_Farnese%2C_Duke_of_Parma,early_modern,20,17,0,0,3,16,0.8,0.4679323299491628,96.85442574981712,56.961716654474515,63.09436722750549,95.8302852962692,53.950256035113384,71.50694952450621,14,0.058171745152354556,battle_dominant,
42,79.99975615703487,strong,acmd_52b260aad01c,Carlos Coloma,https://en.wikipedia.org/wiki/Carlos_Coloma,early_modern,7,5,0,1,1,6,0.8571428571428571,0.43636363636363634,94.22092172640819,62.058034625701055,92.39209948792977,51.42648134601316,47.76883686905633,83.02852962692026,33,0.15254237288135591,battle_dominant,
43,79.72445744940259,strong,acmd_8e02c61ad395,Radomir Putnik,https://en.wikipedia.org/wiki/Radomir_Putnik,long_nineteenth_century,11,5,1,2,3,7,0.6363636363636364,0.46666666666666673,96.19604974396488,91.89222140941234,24.433065106071687,72.86027798098024,88.40526700804682,45.06217995610827,3,0.37106918238993714,mixed_profile,
44,79.67664594001462,strong,acmd_97d6fe912357,Qasem Soleimani,https://en.wikipedia.org/wiki/Qasem_Soleimani,contemporary,13,6,3,2,2,4,0.3076923076923077,0.39825573387404223,88.73445501097294,97.62253108997805,67.7029992684711,84.45501097293344,94.58668617410387,3.4747622531089974,16,0.411764705882353,mixed_profile,sparse_higher_level_evidence
45,79.61094854913436,strong,acmd_e57884ddb832,Charles-Pierre Augereau,https://en.wikipedia.org/wiki/Charles-Pierre_Augereau,revolutionary_napoleonic,32,23,0,4,5,28,0.875,0.3073741931247147,77.24945135332845,73.72592050719338,76.55449890270665,99.12216532553035,92.46525237746891,79.00512070226775,20,0.13776944704779756,battle_dominant,
46,79.58254084369668,strong,acmd_8a9267fb6cd4,John III Sobieski,https://en.wikipedia.org/wiki/John_III_Sobieski,early_modern,13,10,0,0,3,10,0.7692307692307693,0.456896626652499,95.17190929041696,56.961716654474515,74.10387710314558,86.5764447695684,53.950256035113384,58.814923189465986,19,0.09502262443438912,battle_dominant,
47,79.50621799561081,strong,acmd_e2d4eedc368b,Yamagata Aritomo,https://en.wikipedia.org/wiki/Yamagata_Aritomo,long_nineteenth_century,10,6,0,0,4,7,0.7,0.46666666666666673,96.19604974396488,53.95025603511339,85.58888076079005,69.82443306510608,65.94732991953181,41.25822970007315,26,0.18918918918918917,mixed_profile,
48,79.50097537186052,strong,acmd_2ed09394c0e3,Khalid ibn al-Walid,https://en.wikipedia.org/wiki/Khalid_ibn_al-Walid,medieval,40,39,0,0,1,32,0.8,0.6586936289975223,100.0,59.558644233113874,60.60716898317483,99.63423555230432,19.01975128017557,59.8390636430139,13,0.008894536213468869,battle_dominant,
49,79.31394781760545,strong,acmd_632d6e1b916a,Amr ibn al-As,https://en.wikipedia.org/wiki/Amr_ibn_al-As,medieval,13,12,0,0,1,8,0.6153846153846154,0.49230769230769234,97.84198975859546,51.45086564252622,91.88002926115581,89.6854425749817,19.01975128017557,27.57863935625457,32,0.02834008097165992,battle_dominant,
50,79.30931480126799,strong,acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,world_wars,12,12,0,0,0,8,0.6666666666666666,0.42382514989236825,93.19678127286028,59.11972689587905,98.93928310168252,88.7710314557425,4.974396488661302,38.258961228968545,1617,0.0,battle_dominant,
51,79.1325286515484,strong,acmd_041804c2e06c,Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,cold_war,20,11,5,3,1,9,0.45,0.30399877955618454,76.88368690563277,90.07559131919044,71.6532553035845,93.78200438917337,95.09875640087783,17.19092904169715,18,0.28571428571428575,mixed_profile,
52,79.12350646183859,strong,acmd_6708954ecbb0,Jan Karol Chodkiewicz,https://en.wikipedia.org/wiki/Jan_Karol_Chodkiewicz,early_modern,16,12,0,0,4,10,0.625,0.40447533337145114,91.88002926115581,57.76639843940503,76.55449890270665,91.88002926115581,65.94732991953181,39.90490124359912,20,0.1044776119402985,battle_dominant,
53,79.09936600829066,strong,acmd_59f41bf60d8d,Ōyama Iwao,https://en.wikipedia.org/wiki/%C5%8Cyama_Iwao,long_nineteenth_century,10,8,0,0,2,8,0.8,0.49230769230769234,97.84198975859546,42.514020970495004,94.87929773226043,77.46891002194587,37.85662033650329,57.93708851499634,37,0.08045977011494253,battle_dominant,
54,78.89356254572057,strong,acmd_9acc0b2c5ac1,Walter Krueger,https://en.wikipedia.org/wiki/Walter_Krueger,world_wars,12,9,2,1,0,12,1.0,0.5503953568386929,99.48792977322604,71.25091441111924,17.227505486466715,86.75932699341624,81.08997805413314,93.70885149963424,2,0.19282511210762335,battle_dominant,
55,78.75969275786395,strong,acmd_ac43c188bcf2,Baybars,https://en.wikipedia.org/wiki/Baybars,medieval,10,9,0,0,1,8,0.8,0.49230769230769245,98.24433065106072,47.76883686905634,86.64959765910754,81.05340160936358,19.01975128017557,68.80029261155815,27,0.0374331550802139,battle_dominant,
56,78.60534016093636,strong,acmd_c20a0fb9c9f2,Theodoros Kolokotronis,https://en.wikipedia.org/wiki/Theodoros_Kolokotronis,long_nineteenth_century,8,5,0,1,2,7,0.875,0.46666666666666673,96.19604974396488,67.26408193123628,65.21580102414045,56.2545720555962,61.37527432333577,69.34893928310169,15,0.2,mixed_profile,
57,78.5816873933187,strong,acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,medieval,9,7,0,1,1,6,0.6666666666666666,0.4363636363636363,93.63569861009509,62.058034625701055,81.8215069495245,72.53108997805413,47.76883686905633,41.038771031455745,23,0.11392405063291139,battle_dominant,
58,78.35820531577663,strong,acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,early_modern,13,10,0,1,2,6,0.46153846153846156,0.36044543737950624,86.24725676664228,68.23945379175812,85.58888076079005,87.05193855157279,61.37527432333577,16.825164594001464,26,0.1111111111111111,battle_dominant,
59,78.33845403560106,strong,acmd_26da5f8ce7fd,Oscar Griswold,https://en.wikipedia.org/wiki/Oscar_Griswold,world_wars,10,5,1,4,0,10,1.0,0.5333333333333333,99.12216532553035,68.23945379175812,24.433065106071687,73.48207754206291,88.73445501097294,93.70885149963424,3,0.375,mixed_profile,
60,78.2590831504511,strong,acmd_d7b7bb3c084e,Genghis Khan,https://en.wikipedia.org/wiki/Genghis_Khan,medieval,14,12,0,1,1,13,0.9285714285714286,0.2574254396109292,68.1784930504755,86.49109973177274,98.93928310168252,90.92904169714704,47.76883686905633,87.01536210680322,603,0.06976744186046512,battle_dominant,
61,78.2342111680078,strong,acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,medieval,10,7,0,0,3,8,0.8,0.3945724006166946,88.58814923189466,51.45086564252622,95.7205559619605,74.32333577176298,53.950256035113384,76.29846378931968,39,0.13043478260869562,battle_dominant,
62,78.2306754450134,strong,acmd_b0bb8531c63e,Nikolai Vatutin,https://en.wikipedia.org/wiki/Nikolai_Vatutin,world_wars,17,8,8,1,0,14,0.8235294117647058,0.43787619069337963,94.80614484272128,70.05608388198,24.433065106071687,92.39209948792977,98.0248719824433,69.27578639356254,3,0.41818181818181815,operation_heavy,
63,78.18727139722019,strong,acmd_4b49a6c530a7,Peter the Great,https://en.wikipedia.org/wiki/Peter_the_Great,early_modern,15,7,0,1,7,14,0.9333333333333333,0.3273710402000105,79.37088514996343,72.05559619604975,74.10387710314558,83.39429407461594,88.73445501097294,82.00438917337235,19,0.3,war_campaign_heavy,
64,78.17788344306268,strong,acmd_9df58590694b,Marc Mitscher,https://en.wikipedia.org/wiki/Marc_Mitscher,world_wars,10,2,5,3,0,9,0.9,0.5142857142857143,98.79297732260424,68.23945379175812,24.433065106071687,70.99487929773225,97.84198975859546,85.95464520848573,3,0.738562091503268,operation_heavy,higher_level_dependent
65,78.1332601804438,strong,acmd_31e8258ee555,Hubert Gough,https://en.wikipedia.org/wiki/Hubert_Gough,world_wars,22,19,3,0,0,14,0.6363636363636364,0.3543680368577694,81.85808339429408,74.78663740551086,69.89758595464521,97.58595464520849,78.49305047549379,34.67446964155084,17,0.09523809523809523,battle_dominant,
66,78.00304803706412,strong,acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,https://en.wikipedia.org/wiki/Abu_Ubayda_ibn_al-Jarrah,medieval,13,11,0,1,1,11,0.8461538461538461,0.4847119573634871,97.14703730797366,50.82906608144356,63.09436722750549,88.51499634235552,47.76883686905633,73.48207754206291,14,0.07563025210084033,battle_dominant,
67,77.68007802974884,strong,acmd_80f7636b3e8b,Thomas C. Kinkaid,https://en.wikipedia.org/wiki/Thomas_C._Kinkaid,world_wars,11,5,2,4,0,9,0.8181818181818182,0.5142857142857142,98.68324798829555,68.23945379175812,24.433065106071687,77.83467446964156,93.08705193855157,64.77688368690563,3,0.4318181818181818,mixed_profile,
68,77.57303096805657,strong,acmd_d53c51d2e48c,Maharaja Ranjit Singh,https://en.wikipedia.org/wiki/Ranjit_Singh,long_nineteenth_century,12,8,0,0,4,8,0.6666666666666666,0.3345977320539142,80.02926115581566,67.34942696903194,94.87929773226043,81.52889539136797,65.94732991953181,43.708851499634235,37,0.14893617021276595,mixed_profile,
69,77.5613265057303,strong,acmd_da0c826dffb0,Publius Cornelius Scipio,https://en.wikipedia.org/wiki/Scipio_Africanus,ancient,9,7,0,0,2,8,0.8888888888888888,0.49230769230769234,97.84198975859546,31.577663984394054,98.93928310168252,71.43379663496708,37.85662033650329,74.03072421360643,417,0.0909090909090909,battle_dominant,
70,77.49914654962204,strong,acmd_fc30390092d7,Lala Mustafa Pasha,https://en.wikipedia.org/wiki/Lala_Mustafa_Pasha,early_modern,6,2,0,0,4,6,1.0,0.4218604385833326,93.050475493782,64.20385271884906,97.07388441843453,5.193855157278712,65.94732991953181,93.70885149963424,49,0.4117647058823529,war_campaign_heavy,
71,77.49158741770299,strong,acmd_0cf8151e7cf9,Rodion Malinovsky,https://en.wikipedia.org/wiki/Rodion_Malinovsky,world_wars,22,8,13,0,1,15,0.6818181818181818,0.4464656003256581,94.95245062179956,71.25091441111924,24.433065106071687,94.69641550841258,99.56108266276517,35.11338697878566,3,0.510703363914373,operation_heavy,higher_level_dependent
72,77.4175810777859,strong,acmd_f139eafb6ef9,Qutb ud-Din Aibak,https://en.wikipedia.org/wiki/Qutb_ud-Din_Aibak,medieval,8,7,0,1,0,7,0.875,0.4666666666666668,96.74469641550841,42.514020970495004,91.00219458668617,70.40965618141917,29.37088514996342,73.1528895391368,31,0.07284768211920531,battle_dominant,
73,77.33504023408925,strong,acmd_677efdd9158a,Fyodor Ushakov,https://en.wikipedia.org/wiki/Fyodor_Ushakov,revolutionary_napoleonic,9,5,0,1,3,6,0.6666666666666666,0.43636363636363634,94.22092172640819,78.49305047549377,52.23116313094367,57.13240673006583,63.16752011704463,47.47622531089978,10,0.20948616600790512,mixed_profile,
74,77.24006339917094,strong,acmd_eec0f4ec373e,Francis Vere,https://en.wikipedia.org/wiki/Francis_Vere,early_modern,19,18,0,0,1,17,0.8947368421052632,0.41935647801281284,92.90416971470373,55.76688612533528,67.7029992684711,96.26920263350402,19.01975128017557,83.9063643013899,16,0.019073569482288825,battle_dominant,
75,77.03864910997318,strong,acmd_882696f48db2,Hari Singh Nalwa,https://en.wikipedia.org/wiki/Hari_Singh_Nalwa,long_nineteenth_century,12,10,0,0,2,9,0.75,0.36373476300302043,86.46671543525969,56.12045842477445,89.86832479882956,85.66203365032918,37.85662033650329,64.66715435259692,30,0.06542056074766354,battle_dominant,
76,76.99487929773227,strong,acmd_70fd3b0db695,Takeda Shingen,https://en.wikipedia.org/wiki/Takeda_Shingen,early_modern,20,20,0,0,0,17,0.85,0.5720971015010667,99.63423555230432,25.274323335771765,94.87929773226043,97.3299195318215,4.974396488661302,71.03145574250182,37,0.0,battle_dominant,
77,76.97602535966837,strong,acmd_62436e29d191,Nelson A. Miles,https://en.wikipedia.org/wiki/Nelson_A._Miles,long_nineteenth_century,11,3,0,2,6,6,0.5454545454545454,0.51276574610698,98.53694220921726,70.05608388198,92.39209948792977,55.85223116313094,89.97805413313826,11.85076810534016,33,0.5161290322580645,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
78,76.83979517190929,strong,acmd_3450e1f72481,Jan Zamoyski,https://en.wikipedia.org/wiki/Jan_Zamoyski,early_modern,9,6,0,0,3,6,0.6666666666666666,0.43636363636363634,94.22092172640819,53.95025603511339,78.63935625457205,66.56912948061449,53.950256035113384,49.01243599122165,21,0.14893617021276592,mixed_profile,
79,76.81077785905877,strong,acmd_ccc95a8b031b,Oliver Cromwell,https://en.wikipedia.org/wiki/Oliver_Cromwell,early_modern,22,14,0,0,8,7,0.3181818181818182,0.46666666666666673,96.19604974396488,57.76639843940503,47.25676664228237,94.95245062179956,87.71031455742502,3.0724213606437454,8,0.16666666666666666,mixed_profile,
80,76.71238722262864,strong,acmd_7ece542ce56e,Winfield Scott,https://en.wikipedia.org/wiki/Winfield_Scott,long_nineteenth_century,11,7,0,0,4,7,0.6363636363636364,0.3409700061166497,80.6876371616679,64.20385271884906,93.5259692757864,76.4081931236284,65.94732991953181,48.39063643013899,35,0.16666666666666666,mixed_profile,
81,76.64886613021213,strong,acmd_172afb0cb776,Fyodor Tolbukhin,https://en.wikipedia.org/wiki/Fyodor_Tolbukhin,world_wars,16,5,11,0,0,12,0.75,0.5128742052826493,98.6100950987564,53.95025603511339,24.433065106071687,90.30724213606437,99.41477688368691,70.592538405267,3,0.6031746031746033,operation_heavy,higher_level_dependent
