rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
1,99.96674057649668,elite,acmd_2ed09394c0e3,Khalid ibn al-Walid,https://en.wikipedia.org/wiki/Khalid_ibn_al-Walid,medieval,39,31,0.7948717948717948,0.618181610542518,100.0,99.86696230598669,,17,13,battle_dominant,
2,99.8170731707317,elite,acmd_c1296858a3ca,Jean Lannes,https://en.wikipedia.org/wiki/Jean_Lannes,revolutionary_napoleonic,24,23,0.9583333333333334,0.5791381934628616,99.95565410199556,99.40133037694014,,12,13,battle_dominant,
3,99.76718403547672,elite,acmd_dba8ec42eadd,Napoleon Bonaparte,https://en.wikipedia.org/wiki/Napoleon,revolutionary_napoleonic,63,57,0.9047619047619048,0.4878821054122924,99.68957871396896,100.0,,22,22,battle_dominant,
4,99.61751662971174,elite,acmd_70fd3b0db695,Takeda Shingen,https://en.wikipedia.org/wiki/Takeda_Shingen,early_modern,20,17,0.85,0.53634103265725,99.86696230598669,98.86917960088691,,4,37,battle_dominant,
5,99.55654101995566,elite,acmd_48ef72a8fdfd,Alexander Suvorov,https://en.wikipedia.org/wiki/Alexander_Suvorov,revolutionary_napoleonic,18,17,0.9444444444444444,0.5400162499955145,99.91130820399114,98.49223946784922,,11,28,battle_dominant,
6,99.55099778270511,elite,acmd_6970e6b60c26,Saladin,https://en.wikipedia.org/wiki/Saladin,medieval,20,10,0.5,0.5,99.77827050997783,98.86917960088691,,5,25,battle_dominant,
7,99.31818181818183,elite,acmd_6c87ea380ff8,Louis-Nicolas Davout,https://en.wikipedia.org/wiki/Louis-Nicolas_Davout,revolutionary_napoleonic,19,15,0.7894736842105263,0.47426156073133197,99.51219512195122,98.73614190687361,,7,22,battle_dominant,
8,99.06873614190687,elite,acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,early_modern,15,11,0.7333333333333333,0.4915190967091002,99.73392461197339,97.07317073170731,,12,45,battle_dominant,
9,99.01884700665188,elite,acmd_511cecdfe383,"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,early_modern,17,12,0.7058823529411765,0.44350399214957154,99.33481152993349,98.0709534368071,,9,37,battle_dominant,
10,98.98558758314856,elite,acmd_51ac35eb96a8,"Alexander Farnese, Duke of Parma",https://en.wikipedia.org/wiki/Alexander_Farnese%2C_Duke_of_Parma,early_modern,17,16,0.9411764705882353,0.43868655932734,99.29046563192905,98.0709534368071,,8,14,battle_dominant,
11,98.89135254988912,elite,acmd_4eeecd36522d,"Sébastien Le Prestre, Marquis of Vauban",https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre%2C_Marquis_of_Vauban,early_modern,13,12,0.9230769230769231,0.5294117647058824,99.82261640798225,96.09756097560975,,5,30,battle_dominant,
12,98.79157427937916,elite,acmd_680356dbc48c,Louis-Gabriel Suchet,https://en.wikipedia.org/wiki/Louis-Gabriel_Suchet,revolutionary_napoleonic,18,17,0.9444444444444444,0.4148708660624078,98.89135254988913,98.49223946784922,,5,17,battle_dominant,
13,98.58647450110865,elite,acmd_7305f32ff4a6,Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,revolutionary_napoleonic,16,13,0.8125,0.43688773556418165,98.93569844789357,97.53880266075387,,8,18,battle_dominant,
14,98.13747228381375,elite,acmd_fe8dcb104442,"Maurice, Prince of Orange",https://en.wikipedia.org/wiki/Maurice%2C_Prince_of_Orange,early_modern,34,33,0.9705882352941176,0.3807915504735138,97.60532150776054,99.73392461197339,,11,36,battle_dominant,
15,98.12084257206209,elite,acmd_632d6e1b916a,Amr ibn al-As,https://en.wikipedia.org/wiki/Amr_ibn_al-As,medieval,12,7,0.5833333333333334,0.4375,99.04656319290466,95.34368070953437,,6,32,battle_dominant,
16,98.12084257206209,elite,acmd_b843c9060a65,Robert E. Lee,https://en.wikipedia.org/wiki/Robert_E._Lee,long_nineteenth_century,24,7,0.2916666666666667,0.38472458236854273,97.6940133037694,99.40133037694014,,3,3,battle_dominant,
17,98.11529933481154,elite,acmd_9506d32c4783,André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,revolutionary_napoleonic,40,34,0.85,0.37505199211999246,97.51662971175166,99.91130820399114,,17,17,battle_dominant,
18,98.02660753880266,elite,acmd_eec0f4ec373e,Francis Vere,https://en.wikipedia.org/wiki/Francis_Vere,early_modern,18,17,0.9444444444444444,0.393146698137012,97.87139689578714,98.49223946784922,,8,16,battle_dominant,
19,97.99334811529934,elite,acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,https://en.wikipedia.org/wiki/Abu_Ubayda_ibn_al-Jarrah,medieval,11,10,0.9090909090909091,0.43803586782469106,99.24611973392462,94.2350332594235,,2,14,battle_dominant,
20,97.98780487804879,elite,acmd_9e98c779580b,Nathan Bedford Forrest,https://en.wikipedia.org/wiki/Nathan_Bedford_Forrest,long_nineteenth_century,14,6,0.42857142857142855,0.40909090909090906,98.4478935698448,96.60753880266076,,3,4,battle_dominant,
21,97.82150776053214,elite,acmd_ad691790bfae,Ferdinand Foch,https://en.wikipedia.org/wiki/Ferdinand_Foch,world_wars,17,14,0.8235294117647058,0.38582706360079166,97.73835920177383,98.0709534368071,,7,4,battle_dominant,
22,97.69401330376941,elite,acmd_f47199d981fc,Stanisław Żółkiewski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_%C5%BB%C3%B3%C5%82kiewski,early_modern,11,9,0.8181818181818182,0.4126613830757829,98.84700665188471,94.2350332594235,,9,26,battle_dominant,
23,97.59977827050999,elite,acmd_eb09136d57ea,Lennart Torstensson,https://en.wikipedia.org/wiki/Lennart_Torstensson,early_modern,10,7,0.7,0.4375000000000001,99.17960088691797,92.86031042128603,,2,14,battle_dominant,
24,97.5,elite,acmd_cbe4494bd0e0,"François-Henri de Montmorency, duc de Luxembourg",https://en.wikipedia.org/wiki/Fran%C3%A7ois-Henri_de_Montmorency%2C_duc_de_Luxembourg,early_modern,10,7,0.7,0.4375,99.04656319290466,92.86031042128603,,2,21,battle_dominant,
25,97.41130820399113,elite,acmd_b870b50798ee,Robert L. Eichelberger,https://en.wikipedia.org/wiki/Robert_L._Eichelberger,world_wars,9,9,1.0,0.4821428571428572,99.62305986696231,90.7760532150776,,6,3,battle_dominant,
26,97.41130820399113,elite,acmd_9acc0b2c5ac1,Walter Krueger,https://en.wikipedia.org/wiki/Walter_Krueger,world_wars,9,9,1.0,0.4821428571428572,99.62305986696231,90.7760532150776,,8,1,battle_dominant,
27,97.40576496674058,elite,acmd_57806d8d6048,Subutai,https://en.wikipedia.org/wiki/Subutai,medieval,12,10,0.8333333333333334,0.4024014797582174,98.09312638580931,95.34368070953437,,9,30,battle_dominant,
28,97.39467849223948,elite,acmd_7efa0f23739e,Katō Kiyomasa,https://en.wikipedia.org/wiki/Kat%C5%8D_Kiyomasa,early_modern,11,6,0.5454545454545454,0.40909090909090906,98.4478935698448,94.2350332594235,,4,19,battle_dominant,
29,97.37250554323725,elite,acmd_4553085c23c9,Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,world_wars,12,8,0.6666666666666666,0.4004607837121331,98.04878048780488,95.34368070953437,,9,3,battle_dominant,
30,97.36141906873614,elite,acmd_7be260f9e007,Maurice de Saxe,https://en.wikipedia.org/wiki/Maurice_de_Saxe,early_modern,9,9,1.0,0.4821428571428571,99.55654101995566,90.7760532150776,,2,7,battle_dominant,
31,97.3059866962306,elite,acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,world_wars,12,8,0.6666666666666666,0.39733607802409526,97.96008869179602,95.34368070953437,,8,1617,battle_dominant,
32,97.29490022172948,elite,acmd_ac43c188bcf2,Baybars,https://en.wikipedia.org/wiki/Baybars,medieval,9,8,0.8888888888888888,0.4615384615384616,99.46784922394679,90.7760532150776,,6,27,battle_dominant,
33,97.2450110864745,elite,acmd_956599c6e40d,John Monash,https://en.wikipedia.org/wiki/John_Monash,world_wars,9,8,0.8888888888888888,0.46153846153846156,99.40133037694014,90.7760532150776,,5,0,battle_dominant,
34,97.05099778270511,elite,acmd_65a73d9853f9,Arthur Currie,https://en.wikipedia.org/wiki/Arthur_Currie,world_wars,10,6,0.6,0.40909090909090906,98.4478935698448,92.86031042128603,,7,3,battle_dominant,
35,96.58536585365854,elite,acmd_8a9267fb6cd4,John III Sobieski,https://en.wikipedia.org/wiki/John_III_Sobieski,early_modern,10,8,0.8,0.39183113481908094,97.8270509977827,92.86031042128603,,7,19,battle_dominant,
36,96.51330376940135,elite,acmd_36041001b0b5,Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,early_modern,8,8,1.0,0.46153846153846156,99.40133037694014,87.84922394678493,,3,25,battle_dominant,
37,96.4190687361419,elite,acmd_dbaafbd66e5b,Charles XII of Sweden,https://en.wikipedia.org/wiki/Charles_XII_of_Sweden,early_modern,21,20,0.9523809523809523,0.3373248936800321,95.56541019955654,98.980044345898,,4,18,battle_dominant,
38,96.3968957871397,elite,acmd_ed754e5e4fb9,P. G. T. Beauregard,https://en.wikipedia.org/wiki/P._G._T._Beauregard,long_nineteenth_century,18,6,0.3333333333333333,0.3457780418636981,95.69844789356985,98.49223946784922,,3,3,battle_dominant,
39,96.39135254988912,elite,acmd_8ff67c26331f,Jean Victor Marie Moreau,https://en.wikipedia.org/wiki/Jean_Victor_Marie_Moreau,revolutionary_napoleonic,22,20,0.9090909090909091,0.33488984389006493,95.47671840354766,99.13525498891353,,13,19,battle_dominant,
40,96.38580931263859,elite,acmd_92915a68e51e,Jassa Singh Ahluwalia,https://en.wikipedia.org/wiki/Jassa_Singh_Ahluwalia,early_modern,10,7,0.7,0.37559708019137694,97.5609756097561,92.86031042128603,,7,35,battle_dominant,
41,96.34700665188471,elite,acmd_33aa25cc2331,Karađorđe Petrović,https://en.wikipedia.org/wiki/Kara%C4%91or%C4%91e,revolutionary_napoleonic,8,7,0.875,0.4375000000000001,99.17960088691797,87.84922394678493,,3,6,battle_dominant,
42,96.33037694013304,elite,acmd_89da43c8379a,Jeremi Wiśniowiecki,https://en.wikipedia.org/wiki/Jeremi_Wi%C5%9Bniowiecki,early_modern,9,6,0.6666666666666666,0.409090909090909,98.18181818181819,90.7760532150776,,6,14,battle_dominant,
43,96.24722838137473,elite,acmd_bc6e506fb448,Charles Mangin,https://en.wikipedia.org/wiki/Charles_Mangin,world_wars,8,7,0.875,0.4375,99.04656319290466,87.84922394678493,,6,6,battle_dominant,
44,96.24722838137473,elite,acmd_593794f5ce40,Prince Friedrich Karl of Prussia,https://en.wikipedia.org/wiki/Prince_Friedrich_Karl_of_Prussia_(1828-1885),long_nineteenth_century,8,7,0.875,0.4375,99.04656319290466,87.84922394678493,,4,7,battle_dominant,
45,96.0310421286031,elite,acmd_c2011f41d49c,Erich Hoepner,https://en.wikipedia.org/wiki/Erich_Hoepner,world_wars,9,7,0.7777777777777778,0.3859521758176572,97.78270509977827,90.7760532150776,,6,2,battle_dominant,
46,96.0088691796009,elite,acmd_4ed31628d983,Belisarius,https://en.wikipedia.org/wiki/Belisarius,medieval,15,15,1.0,0.3389793634032282,95.65410199556541,97.07317073170731,,6,31,battle_dominant,
47,95.97560975609755,elite,acmd_6708954ecbb0,Jan Karol Chodkiewicz,https://en.wikipedia.org/wiki/Jan_Karol_Chodkiewicz,early_modern,12,9,0.75,0.3634077752164422,96.18625277161863,95.34368070953437,,7,20,battle_dominant,
48,95.93126385809312,elite,acmd_cad827cf336f,Matvei Platov,https://en.wikipedia.org/wiki/Matvei_Platov,revolutionary_napoleonic,9,8,0.8888888888888888,0.3828244431313416,97.64966740576496,90.7760532150776,,4,17,battle_dominant,
49,95.79822616407984,elite,acmd_f4511a92baa3,Friedrich Wilhelm Freiherr von Bülow,https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Freiherr_von_B%C3%BClow,revolutionary_napoleonic,8,6,0.75,0.40909090909090906,98.4478935698448,87.84922394678493,,4,2,battle_dominant,
50,95.79822616407984,elite,acmd_1154427f8715,Robert Clive,https://en.wikipedia.org/wiki/Robert_Clive,early_modern,8,6,0.75,0.40909090909090906,98.4478935698448,87.84922394678493,,5,9,battle_dominant,
51,95.79822616407984,elite,acmd_59f41bf60d8d,Ōyama Iwao,https://en.wikipedia.org/wiki/%C5%8Cyama_Iwao,long_nineteenth_century,8,6,0.75,0.40909090909090906,98.4478935698448,87.84922394678493,,3,37,battle_dominant,
52,95.56541019955655,elite,acmd_4aa5d3050d5a,Stanisław Koniecpolski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Koniecpolski,early_modern,11,7,0.6363636363636364,0.35967131880566866,96.0088691796009,94.2350332594235,,7,24,battle_dominant,
53,95.509977827051,elite,acmd_ccc95a8b031b,Oliver Cromwell,https://en.wikipedia.org/wiki/Oliver_Cromwell,early_modern,14,4,0.2857142857142857,0.33333333333333337,95.14412416851441,96.60753880266076,,6,8,battle_dominant,
54,95.47671840354766,elite,acmd_8efa327f7649,Konishi Yukinaga,https://en.wikipedia.org/wiki/Konishi_Yukinaga,early_modern,12,10,0.8333333333333334,0.3351944553278827,95.5210643015521,95.34368070953437,,6,18,battle_dominant,
55,95.42128603104214,elite,acmd_909d92cf788e,Maeda Toshiie,https://en.wikipedia.org/wiki/Maeda_Toshiie,early_modern,10,8,0.8,0.36502883228057315,96.2749445676275,92.86031042128603,,3,38,battle_dominant,
56,95.13303769401331,elite,acmd_8859ec6c1865,Babur,https://en.wikipedia.org/wiki/Babur,early_modern,11,7,0.6363636363636364,0.33472395714657727,95.43237250554324,94.2350332594235,,7,35,battle_dominant,
57,95.05543237250555,elite,acmd_882696f48db2,Hari Singh Nalwa,https://en.wikipedia.org/wiki/Hari_Singh_Nalwa,long_nineteenth_century,10,9,0.9,0.34613839179548556,95.78713968957871,92.86031042128603,,4,30,battle_dominant,
58,95.02217294900221,elite,acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,early_modern,10,6,0.6,0.3458257432708007,95.74279379157427,92.86031042128603,,6,13,battle_dominant,
59,94.98891352549889,elite,acmd_7bd6363d7160,Cardinal-Infante Ferdinand of Austria,https://en.wikipedia.org/wiki/Cardinal-Infante_Ferdinand_of_Austria,early_modern,7,6,0.8571428571428571,0.4090909090909091,98.75831485587582,83.68070953436806,,5,6,battle_dominant,
60,94.98891352549889,elite,acmd_f139eafb6ef9,Qutb ud-Din Aibak,https://en.wikipedia.org/wiki/Qutb_ud-Din_Aibak,medieval,7,6,0.8571428571428571,0.4090909090909091,98.75831485587582,83.68070953436806,,4,15,battle_dominant,
61,94.93348115299334,elite,acmd_ec7b14bd3bc1,Émile Fayolle,https://en.wikipedia.org/wiki/%C3%89mile_Fayolle,world_wars,9,7,0.7777777777777778,0.36753194523120647,96.31929046563192,90.7760532150776,,5,2,battle_dominant,
62,94.80044345898004,elite,acmd_cf14a194e3dc,Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,medieval,9,8,0.8888888888888888,0.36236786654546915,96.14190687361419,90.7760532150776,,9,17,battle_dominant,
63,94.75609756097562,elite,acmd_c73b7005842f,Al-Qa'qa' ibn Amr al-Tamimi,https://en.wikipedia.org/wiki/Al-Qa%27qa%27_ibn_Amr_al-Tamimi,medieval,7,6,0.8571428571428571,0.40909090909090906,98.4478935698448,83.68070953436806,,5,5,battle_dominant,
64,94.75609756097562,elite,acmd_da0c826dffb0,Publius Cornelius Scipio,https://en.wikipedia.org/wiki/Scipio_Africanus,ancient,7,6,0.8571428571428571,0.40909090909090906,98.4478935698448,83.68070953436806,,1,417,battle_dominant,
65,94.6341463414634,elite,acmd_679a34ae0dfb,Ubadah ibn al-Samit,https://en.wikipedia.org/wiki/Ubadah_ibn_al-Samit,medieval,9,7,0.7777777777777778,0.352140993312864,95.92017738359202,90.7760532150776,,3,16,battle_dominant,
66,94.42350332594236,elite,acmd_3fc5adc30bdc,Sarath Fonseka,https://en.wikipedia.org/wiki/Sarath_Fonseka,contemporary,7,5,0.7142857142857143,0.39756272889888467,98.00443458980045,83.68070953436806,,3,2,battle_dominant,
67,94.35144124168515,elite,acmd_692a59891052,Alasdair Mac Colla,https://en.wikipedia.org/wiki/Alasdair_Mac_Colla,early_modern,8,5,0.625,0.37499999999999994,96.51884700665188,87.84922394678493,,5,3,battle_dominant,
68,94.35144124168515,elite,acmd_73ed44aa1867,Bernard Montgomery,https://en.wikipedia.org/wiki/Bernard_Montgomery,world_wars,8,5,0.625,0.37499999999999994,96.51884700665188,87.84922394678493,,6,2,battle_dominant,
69,94.35144124168515,elite,acmd_4931ba4c414b,Mikołaj Potocki,https://en.wikipedia.org/wiki/Miko%C5%82aj_Potocki,early_modern,8,5,0.625,0.37499999999999994,96.51884700665188,87.84922394678493,,6,14,battle_dominant,
70,94.13525498891353,elite,acmd_5b190fd5c0b0,Joseph Souham,https://en.wikipedia.org/wiki/Joseph_Souham,revolutionary_napoleonic,8,7,0.875,0.3638039099527386,96.23059866962306,87.84922394678493,,6,19,battle_dominant,
71,93.86917960088692,elite,acmd_70a7600b9014,Joan of Arc,https://en.wikipedia.org/wiki/Joan_of_Arc,medieval,8,7,0.875,0.34917448246659055,95.87583148558758,87.84922394678493,,3,2,battle_dominant,
72,93.7250554323725,elite,acmd_71af7bd0be1c,Constantine the Great,https://en.wikipedia.org/wiki/Constantine_the_Great,ancient,7,5,0.7142857142857143,0.375,97.07317073170731,83.68070953436806,,2,12,battle_dominant,
73,93.42572062084257,elite,acmd_ca962c912141,Allen H. Turnage,https://en.wikipedia.org/wiki/Allen_H._Turnage,world_wars,6,6,1.0,0.4090909090909091,98.75831485587582,77.42793791574279,,3,1,battle_dominant,
74,93.40354767184036,elite,acmd_0718c2b706e8,Douglas MacArthur,https://en.wikipedia.org/wiki/Douglas_MacArthur,world_wars,18,16,0.8888888888888888,0.33161958649410245,91.70731707317074,98.49223946784922,,12,8,battle_dominant,
75,93.30931263858093,elite,acmd_1dd9ea8958c6,Batu Khan,https://en.wikipedia.org/wiki/Batu_Khan,medieval,7,5,0.7142857142857143,0.37499999999999994,96.51884700665188,83.68070953436806,,5,6,battle_dominant,
76,93.30931263858093,elite,acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,medieval,7,5,0.7142857142857143,0.37499999999999994,96.51884700665188,83.68070953436806,,4,19,battle_dominant,
77,93.1929046563193,elite,acmd_9f3412ad9a2b,Antonio Duvergé,https://en.wikipedia.org/wiki/Antonio_Duverg%C3%A9,long_nineteenth_century,6,6,1.0,0.40909090909090906,98.4478935698448,77.42793791574279,,1,5,battle_dominant,
78,93.1929046563193,elite,acmd_de73e1aca036,Jerzy Sebastian Lubomirski,https://en.wikipedia.org/wiki/Jerzy_Sebastian_Lubomirski,early_modern,6,6,1.0,0.40909090909090906,98.4478935698448,77.42793791574279,,4,4,battle_dominant,
79,93.1929046563193,elite,acmd_71c8d9f3049e,Juan Yagüe,https://en.wikipedia.org/wiki/Juan_Yag%C3%BCe,world_wars,6,6,1.0,0.40909090909090906,98.4478935698448,77.42793791574279,,2,2,battle_dominant,
80,93.10421286031043,elite,acmd_4484c9e6f238,Kuroda Yoshitaka,https://en.wikipedia.org/wiki/Kuroda_Yoshitaka,early_modern,9,4,0.4444444444444444,0.3333333333333333,93.88026607538804,90.7760532150776,,3,33,battle_dominant,
81,92.99334811529933,elite,acmd_56a4edce1314,Manuel Belgrano,https://en.wikipedia.org/wiki/Manuel_Belgrano,revolutionary_napoleonic,7,4,0.5714285714285714,0.3611111111111111,96.09756097560975,83.68070953436806,,5,3,battle_dominant,
82,92.89911308203992,elite,acmd_31e8258ee555,Hubert Gough,https://en.wikipedia.org/wiki/Hubert_Gough,world_wars,19,13,0.6842105263157895,0.31311659944602477,90.95343680709534,98.73614190687361,,10,16,battle_dominant,
83,92.83259423503326,elite,acmd_0af142e28fe0,Harry Chauvel,https://en.wikipedia.org/wiki/Harry_Chauvel,world_wars,17,11,0.6470588235294118,0.3175783687323882,91.08647450110865,98.0709534368071,,2,2,battle_dominant,
84,92.82150776053214,elite,acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,long_nineteenth_century,11,4,0.36363636363636365,0.33333333333333326,92.35033259423503,94.2350332594235,,2,1,battle_dominant,
85,92.79379157427938,elite,acmd_2bff122dc563,Date Masamune,https://en.wikipedia.org/wiki/Date_Masamune,early_modern,6,5,0.8333333333333334,0.3971034959950233,97.91574279379157,77.42793791574279,,6,29,battle_dominant,
86,92.79379157427938,elite,acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,medieval,7,7,1.0,0.3467854998299489,95.83148558758316,83.68070953436806,,4,39,battle_dominant,
87,92.6330376940133,elite,acmd_b11217dd158b,Mehmed II,https://en.wikipedia.org/wiki/Mehmed_II,medieval,19,15,0.7894736842105263,0.3050760446605994,90.59866962305986,98.73614190687361,,15,34,battle_dominant,
88,92.62749445676275,elite,acmd_9532eb3afefd,Enver Pasha,https://en.wikipedia.org/wiki/Enver_Pasha,world_wars,7,6,0.8571428571428571,0.3377289271115113,95.60975609756098,83.68070953436806,,5,11,battle_dominant,
89,92.16740576496674,elite,acmd_231817819511,Nader Shah,https://en.wikipedia.org/wiki/Nader_Shah,early_modern,17,14,0.8235294117647058,0.29342712809590193,90.19955654101996,98.0709534368071,,9,18,battle_dominant,
90,92.16186252771618,elite,acmd_8e8fe01e473f,Gustav III,https://en.wikipedia.org/wiki/Gustav_III,revolutionary_napoleonic,6,5,0.8333333333333334,0.375,97.07317073170731,77.42793791574279,,3,1,battle_dominant,
91,92.16186252771618,elite,acmd_3450e1f72481,Jan Zamoyski,https://en.wikipedia.org/wiki/Jan_Zamoyski,early_modern,6,5,0.8333333333333334,0.375,97.07317073170731,77.42793791574279,,5,21,battle_dominant,
92,92.16186252771618,elite,acmd_2ec882c76a3e,Nozu Michitsura,https://en.wikipedia.org/wiki/Nozu_Michitsura,long_nineteenth_century,6,5,0.8333333333333334,0.375,97.07317073170731,77.42793791574279,,3,36,battle_dominant,
93,92.16186252771618,elite,acmd_fa44e6d4c738,Stilicho,https://en.wikipedia.org/wiki/Stilicho,ancient,6,5,0.8333333333333334,0.375,97.07317073170731,77.42793791574279,,4,12,battle_dominant,
94,92.16186252771618,elite,acmd_b318ad730962,Taira no Tomomori,https://en.wikipedia.org/wiki/Taira_no_Tomomori,medieval,6,5,0.8333333333333334,0.375,97.07317073170731,77.42793791574279,,1,5,battle_dominant,
95,91.96230598669624,elite,acmd_d687b502db52,Mikhail Kutuzov,https://en.wikipedia.org/wiki/Mikhail_Kutuzov,revolutionary_napoleonic,10,6,0.6,0.32849472252128653,91.66297117516629,92.86031042128603,,5,22,battle_dominant,
96,91.94013303769401,elite,acmd_041804c2e06c,Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,cold_war,11,7,0.6363636363636364,0.31848523161015574,91.17516629711751,94.2350332594235,,4,18,battle_dominant,
97,91.86807095343681,elite,acmd_be0dead43626,Peter Wittgenstein,https://en.wikipedia.org/wiki/Peter_Wittgenstein,revolutionary_napoleonic,14,12,0.8571428571428571,0.29469609662244073,90.28824833702882,96.60753880266076,,7,20,battle_dominant,
98,91.7960088691796,elite,acmd_b9d82739fa24,Nikolay Kamensky,https://en.wikipedia.org/wiki/Nikolay_Kamensky,revolutionary_napoleonic,10,7,0.7,0.32483289368930235,91.44124168514412,92.86031042128603,,5,11,battle_dominant,
99,91.76274944567628,elite,acmd_e826c1eb991c,Julian,https://en.wikipedia.org/wiki/Julian_(emperor),ancient,10,10,1.0,0.32457445667961654,91.39689578713968,92.86031042128603,,4,7,battle_dominant,
100,91.5410199556541,elite,acmd_9b4ea96e8bda,"Louis Joseph, Duke of Vendôme",https://en.wikipedia.org/wiki/Louis_Joseph%2C_Duke_of_Vend%C3%B4me,early_modern,9,7,0.7777777777777778,0.33288447120783926,91.7960088691796,90.7760532150776,,3,13,battle_dominant,
101,91.38580931263857,elite,acmd_af5d21204038,Paul von Lettow-Vorbeck,https://en.wikipedia.org/wiki/Paul_von_Lettow-Vorbeck,world_wars,12,10,0.8333333333333334,0.28755528608123837,90.06651884700665,95.34368070953437,,6,4,battle_dominant,
102,91.33037694013305,elite,acmd_c945cb3a07c6,Jan Žižka,https://en.wikipedia.org/wiki/Jan_%C5%BDi%C5%BEka,medieval,7,4,0.5714285714285714,0.3333333333333333,93.88026607538804,83.68070953436806,,3,4,battle_dominant,
103,90.71507760532151,elite,acmd_68b351fa3ab7,Stepa Stepanović,https://en.wikipedia.org/wiki/Stepa_Stepanovi%C4%87,world_wars,6,4,0.6666666666666666,0.33333333333333337,95.14412416851441,77.42793791574279,,3,6,battle_dominant,
104,90.70953436807095,elite,acmd_648481c38482,Honda Tadakatsu,https://en.wikipedia.org/wiki/Honda_Tadakatsu,early_modern,9,7,0.7777777777777778,0.3086770176220725,90.68736141906874,90.7760532150776,,3,36,battle_dominant,
105,90.69844789356985,elite,acmd_0a8ab4d7fc0e,Oda Nobunaga,https://en.wikipedia.org/wiki/Oda_Nobunaga,early_modern,10,6,0.6,0.28614365892365967,89.97782705099779,92.86031042128603,,2,25,battle_dominant,
106,90.60975609756099,elite,acmd_83dec2151eaf,Basil II,https://en.wikipedia.org/wiki/Basil_II,medieval,8,8,1.0,0.3254808635498645,91.529933481153,87.84922394678493,,4,36,battle_dominant,
107,90.460088691796,elite,acmd_fa7665e8e2ca,Narses,https://en.wikipedia.org/wiki/Narses,medieval,5,5,1.0,0.40802983756982836,98.13747228381374,67.4279379157428,,2,16,battle_dominant,
108,90.41019955654103,elite,acmd_9f7dff80cfa8,Aurangzeb,https://en.wikipedia.org/wiki/Aurangzeb,early_modern,8,8,1.0,0.3206538553687359,91.26385809312639,87.84922394678493,,8,47,battle_dominant,
109,90.31042128603104,elite,acmd_63a19c897e4a,Sakai Tadatsugu,https://en.wikipedia.org/wiki/Sakai_Tadatsugu,early_modern,9,6,0.6666666666666666,0.2922592726427144,90.15521064301552,90.7760532150776,,3,26,battle_dominant,
110,90.04434589800444,elite,acmd_c7a20a654047,Sidney Smith,https://en.wikipedia.org/wiki/Sidney_Smith_(Royal_Navy_officer),revolutionary_napoleonic,8,6,0.75,0.3098288256252171,90.7760532150776,87.84922394678493,,4,14,battle_dominant,
111,90.01108647450111,elite,acmd_6e754d4d021f,Richmond K. Turner,https://en.wikipedia.org/wiki/Richmond_K._Turner,world_wars,8,8,1.0,0.30887967801427096,90.73170731707317,87.84922394678493,,5,3,battle_dominant,
112,89.96119733924611,very_strong,acmd_ad3a0af04cc1,Ulrich Friedrich Woldemar von Löwendal,https://en.wikipedia.org/wiki/Ulrich_Friedrich_Woldemar_von_L%C3%B6wendal,early_modern,5,5,1.0,0.37500000000000006,97.47228381374723,67.4279379157428,,3,2,battle_dominant,
113,89.81152993348115,very_strong,acmd_5136780971c9,Ishikawa Kazumasa,https://en.wikipedia.org/wiki/Ishikawa_Kazumasa,early_modern,8,6,0.75,0.29904179860283486,90.46563192904657,87.84922394678493,,4,26,battle_dominant,
114,89.76718403547673,very_strong,acmd_fd2e1c53437f,Flavius Aetius,https://en.wikipedia.org/wiki/Flavius_Aetius,ancient,6,4,0.6666666666666666,0.3333333333333333,93.88026607538804,77.42793791574279,,6,26,battle_dominant,
