rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
22,82.12089971883786,very_strong,acmd_d53c51d2e48c,Maharaja Ranjit Singh,https://en.wikipedia.org/wiki/Ranjit_Singh,long_nineteenth_century,11,8,0,0,3,9,0.8181818181818182,0.35707971845515185,86.12933458294283,85.28584817244611,76.7572633552015,95.31396438612933,76.14807872539832,75.72633552014996,44.89222118088097,37,0.11602209944751378,battle_dominant,
23,81.81630740393626,very_strong,acmd_52501a875538,Alexander the Great,https://en.wikipedia.org/wiki/Alexander_the_Great,ancient,18,17,0,0,1,11,0.6111111111111112,0.4042621973395137,92.59606373008434,91.37769447047798,60.09059668853484,99.10965323336457,94.3767572633552,47.46954076850984,18.556701030927837,673,0.020172910662824204,battle_dominant,
24,81.72352389878164,very_strong,acmd_7ece542ce56e,Winfield Scott,https://en.wikipedia.org/wiki/Winfield_Scott,long_nineteenth_century,12,8,0,0,4,8,0.6666666666666666,0.3784796673236636,88.09746954076851,79.38144329896907,76.7572633552015,93.90815370196813,78.39737582005624,80.13120899718838,37.76944704779756,35,0.14893617021276595,mixed_profile,
25,81.60262417994377,very_strong,acmd_ed6b2e7bab39,Hannibal,https://en.wikipedia.org/wiki/Hannibal,ancient,27,25,0,0,2,18,0.6666666666666666,0.4021031793997673,92.40862230552952,93.25210871602624,48.54732895970009,99.10965323336457,98.73477038425492,64.1518275538894,22.30552952202437,436,0.027237354085603113,battle_dominant,
26,81.10777881911903,very_strong,acmd_9532eb3afefd,Enver Pasha,https://en.wikipedia.org/wiki/Enver_Pasha,world_wars,14,8,1,0,5,9,0.6428571428571429,0.3405643699577702,81.630740393627,92.68978444236177,94.9547016557326,52.95220243673852,82.94283036551077,90.39362699156513,28.444236176194938,11,0.24170616113744073,mixed_profile,
27,80.92502343017806,very_strong,acmd_ac43c188bcf2,Baybars,https://en.wikipedia.org/wiki/Baybars,medieval,10,9,0,0,1,9,0.9,0.4451534626631547,96.25117150890347,84.81724461105904,60.09059668853484,86.78537956888472,77.4601686972821,47.46954076850984,75.82005623242736,27,0.0374331550802139,battle_dominant,
28,80.7535145267104,very_strong,acmd_041804c2e06c,Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,cold_war,13,11,1,0,1,8,0.6153846153846154,0.3449742462676812,81.91190253045923,88.94095595126524,87.34770384254921,70.80599812558576,88.19119025304593,78.25679475164011,19.962511715089036,18,0.09465020576131686,battle_dominant,
29,80.29334582942832,very_strong,acmd_94390629dbd3,Frederick the Great,https://en.wikipedia.org/wiki/Frederick_the_Great,early_modern,26,21,0,0,5,24,0.9230769230769231,0.28542078135045684,72.44611059044048,98.31302717900657,67.69759450171821,77.83505154639175,97.8444236176195,84.77038425492034,75.44517338331771,21,0.07692307692307693,battle_dominant,
30,80.22961574507967,very_strong,acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,world_wars,13,13,0,0,0,11,0.8461538461538461,0.36521434104741746,86.97282099343954,88.47235238987817,67.69759450171821,99.10965323336457,89.55014058106842,18.181818181818183,58.71602624179943,1617,0.0,battle_dominant,
31,80.22961574507967,very_strong,acmd_e57884ddb832,Charles-Pierre Augereau,https://en.wikipedia.org/wiki/Charles-Pierre_Augereau,revolutionary_napoleonic,29,24,0,0,5,26,0.896551724137931,0.2831227814268761,72.07122774133083,99.15651358950328,68.79100281162137,75.72633552014996,98.87535145267104,84.77038425492034,71.88378631677601,20,0.06796116504854369,battle_dominant,
32,80.02999062792877,very_strong,acmd_70fd3b0db695,Takeda Shingen,https://en.wikipedia.org/wiki/Takeda_Shingen,early_modern,20,20,0,0,0,18,0.9,0.5503991981263464,99.53139643861293,95.0328022492971,33.34895345204623,95.31396438612933,96.86035613870665,18.181818181818183,71.41518275538894,37,0.0,battle_dominant,
33,79.99812558575447,strong,acmd_882696f48db2,Hari Singh Nalwa,https://en.wikipedia.org/wiki/Hari_Singh_Nalwa,long_nineteenth_century,11,10,0,0,1,10,0.9090909090909091,0.38240558440760003,88.28491096532333,84.30178069353327,65.21399562636675,90.72164948453609,82.14620431115276,47.46954076850984,72.11808809746955,30,0.033816425120772944,battle_dominant,
34,79.99718837863168,strong,acmd_9f7dff80cfa8,Aurangzeb,https://en.wikipedia.org/wiki/Aurangzeb,early_modern,10,8,0,0,2,9,0.9,0.337551445958424,81.06841611996252,89.4095595126523,67.13527022805373,97.61012183692596,72.82099343955014,64.1518275538894,75.82005623242736,47,0.08045977011494253,battle_dominant,
35,79.54732895970011,strong,acmd_c82d0737a6d5,Ögedei Khan,https://en.wikipedia.org/wiki/%C3%96gedei_Khan,medieval,12,9,0,0,3,12,1.0,0.3182102886491448,79.19400187441424,87.34770384254921,63.12089971883787,90.72164948453609,81.34957825679476,75.72633552014996,88.89409559512652,30,0.10447761194029848,battle_dominant,
36,79.46110590440486,strong,acmd_8cc431cd8376,Dwight D. Eisenhower,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,world_wars,13,5,7,0,1,9,0.6923076923076923,0.2680147499877096,70.19681349578258,89.59700093720713,95.7044673539519,66.44798500468603,83.59887535145268,98.40674789128397,35.14526710402999,16,0.5433789954337899,operation_heavy,higher_level_dependent
37,79.41799437675726,strong,acmd_7efa0f23739e,Katō Kiyomasa,https://en.wikipedia.org/wiki/Kat%C5%8D_Kiyomasa,early_modern,12,11,0,0,1,10,0.8333333333333334,0.4829114104975927,98.12558575445173,87.72258669165886,54.99843798812871,73.33645735707591,85.2389878163074,47.46954076850984,53.88940955951266,19,0.030837004405286344,battle_dominant,
38,79.38800374882848,strong,acmd_d689b62984e1,Tokugawa Ieyasu,https://en.wikipedia.org/wiki/Tokugawa_Ieyasu,early_modern,14,13,0,0,1,12,0.8571428571428571,0.31310621399191213,78.53795688847235,91.75257731958763,64.90159325210871,98.12558575445173,90.20618556701031,47.46954076850984,60.35613870665417,57,0.026217228464419474,battle_dominant,
39,79.34020618556703,strong,acmd_44036d145325,Georgy Zhukov,https://en.wikipedia.org/wiki/Georgy_Zhukov,world_wars,24,17,7,0,0,23,0.9583333333333334,0.3284719829933787,80.41237113402062,98.50046860356139,69.00968447360201,39.22211808809747,97.75070290534208,97.8444236176195,77.60074976569823,6,0.24778761061946902,battle_dominant,
40,79.11246485473292,strong,acmd_d687b502db52,Mikhail Kutuzov,https://en.wikipedia.org/wiki/Mikhail_Kutuzov,revolutionary_napoleonic,13,11,0,0,2,9,0.6923076923076923,0.3900049914010652,89.03467666354264,89.69072164948454,63.12089971883787,79.70946579194002,85.9887535145267,64.1518275538894,27.553889409559513,22,0.05982905982905983,battle_dominant,
41,79.0834114339269,strong,acmd_f47199d981fc,Stanisław Żółkiewski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_%C5%BB%C3%B3%C5%82kiewski,early_modern,11,11,0,0,0,10,0.9090909090909091,0.4635824971694798,96.81349578256795,90.1593252108716,51.03092783505155,85.56701030927834,84.20805998125586,18.181818181818183,72.72727272727273,26,0.0,battle_dominant,
42,79.06466729147141,strong,acmd_dbaafbd66e5b,Charles XII of Sweden,https://en.wikipedia.org/wiki/Charles_XII_of_Sweden,early_modern,22,21,0,0,1,21,0.9545454545454546,0.3576608125494122,86.31677600749765,96.62605435801312,54.99843798812871,70.80599812558576,97.28209934395501,47.46954076850984,76.94470477975632,18,0.016393442622950817,battle_dominant,
43,79.01686972820991,strong,acmd_172afb0cb776,Fyodor Tolbukhin,https://en.wikipedia.org/wiki/Fyodor_Tolbukhin,world_wars,13,5,8,0,0,11,0.8461538461538461,0.48122265412959897,98.03186504217432,88.19119025304593,64.90159325210871,22.492970946579195,85.52014995313965,99.01593252108715,72.44611059044048,3,0.5614035087719298,operation_heavy,higher_level_dependent
44,78.97563261480786,strong,acmd_b0bb8531c63e,Nikolai Vatutin,https://en.wikipedia.org/wiki/Nikolai_Vatutin,world_wars,13,8,5,0,0,12,0.9230769230769231,0.46730231479633916,97.56326148078726,89.12839737582006,64.90159325210871,22.492970946579195,87.20712277413308,95.64198687910029,71.7900656044986,3,0.3333333333333333,mixed_profile,
45,78.86035613870665,strong,acmd_0cf8151e7cf9,Rodion Malinovsky,https://en.wikipedia.org/wiki/Rodion_Malinovsky,world_wars,16,8,7,0,1,13,0.8125,0.39668535339061584,89.50328022492971,93.15838800374883,77.72571071540145,22.492970946579195,90.72164948453609,98.40674789128397,44.61105904404874,3,0.4265232974910394,operation_heavy,
46,78.66073102155575,strong,acmd_542b4086f360,Mustafa Kemal Atatürk,https://en.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,world_wars,28,21,0,0,7,22,0.7857142857142857,0.24075098861933478,67.29147141518276,99.06279287722587,86.00437363323961,52.95220243673852,98.21930646672915,90.01874414245549,55.95126522961574,11,0.1044776119402985,battle_dominant,
47,78.61855670103094,strong,acmd_b7e856700f22,Konstantin Rokossovsky,https://en.wikipedia.org/wiki/Konstantin_Rokossovsky,world_wars,17,10,7,0,0,17,1.0,0.36009156796465863,86.50421743205249,93.53327085285848,66.2293033427054,29.194001874414244,92.50234301780694,97.8444236176195,88.89409559512652,4,0.35897435897435903,operation_heavy,
48,78.55576382380507,strong,acmd_be0dead43626,Peter Wittgenstein,https://en.wikipedia.org/wiki/Peter_Wittgenstein,revolutionary_napoleonic,16,15,0,0,1,14,0.875,0.3378370437377963,81.25585754451734,93.95501405810684,66.2293033427054,75.72633552014996,92.36176194939083,47.46954076850984,63.73008434864105,20,0.02280130293159609,battle_dominant,
49,78.4714151827554,strong,acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,medieval,10,7,0,0,3,10,1.0,0.4160372640575232,93.15838800374883,77.41330834114339,60.09059668853484,73.33645735707591,70.10309278350515,75.72633552014996,88.89409559512652,19,0.13043478260869562,battle_dominant,
50,78.41705716963448,strong,acmd_4553085c23c9,Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,world_wars,18,13,5,0,0,13,0.7222222222222222,0.4204047595185458,93.43955014058108,95.22024367385193,69.00968447360201,22.492970946579195,94.00187441424555,95.64198687910029,27.928772258669166,3,0.23529411764705882,battle_dominant,
51,78.28022492970948,strong,acmd_8ff67c26331f,Jean Victor Marie Moreau,https://en.wikipedia.org/wiki/Jean_Victor_Marie_Moreau,revolutionary_napoleonic,22,22,0,0,0,21,0.9545454545454546,0.37922795151117433,88.19119025304593,98.5941893158388,53.24898469228366,73.33645735707591,97.46954076850984,18.181818181818183,77.22586691658857,19,0.0,battle_dominant,
52,78.18931583880037,strong,acmd_59f41bf60d8d,Ōyama Iwao,https://en.wikipedia.org/wiki/%C5%8Cyama_Iwao,long_nineteenth_century,10,8,0,0,2,9,0.9,0.4291508465694312,93.81443298969072,71.7900656044986,54.99843798812871,95.31396438612933,72.82099343955014,64.1518275538894,69.44704779756327,37,0.08045977011494253,battle_dominant,
53,78.00281162136832,strong,acmd_632d6e1b916a,Amr ibn al-As,https://en.wikipedia.org/wiki/Amr_ibn_al-As,medieval,12,12,0,0,0,10,0.8333333333333334,0.5333333333333333,99.43767572633551,83.03655107778819,44.89222118088097,92.54920337394564,87.20712277413308,18.181818181818183,55.95126522961574,32,0.0,battle_dominant,
54,77.98313027179006,strong,acmd_cf14a194e3dc,Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,medieval,11,11,0,0,0,10,0.9090909090909091,0.44544344366426303,96.34489222118088,90.53420805998125,51.93689472039987,75.72633552014996,84.20805998125586,18.181818181818183,72.72727272727273,20,0.0,battle_dominant,
55,77.9821930646673,strong,acmd_909d92cf788e,Maeda Toshiie,https://en.wikipedia.org/wiki/Maeda_Toshiie,early_modern,11,10,0,0,1,10,0.9090909090909091,0.39574261272486977,89.4095595126523,84.30178069353327,48.54732895970009,95.92314901593252,82.14620431115276,47.46954076850984,72.11808809746955,38,0.033816425120772944,battle_dominant,
56,77.98031865042176,strong,acmd_9acc0b2c5ac1,Walter Krueger,https://en.wikipedia.org/wiki/Walter_Krueger,world_wars,12,9,3,0,0,12,1.0,0.5513973841798462,99.62511715089035,82.56794751640113,66.2293033427054,15.510777881911903,85.52014995313965,89.12839737582006,88.89409559512652,2,0.2105263157894737,battle_dominant,
57,77.86504217432054,strong,acmd_ccc95a8b031b,Oliver Cromwell,https://en.wikipedia.org/wiki/Oliver_Cromwell,early_modern,19,15,0,0,4,6,0.3157894736842105,0.43636363636363634,95.12652296157451,87.91002811621368,66.2293033427054,45.54826616682287,93.53327085285848,80.13120899718838,1.3120899718837862,8,0.08536585365853659,battle_dominant,
58,77.29147141518277,strong,acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,https://en.wikipedia.org/wiki/Abu_Ubayda_ibn_al-Jarrah,medieval,13,12,0,0,1,13,1.0,0.518712121609505,99.2502343017807,84.62980318650422,42.752264917213374,61.34020618556701,88.37863167760075,47.46954076850984,88.89409559512652,14,0.02834008097165992,battle_dominant,
59,77.25679475164013,strong,acmd_73305bd7a7e8,Aleksandr Vasilevsky,https://en.wikipedia.org/wiki/Aleksandr_Vasilevsky,world_wars,9,4,4,0,1,9,1.0,0.5142857142857143,99.06279287722587,80.59981255857545,65.58887847547642,29.194001874414244,65.18275538894096,94.42361761949391,88.89409559512652,4,0.4701986754966888,operation_heavy,
60,77.2464854732896,strong,acmd_6970e6b60c26,Saladin,https://en.wikipedia.org/wiki/Saladin,medieval,21,21,0,0,0,11,0.5238095238095238,0.4956592636799631,98.6879100281162,92.03373945641987,39.80006248047485,89.31583880037488,97.1883786316776,18.181818181818183,10.21555763823805,29,0.0,battle_dominant,
61,77.14339268978445,strong,acmd_f3435c4f05ec,Claude-Victor Perrin,https://en.wikipedia.org/wiki/Claude-Victor_Perrin,revolutionary_napoleonic,28,26,0,0,2,22,0.7857142857142857,0.1238287187791495,52.014995313964384,98.78163074039362,84.70790378006873,99.10965323336457,99.06279287722587,64.1518275538894,45.54826616682287,112,0.026217228464419474,battle_dominant,
62,77.11527647610122,strong,acmd_eec0f4ec373e,Francis Vere,https://en.wikipedia.org/wiki/Francis_Vere,early_modern,18,18,0,0,0,17,0.9444444444444444,0.4193564634258223,93.34582942830365,92.50234301780694,49.703217744454854,66.44798500468603,95.31396438612933,18.181818181818183,76.28865979381443,16,0.0,battle_dominant,
63,77.06747891283976,strong,acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,medieval,9,8,0,0,1,8,0.8888888888888888,0.3998176978753008,89.69072164948454,77.31958762886599,54.99843798812871,96.29803186504218,71.36832239925025,47.46954076850984,75.21087160262418,39,0.041916167664670656,battle_dominant,
64,77.01312089971884,strong,acmd_8a9267fb6cd4,John III Sobieski,https://en.wikipedia.org/wiki/John_III_Sobieski,early_modern,11,10,0,0,1,10,0.9090909090909091,0.35081028563402966,82.56794751640113,89.78444236176195,64.90159325210871,73.33645735707591,82.14620431115276,47.46954076850984,72.11808809746955,19,0.033816425120772944,battle_dominant,
65,76.91752577319589,strong,acmd_6801fcdfc85b,Sayenqueraghta,https://en.wikipedia.org/wiki/Sayenqueraghta,early_modern,9,7,0,0,2,9,1.0,0.36111426873539465,86.5979381443299,80.69353327085285,63.12089971883787,77.83505154639175,65.74507966260543,64.1518275538894,88.89409559512652,21,0.0909090909090909,battle_dominant,
66,76.91181818181818,strong,acmd_6098828ef6a4,Petar Bojović,https://en.wikipedia.org/wiki/Petar_Bojovi%C4%87,long_nineteenth_century,9,4,3,0,2,7,0.7777777777777778,0.46666666666666673,97.04779756326148,72.35238987816307,90.37800687285225,39.22211808809747,61.9493908153702,91.98687910028116,63.07403936269915,6,0.4366197183098592,mixed_profile,
67,76.86129334582941,strong,acmd_3435325eb9b0,George S. Patton,https://en.wikipedia.org/wiki/George_S._Patton,world_wars,11,6,5,0,0,10,0.9090909090909091,0.4289436278536494,93.72071227741331,86.5979381443299,67.69759450171821,22.492970946579195,80.50609184629803,95.64198687910029,65.22961574507966,3,0.4,operation_heavy,
68,76.76194939081537,strong,acmd_9b46a317ac31,Ahmad Shah Durrani,https://en.wikipedia.org/wiki/Ahmad_Shah_Durrani,early_modern,10,9,0,0,1,9,0.9,0.3198653718138707,79.28772258669166,88.7535145267104,64.90159325210871,84.20805998125586,77.4601686972821,47.46954076850984,75.82005623242736,25,0.0374331550802139,battle_dominant,
69,76.60168697282099,strong,acmd_cbe4494bd0e0,"François-Henri de Montmorency, duc de Luxembourg",https://en.wikipedia.org/wiki/Fran%C3%A7ois-Henri_de_Montmorency%2C_duc_de_Luxembourg,early_modern,13,10,0,0,3,7,0.5384615384615384,0.4666666666666668,97.37582005623243,75.44517338331771,48.54732895970009,77.83505154639175,84.91096532333646,75.72633552014996,18.697282099343955,21,0.09502262443438912,battle_dominant,
70,76.56982193064667,strong,acmd_ed738e8e2d78,Ernst Gideon von Laudon,https://en.wikipedia.org/wiki/Ernst_Gideon_von_Laudon,early_modern,12,9,0,0,3,11,0.9166666666666666,0.22240401327088857,64.19868791002811,85.75445173383318,76.7572633552015,91.89315838800376,81.34957825679476,75.72633552014996,76.7104029990628,31,0.10447761194029848,battle_dominant,
71,76.51545454545455,strong,acmd_a33c5f70ac13,Živojin Mišić,https://en.wikipedia.org/wiki/%C5%BDivojin_Mi%C5%A1i%C4%87,world_wars,9,5,3,0,1,7,0.7777777777777778,0.46666666666666673,97.04779756326148,73.38331771321462,92.1587004061231,34.817244611059046,66.1668228678538,90.95595126522961,44.42361761949391,5,0.3548387096774194,mixed_profile,
72,76.47235238987817,strong,acmd_f0aba2fd984a,Kirill Meretskov,https://en.wikipedia.org/wiki/Kirill_Meretskov,world_wars,13,4,7,0,2,10,0.7692307692307693,0.32701954029563346,80.22492970946578,86.22305529522023,77.72571071540145,39.22211808809747,81.53701968134958,98.78163074039362,62.55857544517338,6,0.6116504854368933,operation_heavy,higher_level_dependent
73,76.4208059981256,strong,acmd_38a594d34cab,"Édouard Mortier, Duke of Treviso",https://en.wikipedia.org/wiki/%C3%89douard_Mortier%2C_Duke_of_Treviso,revolutionary_napoleonic,22,18,0,0,4,18,0.8181818181818182,0.26044343612214954,69.54076850984067,97.75070290534208,68.44736019993752,63.68322399250235,96.57919400187441,80.13120899718838,53.608247422680414,15,0.07216494845360825,battle_dominant,
74,76.33833177132148,strong,acmd_231817819511,Nader Shah,https://en.wikipedia.org/wiki/Nader_Shah,early_modern,20,17,0,0,3,16,0.8,0.2548085055382494,68.69728209934397,97.1883786316776,67.13527022805373,70.80599812558576,95.54826616682287,75.72633552014996,54.54545454545454,18,0.058171745152354556,battle_dominant,
75,76.3045923149016,strong,acmd_ad691790bfae,Ferdinand Foch,https://en.wikipedia.org/wiki/Ferdinand_Foch,world_wars,19,18,1,0,0,15,0.7894736842105263,0.39320229581024224,89.22211808809747,90.81537019681349,66.2293033427054,29.194001874414244,96.11059044048734,71.69634489222118,51.73383317713215,4,0.0425531914893617,battle_dominant,
76,75.9597000937207,strong,acmd_7fb0d9d2735e,Ivan Konev,https://en.wikipedia.org/wiki/Ivan_Konev,world_wars,21,16,5,0,0,17,0.8095238095238095,0.11875279332165391,51.26522961574508,96.71977507029054,85.11402686660419,75.72633552014996,96.86035613870665,95.64198687910029,57.825679475164016,20,0.2,battle_dominant,
77,75.88940955951267,strong,acmd_8859ec6c1865,Babur,https://en.wikipedia.org/wiki/Babur,early_modern,11,11,0,0,0,7,0.6363636363636364,0.35703884853223494,86.03561387066541,83.88003748828491,64.58919087785067,93.90815370196813,84.20805998125586,18.181818181818183,21.321462043111527,35,0.0,battle_dominant,
