rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,battle_count,known_battle_outcome_count,known_battle_outcome_share,outcome_shrunk_raw,component_outcome,component_depth,component_reliability,conflict_breadth,active_span_years,page_type_profile_class,caution_flags
53,83.03457106274008,very_strong,acmd_7bd6363d7160,Cardinal-Infante Ferdinand of Austria,https://en.wikipedia.org/wiki/Cardinal-Infante_Ferdinand_of_Austria,early_modern,8,7,0.875,0.4375000000000001,97.5032010243278,64.40460947503202,56.20998719590269,5,6,battle_dominant,
54,82.93854033290653,very_strong,acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,medieval,8,8,1.0,0.37482909175809453,88.47631241997439,64.40460947503202,91.67733674775928,4,39,battle_dominant,
55,82.59282970550576,very_strong,acmd_e826c1eb991c,Julian,https://en.wikipedia.org/wiki/Julian_(emperor),ancient,10,10,1.0,0.3245744234553819,80.02560819462228,79.00128040973111,98.84763124199743,4,7,battle_dominant,
56,82.5416133162612,very_strong,acmd_31e8258ee555,Hubert Gough,https://en.wikipedia.org/wiki/Hubert_Gough,world_wars,20,16,0.8,0.31715767842012843,79.25736235595392,96.35083226632523,72.66325224071703,10,16,battle_dominant,
57,82.32714468629962,very_strong,acmd_52501a875538,Alexander the Great,https://en.wikipedia.org/wiki/Alexander_the_Great,ancient,17,10,0.5882352941176471,0.3660470121279137,88.0921895006402,93.91805377720871,39.94878361075544,6,673,battle_dominant,
58,82.28553137003841,very_strong,acmd_4553085c23c9,Fedor von Bock,https://en.wikipedia.org/wiki/Fedor_von_Bock,world_wars,13,8,0.6153846153846154,0.4004607186360513,94.1101152368758,88.4122919334187,24.775928297055057,10,3,battle_dominant,
59,82.13828425096031,very_strong,acmd_be0dead43626,Peter Wittgenstein,https://en.wikipedia.org/wiki/Peter_Wittgenstein,revolutionary_napoleonic,15,13,0.8666666666666667,0.30775748050158813,77.84891165172856,91.1651728553137,84.25096030729834,8,20,battle_dominant,
60,81.43405889884762,very_strong,acmd_c2011f41d49c,Erich Hoepner,https://en.wikipedia.org/wiki/Erich_Hoepner,world_wars,9,7,0.7777777777777778,0.38595212622849034,93.34186939820742,72.79129321382842,48.20742637644046,6,2,battle_dominant,
61,80.88668373879642,very_strong,acmd_8d5eefbeaa73,Guru Gobind Singh,https://en.wikipedia.org/wiki/Guru_Gobind_Singh,early_modern,16,13,0.8125,0.30402051671432995,77.46478873239437,92.57362355953906,75.09603072983356,7,25,battle_dominant,
62,80.2944942381562,very_strong,acmd_94390629dbd3,Frederick the Great,https://en.wikipedia.org/wiki/Frederick_the_Great,early_modern,21,20,0.9523809523809523,0.25472463773092696,69.91037131882202,96.73495518565942,94.4302176696543,7,21,battle_dominant,
63,80.05761843790013,very_strong,acmd_e57884ddb832,Charles-Pierre Augereau,https://en.wikipedia.org/wiki/Charles-Pierre_Augereau,revolutionary_napoleonic,24,22,0.9166666666666666,0.24674810441513179,69.39820742637644,98.01536491677336,92.76568501920615,11,20,battle_dominant,
64,79.97119078104993,strong,acmd_65a73d9853f9,Arthur Currie,https://en.wikipedia.org/wiki/Arthur_Currie,world_wars,10,6,0.6,0.40909090909090906,95.32650448143406,79.00128040973111,20.166453265044815,7,3,battle_dominant,
65,79.71190781049935,strong,acmd_8a9267fb6cd4,John III Sobieski,https://en.wikipedia.org/wiki/John_III_Sobieski,early_modern,10,9,0.9,0.31423486857940924,79.00128040973111,79.00128040973111,83.73879641485276,7,19,battle_dominant,
66,79.50064020486556,strong,acmd_ccbda412144d,Stonewall Jackson,https://en.wikipedia.org/wiki/Stonewall_Jackson,long_nineteenth_century,11,10,0.9090909090909091,0.28458621875805146,75.41613316261203,82.84250960307298,90.26888604353394,2,1,battle_dominant,
67,79.46542893725992,strong,acmd_9b46a317ac31,Ahmad Shah Durrani,https://en.wikipedia.org/wiki/Ahmad_Shah_Durrani,early_modern,9,9,1.0,0.3098679206119711,78.10499359795135,72.79129321382842,96.03072983354673,8,25,battle_dominant,
68,79.45582586427658,strong,acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,early_modern,16,16,1.0,0.24469989031163497,69.14212548015365,92.57362355953906,98.84763124199743,13,45,battle_dominant,
69,79.39820742637644,strong,acmd_af5d21204038,Paul von Lettow-Vorbeck,https://en.wikipedia.org/wiki/Paul_von_Lettow-Vorbeck,world_wars,12,10,0.8333333333333334,0.28755527620558363,76.1843790012804,85.85147247119079,81.49807938540333,6,4,battle_dominant,
70,79.03008962868118,strong,acmd_ec7b14bd3bc1,Émile Fayolle,https://en.wikipedia.org/wiki/%C3%89mile_Fayolle,world_wars,10,8,0.8,0.34055836053734334,85.2752880921895,79.00128040973111,54.09731113956467,6,2,battle_dominant,
71,79.02048655569783,strong,acmd_1154427f8715,Robert Clive,https://en.wikipedia.org/wiki/Robert_Clive,early_modern,8,6,0.75,0.40909090909090906,95.32650448143406,64.40460947503202,38.15620998719591,5,9,battle_dominant,
72,78.854033290653,strong,acmd_9f3412ad9a2b,Antonio Duvergé,https://en.wikipedia.org/wiki/Antonio_Duverg%C3%A9,long_nineteenth_century,6,6,1.0,0.4090909090909091,95.90268886043533,38.348271446862995,78.16901408450704,1,5,battle_dominant,
