model_name,page_type_profile_class,rank_in_profile,global_rank,display_name,score_normalized,primary_era_bucket
baseline_conservative,battle_dominant,464,464,Cristóvão da Gama,43.74519846350832,early_modern
baseline_conservative,battle_dominant,465,465,Manuel I Komnenos,43.521126760563384,medieval
baseline_conservative,battle_dominant,466,466,Louis XII,43.46350832266326,medieval
baseline_conservative,battle_dominant,467,467,Friedrich Sixt von Armin,43.434699103713186,world_wars
baseline_conservative,battle_dominant,468,468,Al-Adil I,43.18822023047375,medieval
baseline_conservative,battle_dominant,469,469,Levin August von Bennigsen,42.9449423815621,revolutionary_napoleonic
baseline_conservative,battle_dominant,470,470,Shimazu Toshihisa,42.90653008962868,early_modern
baseline_conservative,battle_dominant,471,471,"Albert, King of Saxony",42.829705505761844,long_nineteenth_century
baseline_conservative,battle_dominant,472,472,Hosokawa Tadaoki,42.77208706786172,early_modern
baseline_conservative,battle_dominant,473,473,Fukushima Masanori,42.752880921895006,early_modern
baseline_conservative,battle_dominant,474,474,Antoine Charles Louis de Lasalle,42.74647887323944,revolutionary_napoleonic
baseline_conservative,battle_dominant,475,475,Albert I of Belgium,42.74327784891165,world_wars
baseline_conservative,battle_dominant,476,476,Aliagha Shikhlinski,42.69526248399488,world_wars
baseline_conservative,battle_dominant,477,477,Magnus Gustav von Essen,42.31113956466069,revolutionary_napoleonic
baseline_conservative,battle_dominant,478,478,Halil Kut,42.282330345710626,world_wars
baseline_conservative,battle_dominant,479,479,Marian Langiewicz,42.08066581306018,long_nineteenth_century
baseline_conservative,battle_dominant,480,480,Philippe de La Mothe-Houdancourt,41.9270166453265,early_modern
baseline_conservative,battle_dominant,481,481,Sepp Dietrich,41.75416133162613,world_wars
baseline_conservative,battle_dominant,482,482,Alexander Ivanovich Ostermann-Tolstoy,41.74775928297055,revolutionary_napoleonic
baseline_conservative,battle_dominant,483,483,Samuel of Bulgaria,41.74135723431499,medieval
baseline_conservative,battle_dominant,484,484,Antigonus I Monophthalmus,41.44366197183099,ancient
baseline_conservative,battle_dominant,485,485,George of Hesse-Darmstadt,41.37003841229194,early_modern
baseline_conservative,battle_dominant,486,486,Erich von Falkenhayn,41.171574903969265,world_wars
baseline_conservative,battle_dominant,487,487,Nicolas Catinat,41.158770806658126,early_modern
baseline_conservative,battle_dominant,488,488,Pierre Dupont de l'Étang,41.06274007682459,revolutionary_napoleonic
baseline_conservative,battle_dominant,489,489,Miguel Grau,41.0179257362356,long_nineteenth_century
baseline_conservative,battle_dominant,490,490,Jean-Nicolas Stofflet,40.99231754161332,revolutionary_napoleonic
baseline_conservative,battle_dominant,491,491,Juan del Águila,40.97951344430217,early_modern
baseline_conservative,battle_dominant,492,492,Shamil Basayev,40.825864276568495,contemporary
baseline_conservative,battle_dominant,493,493,Jacob De la Gardie,40.60819462227913,early_modern
baseline_conservative,battle_dominant,494,494,Marcin Kalinowski,40.44174135723432,early_modern
baseline_conservative,battle_dominant,495,495,Henry IV of France,40.438540332906534,early_modern
baseline_conservative,battle_dominant,496,496,Friedrich Paulus,40.37131882202305,world_wars
baseline_conservative,battle_dominant,497,497,Ignacio López Rayón,40.31370038412291,revolutionary_napoleonic
baseline_conservative,battle_dominant,498,498,Francisco Verdugo,40.26248399487836,early_modern
baseline_conservative,battle_dominant,499,499,Witte de With,40.217669654289374,early_modern
baseline_conservative,battle_dominant,500,500,Peter Ernst I von Mansfeld-Vorderort,39.929577464788736,early_modern
baseline_conservative,battle_dominant,501,501,"Albert VII, Archduke of Austria",39.8527528809219,early_modern
baseline_conservative,battle_dominant,502,502,Satake Yoshinobu,39.833546734955185,early_modern
baseline_conservative,battle_dominant,503,503,Ibrahim Pasha of Egypt,39.66069142125481,long_nineteenth_century
baseline_conservative,battle_dominant,504,504,Peter Karl Ott von Bátorkéz,39.58386683738796,revolutionary_napoleonic
baseline_conservative,battle_dominant,505,505,Maarten Tromp,39.44302176696543,early_modern
baseline_conservative,battle_dominant,506,506,Antiochus III the Great,39.362996158770805,ancient
baseline_conservative,battle_dominant,507,507,Prince Charles Alexander of Lorraine,39.362996158770805,early_modern
baseline_conservative,battle_dominant,508,508,Franz Conrad von Hötzendorf,39.30857874519846,world_wars
baseline_conservative,battle_dominant,509,509,François Étienne de Kellermann,39.238156209987196,revolutionary_napoleonic
baseline_conservative,battle_dominant,510,510,Tipu Sultan,39.20934699103713,revolutionary_napoleonic
baseline_conservative,battle_dominant,511,511,"Enrique O'Donnell, Conde de La Bisbal",39.16133162612036,revolutionary_napoleonic
baseline_conservative,battle_dominant,512,512,Benjamin Blake,39.00768245838668,early_modern
baseline_conservative,battle_dominant,513,513,John Sullivan,38.96927016645326,early_modern
baseline_conservative,battle_dominant,514,514,George Armstrong Custer,38.95646606914213,long_nineteenth_century
baseline_conservative,battle_dominant,515,515,Claude Lecourbe,38.90204865556978,revolutionary_napoleonic
baseline_conservative,battle_dominant,516,516,Michael Andreas Barclay de Tolly,38.87003841229193,revolutionary_napoleonic
baseline_conservative,battle_dominant,517,517,Toghtekin,38.72599231754162,medieval
baseline_conservative,battle_dominant,518,518,Erich Ludendorff,38.67797695262484,world_wars
baseline_conservative,battle_dominant,519,519,Dagobert Sigmund von Wurmser,38.47951344430217,revolutionary_napoleonic
baseline_conservative,battle_dominant,520,520,Raimondo Montecuccoli,38.45070422535212,early_modern
baseline_conservative,battle_dominant,521,521,Pedro de Zubiaur,38.431498079385406,early_modern
baseline_conservative,battle_dominant,522,522,Joaquín Blake,38.38028169014085,revolutionary_napoleonic
baseline_conservative,battle_dominant,523,523,Bhim Chand,38.29065300896286,early_modern
baseline_conservative,battle_dominant,524,524,Mariano Matamoros y Guridi,38.16261203585147,revolutionary_napoleonic
baseline_conservative,battle_dominant,525,525,Henry II of Castile,37.95134443021767,medieval
baseline_conservative,battle_dominant,526,526,Bohdan Khmelnytsky,37.94814340588988,early_modern
baseline_conservative,battle_dominant,527,527,Władysław Anders,37.932138284250954,world_wars
baseline_conservative,battle_dominant,528,528,Erich von Manstein,37.83290653008963,world_wars
baseline_conservative,battle_dominant,529,529,Boris Yeltsin,37.75928297055058,contemporary
baseline_conservative,battle_dominant,530,530,Mikhail Dmitrievich Gorchakov,37.66325224071703,long_nineteenth_century
baseline_conservative,battle_dominant,531,531,Gamō Ujisato,37.59923175416133,early_modern
baseline_conservative,battle_dominant,532,532,Zhang,37.528809218950066,ancient
baseline_conservative,battle_dominant,533,533,Herman Willem Daendels,37.445582586427655,revolutionary_napoleonic
baseline_conservative,battle_dominant,534,534,Ivan Bohun,37.371959026888604,early_modern
baseline_conservative,battle_dominant,535,535,Max von Gallwitz,37.1606914212548,world_wars
baseline_conservative,battle_dominant,536,536,Lazare Hoche,37.01024327784891,revolutionary_napoleonic
baseline_conservative,battle_dominant,537,537,Grand Duke Konstantin Pavlovich of Russia,36.97183098591549,revolutionary_napoleonic
baseline_conservative,battle_dominant,538,538,Oda Nagamasu,36.911011523687584,early_modern
baseline_conservative,battle_dominant,539,539,Sanada Masayuki,36.837387964148526,early_modern
baseline_conservative,battle_dominant,540,540,Fritz von Below,36.72215108834828,world_wars
baseline_conservative,battle_dominant,541,541,Cao Ren,36.44686299615877,ancient
baseline_conservative,battle_dominant,542,542,"Leopold I, Prince of Anhalt-Dessau",36.318822023047375,early_modern
baseline_conservative,battle_dominant,543,543,Aeneas de Caprara,36.29961587708067,early_modern
baseline_conservative,battle_dominant,544,544,Janusz Radziwiłł,36.17797695262484,early_modern
baseline_conservative,battle_dominant,545,545,Ishida Mitsunari,36.14596670934699,early_modern
baseline_conservative,battle_dominant,546,546,Ratko Mladić,36.13956466069142,contemporary
baseline_conservative,battle_dominant,547,547,Fyodor Apraksin,36.08834827144686,early_modern
baseline_conservative,battle_dominant,548,548,Niiro Tadamoto,36.06914212548015,early_modern
baseline_conservative,battle_dominant,549,549,Louis XIII,36.02752880921895,early_modern
baseline_conservative,battle_dominant,550,550,Robert the Bruce,36.02752880921895,medieval
baseline_conservative,battle_dominant,551,551,Yashwantrao Holkar,35.83226632522407,revolutionary_napoleonic
baseline_conservative,battle_dominant,552,552,"Wilhelm, German Crown Prince",35.65300896286812,world_wars
baseline_conservative,battle_dominant,553,553,Tachibana Muneshige,35.601792573623555,early_modern
baseline_conservative,battle_dominant,554,554,Charles Emmanuel III,35.524967989756725,early_modern
baseline_conservative,battle_dominant,555,555,Muqtada al-Sadr,35.52176696542893,contemporary
baseline_conservative,battle_dominant,556,556,Thrasybulus,35.3585147247119,ancient
baseline_conservative,battle_dominant,557,557,İsmet İnönü,35.294494238156204,world_wars
baseline_conservative,battle_dominant,558,558,Anthony Wayne,35.28169014084507,early_modern
baseline_conservative,battle_dominant,559,559,Walter von Reichenau,35.217669654289374,world_wars
baseline_conservative,battle_dominant,560,560,Liao Yaoxiang,35.0640204865557,world_wars
baseline_conservative,battle_dominant,561,561,Minoru Sasaki,35.06081946222791,world_wars
baseline_conservative,battle_dominant,562,562,Tomoyuki Yamashita,35.03841229193341,world_wars
baseline_conservative,battle_dominant,563,563,Joseph François Dupleix,34.98719590268887,early_modern
baseline_conservative,battle_dominant,564,564,Count Claude Florimond de Mercy,34.98719590268886,early_modern
baseline_conservative,battle_dominant,565,565,Bhai Mohkam Singh,34.782330345710626,early_modern
baseline_conservative,battle_dominant,566,566,George Rooke,34.75672215108835,early_modern
baseline_conservative,battle_dominant,567,567,Muammar Gaddafi,34.683098591549296,contemporary
baseline_conservative,battle_dominant,568,568,Hatazō Adachi,34.65428937259923,world_wars
baseline_conservative,battle_dominant,569,569,Cevat Çobanlı,34.39500640204866,world_wars
baseline_conservative,battle_dominant,570,570,Binod Singh,34.24455825864277,early_modern
baseline_conservative,battle_dominant,571,571,Venancio Flores,34.225352112676056,long_nineteenth_century
baseline_conservative,battle_dominant,572,572,Alfonso d'Avalos,33.62996158770807,early_modern
baseline_conservative,battle_dominant,573,573,Constantius II,33.59154929577464,ancient
baseline_conservative,battle_dominant,574,574,Velupillai Prabhakaran,33.4955185659411,contemporary
baseline_conservative,battle_dominant,575,575,Hoàng Cầm,33.45710627400768,cold_war
baseline_conservative,battle_dominant,576,576,"Prince William, Duke of Cumberland",33.223431498079385,early_modern
baseline_conservative,battle_dominant,577,577,Stefan Dąb-Biernacki,33.0921895006402,world_wars
baseline_conservative,battle_dominant,578,578,Barthélemy Louis Joseph Schérer,32.989756722151085,revolutionary_napoleonic
baseline_conservative,battle_dominant,579,579,Ernst von Mansfeld,32.91293213828425,early_modern
baseline_conservative,battle_dominant,580,580,Tadeusz Kościuszko,32.90653008962868,revolutionary_napoleonic
baseline_conservative,battle_dominant,581,581,Michael von Kienmayer,32.83610755441741,revolutionary_napoleonic
baseline_conservative,battle_dominant,582,582,Paul von Rennenkampf,32.765685019206146,world_wars
baseline_conservative,battle_dominant,583,583,Harukichi Hyakutake,32.75608194622279,world_wars
baseline_conservative,battle_dominant,584,584,Sharif Sheikh Ahmed,32.432778489116515,contemporary
baseline_conservative,battle_dominant,585,585,Władysław IV Vasa,32.432778489116515,early_modern
baseline_conservative,battle_dominant,586,586,"Noël Édouard, vicomte de Curières de Castelnau",32.40076824583866,world_wars
baseline_conservative,battle_dominant,587,587,Sakuma Nobumori,32.34314980793854,early_modern
baseline_conservative,battle_dominant,588,588,Katō Yoshiaki,32.295134443021766,early_modern
baseline_conservative,battle_dominant,589,589,Lala Shahin Pasha,32.183098591549296,medieval
baseline_conservative,battle_dominant,590,590,Antonio López de Santa Anna,32.17669654289372,long_nineteenth_century
baseline_conservative,battle_dominant,591,591,Erwin Rommel,32.05825864276568,world_wars
baseline_conservative,battle_dominant,592,592,Albert Kesselring,32.026248399487834,world_wars
baseline_conservative,battle_dominant,593,593,"Francis II, Holy Roman Emperor",32.01664532650448,revolutionary_napoleonic
baseline_conservative,battle_dominant,594,594,"Johann I Joseph, Prince of Liechtenstein",31.93982074263764,revolutionary_napoleonic
baseline_conservative,battle_dominant,595,595,Cemal Mersinli,31.606914212548013,world_wars
baseline_conservative,battle_dominant,596,596,Jan Smuts,31.49807938540333,world_wars
baseline_conservative,battle_dominant,597,597,Pargalı Ibrahim Pasha,31.49807938540333,early_modern
baseline_conservative,battle_dominant,598,598,Naoe Kanetsugu,31.45966709346991,early_modern
baseline_conservative,battle_dominant,599,599,Michał Serwacy Wiśniowiecki,31.325224071702944,early_modern
baseline_conservative,battle_dominant,600,600,Melchior von Hatzfeldt,31.29961587708066,early_modern
baseline_conservative,battle_dominant,601,601,"James Hamilton, Duke of Châtellerault",31.203585147247118,early_modern
baseline_conservative,battle_dominant,602,602,Manuel Bulnes,31.203585147247118,long_nineteenth_century
baseline_conservative,battle_dominant,603,603,Arthur Arz von Straußenburg,31.09475032010243,world_wars
baseline_conservative,battle_dominant,604,604,Georg von der Marwitz,31.024327784891163,world_wars
baseline_conservative,battle_dominant,605,605,Shimazu Iehisa,30.915492957746476,early_modern
baseline_conservative,battle_dominant,606,606,Gaspard III de Coligny,30.902688860435337,early_modern
baseline_conservative,battle_dominant,607,607,"Robert Douglas, Count of Skenninge",30.902688860435337,early_modern
baseline_conservative,battle_dominant,608,608,Wazir Khan,30.832266325224072,early_modern
baseline_conservative,battle_dominant,609,609,Abdal-Latif Mirza,30.78745198463508,medieval
baseline_conservative,battle_dominant,610,610,Jan Henryk Dąbrowski,30.758642765685018,revolutionary_napoleonic
baseline_conservative,battle_dominant,611,611,Ferdinand Schörner,30.68181818181818,world_wars
baseline_conservative,battle_dominant,612,612,Đurađ Branković,30.659411011523687,medieval
baseline_conservative,battle_dominant,613,613,Maximilian Ulysses Browne,30.582586427656853,early_modern
baseline_conservative,battle_dominant,614,614,Pedro Navarro,30.53777208706786,early_modern
baseline_conservative,battle_dominant,615,615,Dong Fuxiang,30.454545454545453,long_nineteenth_century
baseline_conservative,battle_dominant,616,616,Joseph Stalin,30.30729833546735,world_wars
baseline_conservative,battle_dominant,617,617,Pyrrhus of Epirus,30.27848911651728,ancient
baseline_conservative,battle_dominant,618,618,Ahmad ibn Ibrahim al-Ghazi,30.198463508322664,early_modern
baseline_conservative,battle_dominant,619,619,Takigawa Kazumasu,30.18245838668374,early_modern
baseline_conservative,battle_dominant,620,620,Johann von Werth,30.019206145966706,early_modern
baseline_conservative,battle_dominant,621,621,Alexander Hamilton,29.94238156209987,early_modern
baseline_conservative,battle_dominant,622,622,John Joseph of Austria,29.846350832266328,early_modern
baseline_conservative,battle_dominant,623,623,Peter Graf von der Pahlen,29.788732394366196,revolutionary_napoleonic
baseline_conservative,battle_dominant,624,624,William the Silent,29.731113956466068,early_modern
baseline_conservative,battle_dominant,625,625,Emilio Aguinaldo,29.699103713188222,long_nineteenth_century
baseline_conservative,battle_dominant,626,626,August von Mackensen,29.651088348271443,world_wars
baseline_conservative,battle_dominant,627,627,Sanada Yukimura,29.37900128040973,early_modern
baseline_conservative,battle_dominant,628,628,Charles the Bold,29.14852752880922,medieval
baseline_conservative,battle_dominant,629,629,Scipio Aemilianus,29.09731113956466,ancient
baseline_conservative,battle_dominant,630,630,Judas Maccabeus,29.087708066581303,ancient
baseline_conservative,battle_dominant,631,631,Husayn ibn Numayr al-Sakuni,29.078104993597954,medieval
baseline_conservative,battle_dominant,632,632,Patrice de MacMahon,29.07810499359795,long_nineteenth_century
baseline_conservative,battle_dominant,633,633,Jalal al-Din Mangburni,29.07170294494238,medieval
baseline_conservative,battle_dominant,634,634,Josip Jelačić,29.07170294494238,long_nineteenth_century
baseline_conservative,battle_dominant,635,635,Chiang Kai-shek,28.93405889884763,world_wars
baseline_conservative,battle_dominant,636,636,Svetozar Boroević,28.914852752880925,world_wars
baseline_conservative,battle_dominant,637,637,Archduke Eugen of Austria,28.89244558258643,world_wars
baseline_conservative,battle_dominant,638,638,Louis Botha,28.777208706786173,long_nineteenth_century
baseline_conservative,battle_dominant,639,639,Wei Lihuang,28.636363636363637,world_wars
baseline_conservative,battle_dominant,640,640,Hernando Pizarro,28.386683738796414,early_modern
baseline_conservative,battle_dominant,641,641,Bon-Adrien Jeannot de Moncey,28.271446862996157,revolutionary_napoleonic
baseline_conservative,battle_dominant,642,642,Thomas Sumter,28.271446862996157,early_modern
baseline_conservative,battle_dominant,643,643,Baldwin II of Jerusalem,28.08898847631242,medieval
baseline_conservative,battle_dominant,644,644,Ali Fuat Cebesoy,28.079385403329063,world_wars
baseline_conservative,battle_dominant,645,645,Wincenty Korwin Gosiewski,28.021766965428935,early_modern
baseline_conservative,battle_dominant,646,646,Kikkawa Motoharu,28.002560819462225,early_modern
baseline_conservative,battle_dominant,647,647,Johann von Hiller,27.765685019206146,revolutionary_napoleonic
baseline_conservative,battle_dominant,648,648,Hasdrubal Gisco,27.63764404609475,ancient
baseline_conservative,battle_dominant,649,649,Kuki Yoshitaka,27.586427656850194,early_modern
baseline_conservative,battle_dominant,650,650,Ferdinand von Wintzingerode,27.4583866837388,revolutionary_napoleonic
baseline_conservative,battle_dominant,651,651,Daulat Rao Sindhia,27.445582586427655,revolutionary_napoleonic
baseline_conservative,battle_dominant,652,652,Semyon Budyonny,27.397567221510883,world_wars
baseline_conservative,battle_dominant,653,653,Sassa Narimasa,27.387964148527526,early_modern
baseline_conservative,battle_dominant,654,654,Alexander Zakharchenko,27.311139564660692,contemporary
baseline_conservative,battle_dominant,655,655,Baldwin I of Jerusalem,27.11587708066581,medieval
baseline_conservative,battle_dominant,656,656,Hugh Roe O'Donnell,26.927016645326503,early_modern
baseline_conservative,battle_dominant,657,657,Hitoshi Imamura,26.920614596670934,world_wars
baseline_conservative,battle_dominant,658,658,Semyon Timoshenko,26.869398207426375,world_wars
baseline_conservative,battle_dominant,659,659,François Joseph Westermann,26.850192061459666,revolutionary_napoleonic
baseline_conservative,battle_dominant,660,660,Hyder Ali,26.84699103713188,early_modern
baseline_conservative,battle_dominant,661,661,Aleksander Koniecpolski,26.773367477592828,early_modern
baseline_conservative,battle_dominant,662,662,Demetrius I Poliorcetes,26.77016645326504,ancient
baseline_conservative,battle_dominant,663,663,"Sigismund, Holy Roman Emperor",26.754161331626122,medieval
baseline_conservative,battle_dominant,664,664,Ferenc Ottinger,26.690140845070424,long_nineteenth_century
baseline_conservative,battle_dominant,665,665,Bouzes,26.562099871959028,medieval
baseline_conservative,battle_dominant,666,666,Masatane Kanda,26.53649167733675,world_wars
baseline_conservative,battle_dominant,667,667,"Friedrich Wilhelm, Fürst zu Hohenlohe-Kirchberg",26.46606914212548,revolutionary_napoleonic
baseline_conservative,battle_dominant,668,668,Frederik van den Bergh,26.370038412291933,early_modern
baseline_conservative,battle_dominant,669,669,Ludwig von Wohlgemuth,26.31241997439181,long_nineteenth_century
baseline_conservative,battle_dominant,670,670,Dmitry Dokhturov,26.30921895006402,revolutionary_napoleonic
baseline_conservative,battle_dominant,671,671,Fabian Gottlieb von der Osten-Sacken,26.30281690140845,revolutionary_napoleonic
baseline_conservative,battle_dominant,672,672,Jean-Andoche Junot,26.15236875800256,revolutionary_napoleonic
baseline_conservative,battle_dominant,673,673,Franz Schlik,26.024327784891167,long_nineteenth_century
baseline_conservative,battle_dominant,674,674,Shivaji,25.87067861715749,early_modern
baseline_conservative,battle_dominant,675,675,Julián Romero,25.85147247119078,early_modern
baseline_conservative,battle_dominant,676,676,Theepan,25.79385403329065,contemporary
baseline_conservative,battle_dominant,677,677,Zamorin,25.765044814340584,early_modern
baseline_conservative,battle_dominant,678,678,Enrique Líster,25.691421254801536,world_wars
baseline_conservative,battle_dominant,679,679,Luigi Capello,25.467349551856593,world_wars
baseline_conservative,battle_dominant,680,680,"Maximilian Anton Karl, Count Baillet de Latour",25.380921895006402,revolutionary_napoleonic
baseline_conservative,battle_dominant,681,681,Li Hongzhang,25.102432778489117,long_nineteenth_century
baseline_conservative,battle_dominant,682,682,"Albrecht, Duke of Württemberg",25.044814340588985,world_wars
baseline_conservative,battle_dominant,683,683,Andrei Grechko,25.044814340588985,world_wars
baseline_conservative,battle_dominant,684,684,Khosrow I,25.00640204865557,medieval
baseline_conservative,battle_dominant,685,685,Nikolay Raevsky,24.82074263764405,revolutionary_napoleonic
baseline_conservative,battle_dominant,686,686,Ferrante Gonzaga,24.77592829705506,early_modern
baseline_conservative,battle_dominant,687,687,Saddam Hussein,24.622279129321385,cold_war
baseline_conservative,battle_dominant,688,688,Murakami Yoshikiyo,24.545454545454543,early_modern
baseline_conservative,battle_dominant,689,689,Menno van Coehoorn,24.39180537772087,early_modern
baseline_conservative,battle_dominant,690,690,Michelangelo Alessandro Colli-Marchi,24.385403329065298,revolutionary_napoleonic
baseline_conservative,battle_dominant,691,691,Viktor Dankl von Krasnik,24.308578745198467,world_wars
baseline_conservative,battle_dominant,692,692,Franz von Hipper,24.308578745198464,world_wars
baseline_conservative,battle_dominant,693,693,Ahmed Muhtar Pasha,24.161331626120358,long_nineteenth_century
baseline_conservative,battle_dominant,694,694,Quizquiz,24.154929577464788,early_modern
baseline_conservative,battle_dominant,695,695,Józef Bem,24.078104993597954,long_nineteenth_century
baseline_conservative,battle_dominant,696,696,Wakisaka Yasuharu,23.99807938540333,early_modern
baseline_conservative,battle_dominant,697,697,Selim I Giray,23.847631241997437,early_modern
baseline_conservative,battle_dominant,698,698,Samuel D. Sturgis,23.770806658130603,long_nineteenth_century
baseline_conservative,battle_dominant,699,699,"Maximilian, Count of Merveldt",23.6235595390525,revolutionary_napoleonic
baseline_conservative,battle_dominant,700,700,Vicente Rojo Lluch,23.54673495518566,world_wars
baseline_conservative,battle_dominant,701,701,August Kork,23.54033290653009,world_wars
baseline_conservative,battle_dominant,702,702,Marquis de Lafayette,23.335467349551855,early_modern
baseline_conservative,battle_dominant,703,703,Shibata Katsuie,23.053777208706787,early_modern
baseline_conservative,battle_dominant,704,704,Aleksey Kuropatkin,23.0089628681178,long_nineteenth_century
baseline_conservative,battle_dominant,705,705,Maximilien Sébastien Foy,22.79769526248399,revolutionary_napoleonic
baseline_conservative,battle_dominant,706,706,Jacques-François Menou,22.644046094750315,revolutionary_napoleonic
baseline_conservative,battle_dominant,707,707,Josef Philipp Vukassovich,22.61843790012804,revolutionary_napoleonic
baseline_conservative,battle_dominant,708,708,Otto von Below,22.53841229193342,world_wars
baseline_conservative,battle_dominant,709,709,Oleksandr Syrskyi,22.471190781049938,contemporary
baseline_conservative,battle_dominant,710,710,"Charles, Duke of Brittany",22.36235595390525,medieval
baseline_conservative,battle_dominant,711,711,Archduke John of Austria,22.195902688860436,revolutionary_napoleonic
baseline_conservative,battle_dominant,712,712,Suluk,22.195902688860436,medieval
baseline_conservative,battle_dominant,713,713,Paik Sun-yup,22.163892445582587,cold_war
baseline_conservative,battle_dominant,714,714,Koos de la Rey,22.093469910371315,long_nineteenth_century
baseline_conservative,battle_dominant,715,715,Tulayha ibn Khuwaylid,22.02944942381562,medieval
baseline_conservative,battle_dominant,716,716,Henri Dentz,21.927016645326503,world_wars
baseline_conservative,battle_dominant,717,717,Friedrich Freiherr von Hotze,21.626120358514722,revolutionary_napoleonic
baseline_conservative,battle_dominant,718,718,Fu Zuoyi,21.31241997439181,world_wars
baseline_conservative,battle_dominant,719,719,José Miaja,21.177976952624842,world_wars
baseline_conservative,battle_dominant,720,720,Charles XIII,21.024327784891167,revolutionary_napoleonic
baseline_conservative,battle_dominant,721,721,Inaba Yoshimichi,20.93469910371319,early_modern
baseline_conservative,battle_dominant,722,722,Augustus II the Strong,20.774647887323944,early_modern
baseline_conservative,battle_dominant,723,723,Wolmar Anton von Schlippenbach,20.723431498079385,early_modern
baseline_conservative,battle_dominant,724,724,William I of Württemberg,20.627400768245842,revolutionary_napoleonic
baseline_conservative,battle_dominant,725,725,Józef Zajączek,20.339308578745197,revolutionary_napoleonic
baseline_conservative,battle_dominant,726,726,Oda Nobutada,20.339308578745197,early_modern
baseline_conservative,battle_dominant,727,727,James II of England,20.28169014084507,early_modern
baseline_conservative,battle_dominant,728,728,Friedrich Freiherr Kress von Kressenstein,20.166453265044815,world_wars
baseline_conservative,battle_dominant,729,729,Aylmer Hunter-Weston,20.108834827144687,world_wars
baseline_conservative,battle_dominant,730,730,Khan Temir,20.102432778489117,early_modern
baseline_conservative,battle_dominant,731,731,Heinrich von Bellegarde,20.083226632522408,revolutionary_napoleonic
baseline_conservative,battle_dominant,732,732,YouTube,19.859154929577464,contemporary
baseline_conservative,battle_dominant,733,733,Hurshid Pasha,19.628681177976954,revolutionary_napoleonic
baseline_conservative,battle_dominant,734,734,Johann Peter Beaulieu,19.62227912932138,revolutionary_napoleonic
baseline_conservative,battle_dominant,735,735,Leonid Govorov,19.417413572343147,world_wars
baseline_conservative,battle_dominant,736,736,Chūichi Nagumo,19.090909090909093,world_wars
baseline_conservative,battle_dominant,737,737,Dmitry Golitsyn,19.03329065300896,revolutionary_napoleonic
baseline_conservative,battle_dominant,738,738,Victor Amadeus II,19.007682458386682,early_modern
baseline_conservative,battle_dominant,739,739,Anton Lipthay de Kisfalud,18.956466069142124,revolutionary_napoleonic
baseline_conservative,battle_dominant,740,740,Benjamin Lincoln,18.623559539052497,early_modern
baseline_conservative,battle_dominant,741,741,Inigo Campioni,18.55313700384123,world_wars
baseline_conservative,battle_dominant,742,742,"Friedrich Ludwig, Prince of Hohenlohe-Ingelfingen",18.4955185659411,revolutionary_napoleonic
baseline_conservative,battle_dominant,743,743,"Raymond VI, Count of Toulouse",18.47631241997439,medieval
baseline_conservative,battle_dominant,744,744,Johann von Thielmann,18.265044814340587,revolutionary_napoleonic
baseline_conservative,battle_dominant,745,745,Johann Matthias von der Schulenburg,18.0089628681178,early_modern
baseline_conservative,battle_dominant,746,746,Grzegorz Antoni Ogiński,17.95774647887324,early_modern
baseline_conservative,battle_dominant,747,747,Zhang Zizhong,17.804097311139564,world_wars
baseline_conservative,battle_dominant,748,748,Petrus Johannes Liebenberg,17.6696542893726,long_nineteenth_century
baseline_conservative,battle_dominant,749,749,Roman emperor,17.59282970550576,ancient
baseline_conservative,battle_dominant,750,750,Nitta Yoshisada,17.22791293213828,medieval
baseline_conservative,battle_dominant,751,751,Imam Shamil,17.04865556978233,long_nineteenth_century
baseline_conservative,battle_dominant,752,752,Louis of Nassau,16.862996158770805,early_modern
baseline_conservative,battle_dominant,753,753,Christiaan de Wet,16.805377720870677,long_nineteenth_century
baseline_conservative,battle_dominant,754,754,The Guardian,16.626120358514726,contemporary
baseline_conservative,battle_dominant,755,755,Andries Pretorius,16.094750320102435,long_nineteenth_century
baseline_conservative,battle_dominant,756,756,Max von Boehn,15.883482714468629,world_wars
baseline_conservative,battle_dominant,757,757,Gregorio García de la Cuesta,15.787451984635084,revolutionary_napoleonic
baseline_conservative,battle_dominant,758,758,Stanisław Lanckoroński,15.172855313700383,early_modern
baseline_conservative,battle_dominant,759,759,Bartolomeo d'Alviano,14.63508322663252,early_modern
baseline_conservative,battle_dominant,760,760,Inkpaduta,14.462227912932137,long_nineteenth_century
baseline_conservative,battle_dominant,761,761,Osman Nuri Pasha,14.40460947503201,long_nineteenth_century
baseline_conservative,battle_dominant,762,762,Wehib Pasha,14.308578745198464,world_wars
baseline_conservative,battle_dominant,763,763,Alaric I,14.052496798975671,ancient
baseline_conservative,battle_dominant,764,764,Djemal Pasha,14.052496798975671,world_wars
baseline_conservative,battle_dominant,765,765,"Charles, Duke of Mayenne",13.943661971830986,early_modern
baseline_conservative,battle_dominant,766,766,Hōjō Ujimasa,13.725992317541612,early_modern
baseline_conservative,battle_dominant,767,767,Piet Cronjé,13.725992317541612,long_nineteenth_century
baseline_conservative,battle_dominant,768,768,Juan Modesto,13.629961587708067,world_wars
baseline_conservative,battle_dominant,769,769,Maarten Schenck van Nydeggen,10.409731113956468,early_modern
baseline_conservative,battle_dominant,770,770,Julian Cesarini,10.140845070422536,medieval
